id,ra,dec,transient_label,host_label,offset,redshift,transient_mag,transient_filter,u,g,r,i,z
6092,12.574,24.53117,SN,GALAXY,0.0417347783440878,15.62964,17.4,,0.040867,18.02419,16.71552,16.16569,15.85419
6090,166.82996,46.3795,SN,STAR,0.130718090256623,22.78353,17.7,,0,22.61438,23.84706,23.41721,22.84479
6089,129.92508,60.97111,SN,STAR,0.116570739586509,22.8269,17.7,,0,22.27586,22.50074,24.80203,24.3618
6081,195.15042,27.5735,SN,GALAXY,0.1037989278621,14.43112,16.0,,0.044842,17.64078,15.88375,15.12385,14.73084
6079,42.57337,32.41108,SN,GALAXY,0.0136030593478057,19.79249,17.2,,-9999,22.32067,20.92026,20.18824,20.26012
6078,119.14812,39.902,SN,GALAXY,0.0482092328159977,18.10309,18.2,,0.089327,20.38796,19.02352,18.53054,18.20861
6071,54.73183,16.82875,SN,GALAXY,0.0544461831822168,21.19603,18.0,,0.772185,24.03136,22.60586,22.52992,21.66356
6070,43.19171,46.93119,SN,STAR,0.0635673877971193,20.55634,17.7,,0,25.09956,22.9756,22.18478,21.47754
6068,340.46596,34.96872,SN,GALAXY,0.0933691910101109,14.43623,17.0,,0.034968,17.8011,16.17617,15.35677,14.87579
6065,153.20967,12.68242,SN,STAR,0.132514787356434,22.76963,16.1,,0,23.97653,23.17142,23.12922,23.46751
6066,349.40429,14.00247,SN,STAR,0.129478178754019,20.38813,15.7,,0,24.63465,25.11437,24.80202,24.3618
6060,69.04604,-5.08142,SN,GALAXY,0.0884310802052392,19.99869,17.7,,0.308373,24.17738,21.45282,20.59144,20.04614
6059,326.29012,10.1035,SN,GALAXY,0.0256936085963963,16.63293,16.8,,-9999,30.1753,19.73388,18.97285,19.23814
6058,198.69604,54.08486,SN,STAR,0.136415962547812,22.31732,16.5,,0,22.86651,24.05038,24.63689,23.53365
6057,27.94875,21.27239,SN,GALAXY,0.284785130121852,17.33079,16.9,,0.247126,19.2449,18.59383,17.97848,17.621
6054,313.10458,-5.771,SN,STAR,0.133359523741047,22.1408,17.8,,0,22.55204,22.48305,22.64564,24.3618
6045,9.41408,10.35806,SN,STAR,0.0968068450588942,22.38517,16.5,,0,24.24821,23.85453,23.33562,23.46296
6038,44.01825,0.93361,SN,GALAXY,0.0207052289254094,20.74971,19.2,,0.193169,22.64859,21.51723,21.0632,20.75862
6039,104.05579,84.08061,SN,GALAXY,0.0418414909714188,15.43169,16.7,,-9999,18.32441,17.32034,18.1598,18.82814
6033,141.15812,49.35889,SN,GALAXY,0.115041738249152,12.41074,14.5,,0.02599,15.0312,13.48584,12.85808,12.54104
6032,346.45296,14.33233,SN,GALAXY,0.0661328616812694,15.24787,19.2,,0.074541,18.95032,17.14115,16.1325,15.65242
6036,243.93692,31.96325,SN,GALAXY,0.0422021369783143,22.64953,16.5,,-9999,18.13242,25.12342,24.6891,24.20234
6037,37.71683,22.47942,SN,GALAXY,0.225650117212627,15.75045,16.7,,0.068147,19.52739,17.41092,16.50144,16.05141
6029,347.55296,30.5785,SN,STAR,0.0419215942064907,22.91441,17.2,,0,24.08218,23.187,22.52397,23.17287
6028,27.71333,33.14039,SN,GALAXY,0.040373843455379,16.60051,17.0,,0.040862,18.75042,17.53886,17.06979,16.81242
6020,48.26733,-8.39214,SN,GALAXY,0.0362409405653787,21.9701,17.3,,0.419536,24.65572,24.99351,22.69753,23.12748
6023,19.69154,14.9945,SN,GALAXY,0.0802280959431882,13.20276,17.5,,0.020318,15.6535,14.34412,13.73266,13.4137
6019,355.66175,27.09208,SN,GALAXY,0.0923487554589171,13.28668,16.9,,0.026185,16.33601,14.82228,14.05207,13.63898
6015,349.09204,24.25517,SN,GALAXY,0.026303926384053,20.86339,18.9,,0.197856,22.44098,21.44775,21.06555,20.89622
6017,262.96942,71.83667,SN,GALAXY,0.211599574652711,22.23528,16.0,,0.209667,23.21421,22.06496,21.92803,21.75524
6012,341.00692,15.86369,SN,STAR,0.0365629821737596,23.0256,18.3,,0,23.83472,24.92332,22.77248,22.95919
6008,216.02379,33.04903,SN,GALAXY,0.215953495986354,11.84432,14.7,,0.016603,14.94187,13.20973,12.44838,12.09336
6007,21.88104,14.81828,SN,GALAXY,0.131577460420971,14.60975,18.4,,0.021474,16.8224,15.65915,15.10627,14.82981
6006,47.32071,38.63908,SN,STAR,0.0643408778387106,22.38597,17.7,,0,24.28256,23.16915,22.27509,24.3618
6004,311.31367,-5.62281,SN,STAR,0.0480184471075022,21.02219,16.4,,0,22.30396,22.40083,21.61909,21.36463
6005,357.58021,16.63228,SN,GALAXY,0.132205238837659,16.46551,18.1,,0.076203,18.82331,17.59858,17.02342,16.68924
6003,234.90187,-2.68353,SN,GALAXY,0.0284961270268853,20.20034,17.6,,0.102069,21.75688,20.62592,20.23679,20.04809
5998,274.73417,23.66028,SN,STAR,0.125031326257774,18.05952,16.5,,0,22.67363,20.32985,18.82734,18.33699
5992,14.162,-9.90253,SN,STAR,0.399662641620453,22.82689,18.1,,0,22.00774,22.12572,21.52205,23.06001
5991,245.94133,9.78675,SN,STAR,0.195131330433467,16.28131,17.4,,0,19.34647,17.49699,16.7551,16.4295
5988,240.14621,15.68453,SN,STAR,0.124092352631898,22.82691,19.5,,0,22.06051,22.48788,24.80202,24.3618
5990,203.45671,26.13528,SN,STAR,0.20094407035287,22.63755,18.7,,0,23.66539,24.59107,23.46498,24.35084
5985,213.44221,52.22147,SN,GALAXY,0.00141378118799157,17.28462,19.5,,0.067312,19.40338,18.22621,17.72444,17.45387
5987,209.147,4.78119,SN,GALAXY,0.00685789436697947,18.94461,17.5,,0.0428,20.55743,19.48515,19.21052,19.09284
5981,212.02787,58.05214,SN,GALAXY,0.0076474268075433,20.09757,18.1,,0.286489,21.20879,20.45118,20.37549,20.22667
5978,267.07812,52.30064,SN,STAR,0.0409633879993469,22.82689,18.6,,0,22.85041,24.50532,24.31376,23.11829
5975,234.57479,25.73814,SN,GALAXY,0.0109037223558949,21.17542,18.6,,0.327048,24.2052,22.43008,22.07631,21.7859
5976,164.31858,28.53936,SN,GALAXY,0.0137132712073696,21.59089,17.6,,-9999,21.14976,20.42495,20.86266,20.75218
5977,333.77217,10.3035,SN,GALAXY,0.0355516836296298,20.70962,18.5,,0.505935,22.96997,22.18641,21.75693,21.56777
5973,195.64025,27.43647,SN,GALAXY,0.0231081539130552,20.93473,16.8,,0.357519,24.49787,22.3818,21.36954,20.81686
5968,153.44979,3.43406,SN,GALAXY,0.0858110144702,19.41419,16.5,,0.271069,23.24405,20.96374,20.1707,19.60441
5970,163.84083,7.69733,SN,STAR,0.0694699470960277,22.12365,16.8,,0,24.63466,23.8327,22.42845,21.42253
5971,239.44317,16.37428,SN,GALAXY,0.0600359981267568,14.76444,18.9,,0.056044,17.62539,16.21911,15.48027,15.06592
5969,257.52442,42.37319,SN,STAR,0.089322659531982,21.07389,17.3,,0,21.69273,20.80021,20.65592,20.73871
5965,248.058,38.65697,SN,GALAXY,0.0899364370684947,16.55686,18.0,,0.052497,18.53413,17.40731,16.9921,16.72501
5966,193.37229,2.16083,SN,GALAXY,0.142774833841818,19.4303,16.3,,0.645135,22.32094,21.21369,20.42767,19.62218
5963,190.60187,-7.04933,SN,GALAXY,0.0235579335632103,20.37642,18.3,,0.488562,21.51272,21.27481,20.79767,20.72019
5962,137.02275,20.50347,SN,GALAXY,0.0769306745725053,14.06044,18.2,,0.040842,17.41441,15.68423,14.845,14.40623
5959,182.10192,62.94,SN,GALAXY,0.108959340962367,14.30072,18.2,,0.045681,16.7914,15.46835,14.87881,14.53986
5958,137.52271,20.21253,SN,GALAXY,0.0188862998579504,16.84026,16.8,,0.044131,18.70539,17.47416,17.12892,16.86684
5961,206.757,33.89333,SN,STAR,0.0870935992852689,22.70077,16.1,,0,21.38506,21.52588,22.05096,24.3618
5952,186.80346,9.42033,SN,STAR,0.11843871439181,21.59784,16.9,,0,22.1342,20.4622,20.6846,20.87364
5953,226.51058,41.42575,SN,GALAXY,0.0392866097499256,16.36324,16.4,,0.020386,17.93706,16.98861,16.65467,16.48674
5954,219.59783,23.34864,SN,STAR,0.16902924869369,22.47424,17.6,,0,23.65165,22.92553,22.35863,22.36817
5951,205.29371,30.377,SN,GALAXY,0.156877126584383,13.2065,17.3,,0.026057,16.21033,14.63134,13.89354,13.47813
5948,186.73671,15.04597,SN,STAR,0.0763136886927707,17.78051,18.2,,0,19.51423,18.08293,17.78854,17.5804
5949,200.64687,54.81325,SN,GALAXY,0.0105197404237691,21.93999,15.1,,0.278227,23.6167,21.82337,21.7764,21.98474
5943,198.87042,62.12994,SN,GALAXY,0.0500855586301242,20.44863,17.6,,0.159911,21.1798,20.38189,20.34827,20.43875
5944,136.90992,14.01875,SN,GALAXY,0.0353652034315781,20.61131,21.3,,-9999,22.34682,21.15324,20.59048,20.99332
5942,176.12254,7.06286,SN,GALAXY,0.0369200478152227,21.40273,17.1,,-9999,24.03998,22.55187,22.76912,23.81747
5941,243.23371,32.51175,SN,GALAXY,0.0216652406612896,17.38263,19.0,,0.263706,17.83482,17.43733,17.51481,17.65289
5936,186.07092,18.92481,SN,GALAXY,0.00490054569673724,19.17814,17.8,,0.105407,20.42741,19.68147,19.44199,19.35744
5937,230.75708,7.19478,SN,STAR,0.0501160542321362,22.49517,18.1,,0,22.45205,22.34415,22.37223,22.43335
5934,244.55183,36.48133,SN,GALAXY,0.164114781810854,16.27707,15.5,,0.030054,18.19674,16.99833,16.58343,16.38841
5926,183.40546,46.48347,SN,STAR,0.0544673776764745,23.13571,22.8,,0,25.11773,23.36353,23.63131,22.82588
5927,183.25096,25.28261,SN,GALAXY,0.0592281733375856,14.20819,16.0,,0.047371,16.72603,15.42526,14.77332,14.41798
5931,196.44025,46.46469,SN,GALAXY,0.0407254075154629,14.61232,17.1,,0.034269,18.03723,16.10121,15.39247,14.96042
5932,235.306,15.57283,SN,STAR,0.0593197041205599,22.86923,17.9,,0,22.99618,23.86416,23.39051,23.28375
5928,130.88467,32.00478,SN,GALAXY,0.12381098713034,20.38309,20.0,,-9999,23.26412,26.01904,24.31257,24.46809
5925,172.29667,36.00572,SN,GALAXY,0.016536083595523,19.55083,18.3,,0.097403,21.14599,19.98394,19.60122,19.37847
5923,170.21817,51.54172,SN,GALAXY,0.0117493507140062,20.55183,18.0,,0.335537,22.85542,21.87877,21.38712,21.13959
5924,228.42421,16.10183,SN,GALAXY,0.014182174891392,21.46092,18.5,,0.24724,22.37938,21.55665,21.37824,21.05924
5922,247.77279,61.93011,SN,GALAXY,0.012338846914791,20.27859,18.1,,0.198703,22.57646,21.38715,20.90684,20.69518
5914,160.974,11.67164,SN,GALAXY,1.00171681242965,17.98725,15.0,,0.385431,20.25124,17.69422,16.85851,19.86509
5915,167.99312,29.70153,SN,GALAXY,0.19194648895115,17.26544,18.4,,0.07385,19.40481,18.22389,17.80516,17.43211
5913,236.57296,10.75958,SN,STAR,0.0197029246095416,21.22614,17.5,,0,21.54966,21.23974,21.12537,21.76019
5910,231.2855,37.96372,SN,STAR,0.0137670527152647,22.6414,17.9,,0,22.73611,22.96506,22.73587,22.46328
5907,75.05717,-3.34756,SN,STAR,0.128349210527128,22.00144,17.3,,0,24.63465,22.7545,23.04515,22.20966
5908,223.52137,22.09461,SN,GALAXY,0.00210734088211752,20.19723,17.7,,0.164136,22.93851,21.25455,20.74247,20.45935
5904,163.50696,46.02747,SN,GALAXY,0.00746838617163836,22.82695,17.6,,-9999,21.03656,20.82059,24.80201,24.36176
5905,261.04262,59.00192,SN,GALAXY,0.07025563434424,22.25023,17.4,,0.508776,21.84273,21.67094,21.28107,21.21872
5903,151.54837,47.29461,SN,GALAXY,0.0357783665668671,15.99225,18.1,,0.042796,18.33393,16.98457,16.44126,16.17288
5902,150.36333,36.67,SN,STAR,0.00897415082615535,22.82689,17.7,,0,22.36782,22.17574,22.54149,23.03049
5901,246.7665,51.61383,SN,STAR,0.0164014710509295,22.21866,16.9,,0,22.59974,22.67192,23.63028,23.54029
5900,136.99513,41.70553,SN,STAR,0.046441007147706,21.88953,18.3,,0,22.17239,21.83026,21.84554,21.97255
5897,225.12862,23.92919,SN,GALAXY,0.123726683458501,22.83023,16.7,,0.092116,23.42967,22.19763,22.00888,22.1768
5894,53.63925,18.07786,SN,GALAXY,0.046203013848771,21.52867,18.6,,0.492346,23.17526,22.64092,22.0223,21.65922
5893,185.69833,5.60694,SN,GALAXY,0.0123013117263834,15.03054,15.8,,0.027921,17.01561,15.84565,15.40305,15.17305
5896,134.73283,23.06178,SN,GALAXY,0.0369979375253492,18.67377,18.4,,0.118182,20.36535,19.32673,18.86418,18.55794
6137,50.52229,-15.38767,SN,GALAXY,0.239292373961629,16.77251,17.6,,0.174405,23.1976,19.15961,17.87179,17.24689
6135,172.33667,53.01144,SN,GALAXY,0.123771615067018,16.42094,17.9,,0.068186,18.65308,17.46207,16.91919,16.61219
6134,12.53729,-5.18819,SN,STAR,0.0603758129366964,21.56445,16.6,,0,21.53654,21.4982,21.25713,21.89249
6131,210.42371,33.82608,SN,GALAXY,0.0771574962930984,12.80566,17.4,,0.026107,15.90794,14.29777,13.49446,13.09317
6130,27.44875,31.74711,SN,STAR,0.135331338038054,22.60759,17.2,,0,25.35769,25.22289,25.21632,22.59294
6126,195.16662,27.92344,SN,GALAXY,0.0583647290498832,13.28477,15.5,,0.025762,16.64754,14.76267,14.00413,13.58521
6127,224.99633,1.89011,SN,STAR,0.0657898911090407,20.14348,15.0,,0,24.63466,22.09722,20.97514,20.70216
6125,218.93596,24.72819,SN,STAR,0.106738638093138,22.78535,16.5,,0,24.77751,23.66221,23.55743,22.3945
6124,224.24937,24.59986,SN,STAR,0.149027411129659,22.20963,17.0,,0,24.3463,24.02757,23.52711,24.99314
6122,8.62829,30.40175,SN,STAR,0.0373063346487737,22.35285,16.0,,0,23.64637,23.15894,22.74779,23.26195
6123,119.75196,27.16586,SN,GALAXY,0.190459911572015,19.95472,18.7,,0.456428,22.63397,21.59178,20.57789,19.97494
6107,44.61596,6.19036,SN,GALAXY,0.110139958682121,19.0889,16.3,,0.213724,21.19866,20.21738,19.56532,19.38462
6053,189.89625,16.58664,SN,STAR,0.0492394848249521,22.34664,16.5,,0,23.43675,22.34483,22.19758,22.9266
6026,8.33142,3.80483,SN,GALAXY,0.0115550645289974,19.71889,17.8,,0.076707,21.68374,20.42028,20.13994,19.92052
5972,194.65462,27.17367,SN,GALAXY,0.177722125209832,23.14248,18.0,,0.976309,23.04,23.12101,22.83444,23.40907
5945,144.377,32.84208,SN,GALAXY,0.0571953688854977,22.78262,16.8,,-9999,18.50685,25.20241,24.82451,24.33677
5918,57.89383,37.07853,SN,GALAXY,0.141662844681684,13.13095,17.2,,0.015445,17.28159,15.07697,14.11133,13.64634
5872,242.62729,27.50014,SN,STAR,0.0236514461470949,20.88553,19.0,,0,24.36713,22.63519,21.7163,21.37709
5871,330.81308,0.57369,SN,STAR,0.0351167230527546,20.94313,18.5,,0,21.90563,21.16701,20.98681,20.80953
5870,24.93962,29.92417,SN,GALAXY,0.0603642849810358,20.0466,19.1,,0.436526,21.50733,21.5845,20.8739,20.70854
5868,207.74079,26.27839,SN,GALAXY,0.010935875486486,21.29668,17.6,,0.346878,21.56007,21.20558,20.72075,20.59726
5869,219.23971,16.51572,SN,STAR,0.235523656105313,21.81652,18.6,,0,24.34132,24.19877,23.18254,22.00144
5866,158.9625,41.1665,SN,GALAXY,0.00741030096996012,21.50624,17.6,,0.276358,23.02718,21.82754,21.62865,21.73005
5859,161.92375,2.30428,SN,GALAXY,0.015016247994228,23.22123,19.3,,0.454038,22.65116,22.15632,21.59438,21.78507
5860,157.2865,46.08267,SN,GALAXY,0.0243421838965027,18.57338,18.0,,0.136296,22.08371,19.76274,19.09985,18.82394
5861,163.48762,23.37625,SN,GALAXY,0.0134920214214788,19.76222,16.5,,0.09713,21.1607,20.22119,19.99763,19.90915
5858,72.01062,-4.13961,SN,GALAXY,0.0173280939322684,22.43567,18.8,,0.211785,24.66044,22.51483,22.22617,21.75738
5857,122.68146,40.42489,SN,GALAXY,0.0331886076150996,22.25224,19.2,,0.264264,24.75037,24.14619,21.88712,21.77858
5856,223.34587,2.96197,SN,STAR,0.174742080611667,16.57875,17.0,,0,18.94682,17.44299,16.86993,16.6645
5849,193.71292,2.65414,SN,GALAXY,0.00706047388865298,14.67552,14.8,,0.006968,15.70326,14.99519,14.76393,14.73903
5846,21.6325,31.61739,SN,STAR,0.148970063196714,20.93447,19.8,,0,21.29532,20.83827,20.84951,20.67654
5844,191.81008,-10.06314,SN,STAR,0.0422961043834257,20.6904,16.7,,0,21.80855,20.82782,20.5674,20.29139
5845,137.08817,16.56031,SN,GALAXY,0.00829564019846367,19.3757,18.5,,0.142979,21.07145,20.17372,19.75071,19.38903
5843,244.32862,59.32494,SN,STAR,0.0505890357679716,22.79717,18.5,,0,22.43935,22.95985,24.80203,24.3618
5842,39.72754,27.84686,SN,STAR,0.115857830979932,22.01621,18.5,,0,23.3698,22.78876,22.29924,22.77134
5840,5.72612,13.87289,SN,GALAXY,0.0362582468429588,19.70885,18.3,,0.116576,21.08382,20.33675,20.00844,19.71295
5841,61.474,13.47025,SN,STAR,0.0906351741071584,21.49764,18.4,,0,23.33733,21.81086,21.3961,21.4504
5838,174.27,15.47061,SN,GALAXY,0.00572464942736796,19.35575,17.8,,0.160664,21.04689,20.21645,19.76135,19.51335
5832,353.70083,24.75044,SN,GALAXY,0.00710862552125634,19.27373,16.9,,0.104029,21.05296,20.15899,19.78223,19.57327
5833,21.64454,31.61767,SN,GALAXY,0.104470776567243,20.72445,18.0,,0.164823,21.23332,20.52073,20.39986,20.09622
5828,210.4465,9.49689,SN,STAR,0.0672465715188531,21.46718,17.0,,0,24.61642,22.57771,22.26877,21.99422
5827,177.00133,4.49642,SN,STAR,0.132101047370382,22.8269,16.1,,0,21.98785,22.77386,22.8142,24.26477
5826,42.20667,-8.075,SN,GALAXY,0.0345813654983881,20.59583,18.3,,0.324621,22.13372,21.37301,20.95083,20.54127
5824,345.69833,8.80272,SN,STAR,0.175974207532537,22.93067,16.2,,0,24.41022,24.4649,23.14367,23.77666
5821,113.78592,19.19058,SN,STAR,0.0504855722865671,18.61543,17.0,,0,23.94046,20.79728,19.38714,18.88239
5823,145.54733,4.67308,SN,GALAXY,0.0304309025658594,12.24553,16.1,,0.010051,15.36168,13.87626,12.96335,12.58509
5820,36.26704,22.21442,SN,STAR,0.0672897706893157,20.21589,17.9,,0,22.0891,21.09245,20.49782,20.49732
5822,341.10512,-0.16714,SN,GALAXY,0.275276408892335,22.58468,18.5,,0.475488,23.66304,24.03204,23.63449,22.20267
5817,34.61592,5.55458,SN,STAR,0.0707931162330366,21.40975,19.5,,0,24.96682,24.27523,22.58447,21.66199
5815,151.546,25.15042,SN,STAR,0.0407894423799257,22.48389,18.5,,0,22.19575,22.10113,22.05655,22.39187
5814,345.22796,18.84231,SN,GALAXY,0.104840213940036,13.80174,17.0,,0.028913,17.07587,15.30618,14.49936,14.11536
5808,133.14267,55.25394,SN,GALAXY,0.0220148499165887,19.81976,18.2,,0.158402,21.31779,20.58056,20.19613,19.91466
5810,146.26479,64.26017,SN,GALAXY,0.164570829237768,13.93844,16.2,,0.031101,16.991,15.47416,14.66001,14.23615
5811,176.16362,35.96775,SN,STAR,0.0810653370341212,21.14271,16.8,,0,24.9761,23.067,22.25065,23.43384
5804,349.56896,0.26197,SN,STAR,0.00597648294761534,22.82689,18.1,,0,24.38688,22.71085,24.66349,24.3618
5802,152.04412,51.84917,SN,STAR,0.0402504069953773,22.18953,17.0,,0,24.28325,22.33932,22.10617,22.66443
5800,133.69179,39.53781,SN,GALAXY,0.00938825387832407,22.85386,16.9,,-9999,18.57787,25.12411,24.75331,24.34586
5797,176.05396,33.51614,SN,STAR,0.150794402828773,21.32893,18.7,,0,23.90037,23.96518,23.70497,23.38499
5796,135.82271,30.59344,SN,GALAXY,0.0416075944129873,21.13136,17.8,,-9999,21.49475,20.99501,20.79162,21.13706
5795,30.55575,-6.08378,SN,STAR,0.216610592894126,19.82786,18.8,,0,24.10168,20.98555,20.19304,19.95251
5794,0.48204,6.87664,SN,GALAXY,0.0906227941391688,20.56557,19.4,,0.952497,26.14683,24.52022,24.0535,21.554
5793,34.69079,-6.64169,SN,STAR,0.0504672967566527,22.82689,16.2,,0,22.10866,23.25823,24.80202,24.3618
5791,200.14746,34.13936,SN,GALAXY,0.00342938702736629,13.26707,17.9,,0.019982,15.80483,14.46253,13.85344,13.55046
5789,347.95304,31.01647,SN,STAR,0.102447730137477,21.3835,18.3,,0,24.58759,23.69511,22.59888,22.85108
5787,339.19467,20.35867,SN,GALAXY,0.0397011599501128,22.17808,18.1,,0.52045,22.47045,21.51918,21.26938,21.05093
5788,334.21308,-3.26528,SN,GALAXY,0.00660357476000903,20.45058,17.7,,0.236179,22.96783,21.7344,21.20897,20.79874
5785,303.04196,-11.36603,SN,STAR,0.208264644107758,18.61653,16.5,,0,20.49606,19.41446,18.92949,18.73682
5786,149.70125,34.78425,SN,STAR,0.0518954220026873,23.49974,15.9,,0,24.95601,25.11428,18.37439,24.36175
5784,351.98129,8.77936,SN,STAR,0.080847136043369,22.91468,18.8,,0,23.60604,22.63647,23.75198,23.09963
5780,52.39708,40.86761,SN,GALAXY,0.0841932858178099,13.08436,15.8,,0.023405,17.16116,15.07949,14.04247,13.49696
5776,346.51167,34.11019,SN,STAR,0.0693194764897593,20.52653,18.0,,0,23.09559,21.81446,21.07947,20.68487
5773,5.19158,6.93478,SN,STAR,0.119739386000043,23.43332,18.3,,0,25.07014,23.31316,23.04387,23.611
5771,69.7835,11.531,SN,STAR,0.0343958561394366,20.71064,18.4,,0,22.56481,21.86523,21.0274,20.72745
5766,30.57925,19.661,SN,GALAXY,0.148406204887141,13.75118,18.0,,0.031606,17.04537,15.26514,14.47096,14.03633
5765,19.85062,12.43808,SN,GALAXY,0.187412467256662,21.32544,17.5,,0.449765,24.81271,24.47772,22.61261,22.25551
5763,113.06225,25.90406,SN,GALAXY,0.0922308431506381,15.42249,18.3,,0.021282,16.98962,15.85553,15.59562,15.31765
5762,11.58783,-9.15769,SN,GALAXY,0.0211429700872861,20.01991,17.6,,0.138305,22.35613,21.10756,20.70018,20.44893
5764,8.17917,26.11433,SN,STAR,0.138145715090449,21.2269,18.2,,0,22.81735,21.68546,21.71393,21.81952
5759,248.60696,21.54122,SN,GALAXY,0.0480123882797187,12.90115,18.7,,0.01487,15.80192,14.38837,13.59429,13.2272
5761,318.10112,-7.81447,SN,STAR,0.128373645197124,19.3802,16.6,,0,25.82308,21.50291,20.29277,19.73595
5757,23.42892,34.81031,SN,STAR,0.0224518558376488,21.20602,16.1,,0,24.01011,23.41432,23.45304,22.5623
5753,279.97471,40.02881,SN,GALAXY,0.0794195113837,20.42569,17.6,,0.226837,20.93236,20.52623,20.31249,20.2813
5754,344.58458,2.29164,SN,GALAXY,0.0141224430436849,20.94966,16.6,,0.552642,23.09573,21.78226,21.53684,21.66082
5756,340.11425,3.19944,SN,GALAXY,0.139264957388205,22.07143,17.3,,0.803122,25.10642,22.75495,22.94685,23.03123
5750,19.5325,17.55828,SN,GALAXY,0.114614254220242,22.52087,18.2,,0.340091,21.15355,21.34847,22.00041,21.75378
5752,4.49817,24.56278,SN,GALAXY,0.0671810891588262,19.816,17.6,,0.120234,21.10686,20.30449,20.13504,20.08014
5746,22.44083,18.88533,SN,GALAXY,0.148047888739727,16.12299,18.8,,0.049579,18.15262,16.96515,16.57612,16.29361
5745,10.46417,32.98983,SN,STAR,0.088800766144316,21.82883,17.9,,0,23.74827,24.95453,23.73418,22.52004
5744,3.85671,17.31997,SN,GALAXY,0.263361698772262,21.56085,17.9,,0.367439,24.0016,22.89884,21.79215,20.98559
5740,11.83304,27.82653,SN,GALAXY,0.0701503902538815,13.9921,18.1,,0.041737,17.42391,15.18961,14.38922,13.96147
5735,350.83579,16.79481,SN,GALAXY,0.031241765735919,16.99523,16.6,,0.050829,19.10024,17.90241,17.45172,17.19541
5734,341.2595,34.00417,SN,STAR,0.209387535048333,20.77692,16.8,,0,24.43652,25.26715,22.76865,22.83901
5731,345.40158,32.33525,SN,GALAXY,0.152538123060394,16.3584,17.9,,0.092657,19.81225,18.15916,17.25808,16.72833
5729,8.93154,2.98197,SN,GALAXY,0.00943199551453577,21.20658,20.1,,0.320868,22.90827,21.78959,21.47399,21.17645
5727,190.67679,0.565,SN,GALAXY,0.00800284321638565,20.26365,18.9,,0.129765,22.2902,20.98579,20.55769,20.15422
5725,237.21562,62.96358,SN,GALAXY,0.0154088303042403,19.73329,17.6,,0.151751,21.77032,20.43207,19.83225,19.42989
5724,233.32325,27.57444,SN,GALAXY,0.00716771470752307,21.4713,19.0,,0.454293,22.34167,21.92977,21.4597,21.1477
5720,205.97896,25.54803,SN,GALAXY,0.155227399652808,18.47326,19.9,,0.256773,25.45311,24.15892,21.09306,21.5089
5723,356.38017,-7.94611,SN,STAR,0.0729627787218961,21.69798,17.6,,0,23.21571,22.06017,22.26095,22.63242
5719,237.46104,14.82503,SN,GALAXY,0.0151441422566344,20.95392,18.9,,0.174216,23.01896,21.85991,21.39294,21.16416
5718,319.49696,-2.623,SN,STAR,0.0262761601588593,21.22858,19.0,,0,25.24461,22.82042,21.69477,21.25968
5717,255.92408,32.76461,SN,GALAXY,0.257431069414534,22.8395,19.0,,0.540902,23.53167,23.2643,22.49501,22.85607
5716,250.60467,16.82447,SN,GALAXY,0.0148964668766149,19.78787,17.4,,0.144189,21.48507,20.61044,20.19358,19.99388
5715,166.96067,18.99419,SN,GALAXY,0.0345437458219497,22.6225,18.3,,-9999,23.26834,22.62576,23.63415,23.37805
5714,201.80496,55.48817,SN,STAR,0.0128021815021171,21.773,16.8,,0,21.88401,21.67423,21.70852,21.81156
5713,45.07583,5.82358,SN,GALAXY,0.178766800776439,21.32604,17.6,,0.468775,25.4864,24.27417,22.66243,21.82259
5709,169.63142,57.97689,SN,STAR,0.393528947516612,18.2943,16.2,,0,24.14898,20.85723,24.79814,19.31743
5711,330.17608,-8.26167,SN,STAR,0.381861034972021,20.71176,18.8,,0,24.38401,25.08647,23.43342,21.83575
5707,352.73758,15.49008,SN,GALAXY,0.0497121570409045,19.62123,17.7,,0.169771,20.66009,19.87773,19.72701,19.7867
5706,351.98892,8.77725,SN,STAR,0.0932063343977746,19.62206,18.6,,0,19.54255,19.50095,19.20302,19.37578
5702,186.90158,4.16375,SN,GALAXY,0.0057165154922807,20.56437,19.2,,-9999,25.82514,21.72579,22.38296,21.80314
5700,243.18675,28.28422,SN,STAR,0.028160447498491,20.44274,16.4,,0,24.63465,22.96872,21.18625,20.67642
5699,352.33387,3.38572,SN,GALAXY,0.00827096208887696,21.36762,16.8,,0.597318,21.55221,21.19742,21.17332,21.35615
5696,243.01925,14.20922,SN,STAR,0.0921874682612686,21.71716,16.2,,0,24.79561,23.21152,22.14935,21.88918
5697,247.91437,41.48969,SN,STAR,0.0442764042381874,22.81777,17.5,,0,22.2233,22.68473,22.68759,22.42555
5694,216.1505,35.27742,SN,GALAXY,0.00158548894665209,20.39529,18.6,,0.178885,21.28511,20.43586,20.39297,20.34249
5691,14.94896,-7.57236,SN,GALAXY,0.0390603690055547,22.82691,16.3,,-9999,21.93932,22.06414,24.80204,24.36181
5690,26.35321,-3.82647,SN,STAR,0.0628153687545173,22.82691,16.1,,0,22.60199,22.25068,23.2609,23.4542
5687,329.17329,73.29692,SN,GALAXY,0.0975566023535961,21.39428,18.8,,0.167756,22.41524,23.60203,23.47645,21.25593
5686,244.52071,21.55111,SN,STAR,0.0981692545972092,22.8269,16.9,,0,23.10459,23.19276,23.06785,23.29698
