id,ra,dec,transient_label,host_label,offset,redshift,transient_mag,transient_filter,u,g,r,i,z
SN 2017imr,65.26996,-4.71835,SN,GALAXY,0.0291469429826474,0.053888,18.8,r-Sloan,18.41851,17.48285,17.1613,16.91809,16.84138
SN 2017img,24.92742,20.57888,SN,GALAXY,0.0235849830866891,0.378972,19.7,r-Sloan,26.3643,21.14316,21.24205,20.88953,19.64015
SN 2017iln,53.85187,6.09256,SN,GALAXY,0.0340917643957724,0.230329,19.518,cyan-ATLAS,24.38224,20.24969,19.42086,18.96601,19.83513
SN 2017ilo,52.83596,4.13182,SN,GALAXY,0.0235700416140325,-9999,19.447,cyan-ATLAS,23.50141,22.95202,22.84612,23.25782,22.7991
SN 2017imd,139.76767,5.88685,SN,GALAXY,0.061092803170118,0.06296,18.11,w-PS1,17.42516,15.99446,15.32839,14.91457,14.65213
SN 2017ilf,139.187,18.95447,SN,STAR,0.0524804301093285,0,18.0,g-Sloan,24.22511,24.37749,21.90969,24.01616,22.37264
SN 2017ijx,162.97092,51.00803,SN,STAR,0.0294103264242056,0,16.9,Clear-,21.00171,21.0165,21.11227,21.62127,21.77347
SN 2017ijw,318.47083,2.22056,SN,GALAXY,0.00702212407200581,0.036033,18.2,g-Sloan,17.70161,15.81879,14.93503,14.51573,14.21395
SN 2017ijr,116.71279,15.39912,SN,GALAXY,0.00978718144773478,0.053538,17.64,G-Gaia,18.73027,17.584,17.11987,16.83963,16.66862
SN 2017iji,183.11254,29.14935,SN,GALAXY,0.0268339992974401,0.029979,15.2,B-Johnson,15.76198,14.05613,13.3344,12.97991,12.78996
SN 2017ihg,147.331,10.53504,SN,GALAXY,0.0401427387977584,0.155364,19.261,orange-ATLAS,21.73665,20.40169,19.90897,19.70457,19.64205
SN 2017iha,134.36929,28.61664,SN,GALAXY,0.0215915365142867,0.045287,17.5,g-Sloan,17.3901,15.70313,14.93635,14.52243,14.24399
SN 2017igy,38.04312,4.07775,SN,GALAXY,0.0379215717808328,0.45062,19.25,w-PS1,24.11281,22.77667,20.99483,20.23936,19.90579
SN 2017igt,33.34958,3.39322,SN,GALAXY,0.0456020829534389,0.119651,19.68,w-PS1,21.00063,19.8856,19.40768,19.09342,18.84896
SN 2017igr,64.68146,26.93139,SN,GALAXY,0.0241021784629284,0.208821,18.5,r-Sloan,21.99304,21.22676,20.5903,20.42865,20.08308
SN 2017ige,186.38392,50.03515,SN,GALAXY,0.0126098311555288,0.029695,16.9,V-Johnson,17.07519,15.70049,15.01254,14.63958,14.27412
SN 2017ifu,42.72929,-2.1351,SN,GALAXY,0.0156125994641956,0.157581,20.072,orange-ATLAS,24.58468,21.26623,20.62899,20.7914,20.77154
SN 2017ifb,355.75517,18.99456,SN,GALAXY,0.0195766230690666,0.135425,19.199,orange-ATLAS,19.70914,18.00295,16.97611,16.46885,16.08063
SN 2017icq,129.422,53.46123,SN,GALAXY,0.065458824149232,0.073215,19.11,z-Sloan,19.21653,18.13393,17.70239,17.41398,17.29139
SN 2017hyw,14.53421,-10.12045,SN,GALAXY,0.0349214173684814,0.034752,17.9,g-Sloan,16.66181,14.67499,13.78831,13.36781,13.04423
SN 2017hyf,32.38758,21.24912,SN,STAR,0.0345744238625509,0,19.44,orange-ATLAS,21.9555,23.53352,21.77899,22.97086,22.02896
SN 2017hyn,39.61254,-8.03603,SN,GALAXY,0.0697751327936351,0.250718,18.632,orange-ATLAS,24.94213,21.45201,20.60775,20.48124,19.91902
SN 2017hxy,20.75625,-21.2927,SN,GALAXY,0.0679129191172693,0.050534,17.6,g-Sloan,17.96139,16.76056,16.25364,15.92736,15.7018
SN 2017hxz,53.54587,-13.93582,SN,GALAXY,0.0510178589143889,0.467719,17.7,g-Sloan,22.42495,21.98757,21.72427,21.26873,21.82325
SN 2017hxx,323.19054,24.14069,SN,GALAXY,0.0405567362031517,0.041476,17.0,V-Johnson,17.74709,15.84296,14.92062,14.48358,14.15489
SN 2017hxc,331.71637,-5.95145,SN,GALAXY,0.0657286750786287,0.058621,17.6,g-Sloan,18.22446,16.56843,15.74812,15.30848,15.08573
SN 2017htb,332.41137,17.66122,SN,STAR,0.0413350937031342,0,16.7,g-Sloan,23.29271,23.13955,21.75593,22.42911,22.3519
SN 2017hro,334.06604,40.06,SN,STAR,0.0141271488159389,0,18.765,orange-ATLAS,21.88482,22.28592,21.97752,24.04242,22.8269
SN 2017hrk,50.13108,42.64439,SN,GALAXY,0.0285486656477012,0.513872,17.6,r-Sloan,24.48094,23.12378,23.62444,22.94835,22.90924
SN 2017hrn,356.49533,9.2664,SN,GALAXY,0.0341656672843387,0.061177,18.68,orange-ATLAS,18.98725,17.27738,16.42951,16.03654,15.72542
SN 2017hqf,141.69942,10.76799,SN,STAR,0.0565220373827495,0,18.2,r-Sloan,22.94432,22.63603,22.20814,22.08203,22.25989
SN 2017hqb,352.7345,23.18684,SN,GALAXY,0.0200420239702621,0.10136,18.845,orange-ATLAS,20.11496,19.03071,18.54854,18.17882,17.99971
AT 2017hqa,17.2465,32.63447,AGN,GALAXY,0.0165229710354037,0.016938,17.3,Clear-,16.10714,14.17009,13.28773,12.84742,12.52633
SN 2017hpl,32.61762,-16.98111,SN,GALAXY,0.0142369818410877,0.107451,18.933,orange-ATLAS,20.90301,19.23164,18.38116,18.00108,17.64784
SN 2017hou,62.25892,-1.16011,SN,STAR,0.0553442828580505,0,17.9,Clear-,21.8176,21.68393,21.03296,21.21822,20.8892
SN 2017hnx,325.92017,-8.43326,SN,STAR,0.0708910376927623,0,18.402,orange-ATLAS,23.27955,23.8834,22.61161,23.14372,23.12065
SN 2017hnv,345.83846,25.67707,SN,GALAXY,0.00511496853853966,0.050216,17.716,orange-ATLAS,19.00807,17.59565,16.86898,16.46956,16.13103
SN 2017hnq,5.31275,-0.94435,SN,GALAXY,0.0314347857886793,0.10087,18.96,orange-ATLAS,19.13277,18.00479,17.45632,17.11282,17.00867
SN 2017hnb,327.42712,-1.24763,SN,GALAXY,0.0789669053121215,0.059964,19.0,r-Sloan,19.38296,17.46139,16.57402,16.06249,15.67618
SN 2017hmz,105.95854,13.27159,SN,GALAXY,0.0133903053221854,0.09299,17.389,cyan-ATLAS,21.62495,20.24378,19.80791,19.50606,19.6946
SN 2017hmf,326.16271,7.02442,SN,GALAXY,0.0238443520345699,0.057836,18.7,orange-ATLAS,20.11132,18.80981,18.29324,18.04786,17.94758
SN 2017hmi,154.33671,63.85973,SN,GALAXY,0.0292567566157087,0.076063,17.24,G-Gaia,19.72116,18.14341,17.40761,17.02947,16.74109
SN 2017hkz,174.84675,64.80435,SN,GALAXY,0.0715196053749682,0.053675,18.28,G-Gaia,17.55494,16.29648,15.65091,15.28757,15.02306
SN 2017hky,170.87712,63.36651,SN,GALAXY,0.0576179271280444,0.031228,16.25,G-Gaia,16.49623,15.35806,14.79741,14.48727,14.27481
SN 2017hki,11.79146,37.58805,SN,GALAXY,0.0434978116062955,0.070629,18.756,orange-ATLAS,21.42879,20.34677,20.1357,19.89239,19.99953
SN 2017hjy,39.01067,43.47209,SN,STAR,0.0559479917068698,0,17.977,orange-ATLAS,21.69532,22.83302,23.27895,24.36182,22.6326
SN 2017hig,158.32333,16.40754,SN,GALAXY,0.0882282059599421,-9999,17.53,G-Gaia,21.58941,20.68267,21.02251,24.3618,22.8269
SN 2017him,59.43975,15.93109,SN,GALAXY,0.0111802345860214,0.079275,19.2,i-Sloan,22.56601,21.12263,20.4899,20.14396,20.29171
SN 2017hhz,26.07037,12.25544,SN,STAR,0.00904845113953439,0,17.9,i-Sloan,21.85088,21.68858,22.09457,22.14376,22.22588
SN 2017hho,328.66962,-6.73054,SN,GALAXY,0.0477615120931876,0.311588,18.78,G-Gaia,25.23716,24.95429,22.74874,22.64229,23.50608
SN 2017hgk,313.93596,-15.57948,SN,GALAXY,0.0559116582675183,0.277795,19.45,w-PS1,24.31698,21.3146,20.22817,19.75249,19.72731
AT 2017hga,323.54296,-1.88813,AGN,STAR,0.000817329147045102,0,16.88,G-Gaia,18.84194,18.17832,17.64241,17.26174,16.89375
SN 2017hfw,7.6225,-8.78034,SN,STAR,0.0529067228047218,0,18.8,orange-ATLAS,21.59507,21.01932,20.70484,20.53178,20.7686
SN 2017hfv,115.35846,18.72951,SN,GALAXY,0.047639420643577,0.088498,16.6,V-Johnson,19.87908,17.14047,16.63894,16.32273,16.70527
SN 2017hes,37.93567,2.69124,SN,GALAXY,0.0153903530955606,0.078128,21.8,w-PS1,20.72531,18.79306,18.29707,17.97661,17.80924
SN 2017hdw,16.34042,-1.12397,SN,GALAXY,0.0397206495009887,0.076229,18.429,orange-ATLAS,20.05942,17.94291,17.09145,16.58859,16.2151
SN 2017hcd,25.71596,31.48238,SN,STAR,0.054277252907442,0,18.634,orange-ATLAS,22.53671,21.43162,21.60676,21.49765,22.18935
SN 2017hcv,261.44133,34.38032,SN,GALAXY,0.0411853739378791,0.194981,18.33,G-Gaia,22.08051,21.18938,20.89459,20.63735,20.82056
SN 2017hbw,160.13704,32.51975,SN,GALAXY,0.00761539595677201,0.099057,18.59,G-Gaia,20.06029,18.69035,18.0566,17.72265,17.52436
SN 2017hbg,111.9055,35.60788,SN,GALAXY,0.0643868570907134,0.297592,17.3,R-Cousins,21.96797,21.43658,21.0489,21.48744,22.56517
AT 2017har,115.43992,16.21836,AGN,GALAXY,0.00198135866703375,0.110938,18.38,G-Gaia,18.11287,16.75025,15.83086,15.3816,15.04583
SN 2017hai,134.05458,32.50983,SN,GALAXY,0.0275648033714218,0.084064,18.99,G-Gaia,20.71783,19.69994,19.41074,19.259,19.78008
SN 2017haf,359.09092,32.45669,SN,GALAXY,0.0827779444957445,0.01967,16.0,V-Johnson,16.86074,15.73563,15.06107,14.76834,14.46258
SN 2017gzu,136.18342,37.22806,SN,GALAXY,0.0905118249338983,0.055436,18.62,G-Gaia,17.89825,16.57956,16.09079,15.74759,15.54175
SN 2017gzx,220.7135,32.99745,SN,GALAXY,0.0403932971514741,0.066153,17.44,G-Gaia,19.23332,18.15857,17.86051,17.57787,17.45875
SN 2017gxq,196.35004,56.32418,SN,STAR,0.0465535915760942,0,17.21,G-Gaia,21.36571,21.43759,21.584,23.2846,22.24405
SN 2017gww,0.95504,7.46669,SN,STAR,0.0801478837323453,0,17.9,Clear-,21.99359,22.08726,22.04007,21.74035,22.23488
SN 2017gwt,330.52112,-7.11981,SN,GALAXY,0.00410847058569735,0.07297,20.66,w-PS1,19.4101,17.97423,17.36129,16.98204,16.74403
SN 2017guu,65.84308,25.41133,SN,STAR,0.0540351292633022,0,18.86,orange-ATLAS,24.63431,24.17259,23.0954,23.88326,22.70178
SN 2017gvp,355.44496,-1.35084,SN,STAR,0.0383257345957641,0,17.1,V-Johnson,22.362,20.92519,20.70195,20.58338,20.36672
SN 2017gto,3.016,1.1034,SN,STAR,0.0876797113021138,0,19.38,orange-ATLAS,23.52645,21.80303,21.28407,21.11636,21.02987
SN 2017gts,34.65054,5.25426,SN,GALAXY,0.0329866670283781,0.171683,18.97,orange-ATLAS,23.53535,20.446,19.5302,18.95112,18.58968
SN 2017gtn,7.15542,38.08837,SN,GALAXY,0.0969545955895178,0.196165,18.69,orange-ATLAS,26.27736,18.45466,18.2804,17.85876,20.40745
SN 2017gtg,257.68808,32.87832,SN,GALAXY,0.087103707322616,0.034587,18.12,orange-ATLAS,19.00803,17.98799,17.65517,17.44081,17.27392
SN 2017gth,18.15912,5.76622,SN,GALAXY,0.0424110992572842,0.037851,18.98,orange-ATLAS,16.78446,15.67074,15.18188,14.8747,14.6293
AT 2017gsa,15.52833,1.27577,VS,GALAXY,0.00375106874431385,0.617759,16.69,orange-ATLAS,21.93943,22.02399,21.84586,21.91493,21.07194
SN 2017grw,239.37375,15.87276,SN,GALAXY,0.0192250718767297,0.033093,16.5,V-Johnson,15.99832,14.37386,13.4551,13.03943,12.73843
SN 2017grn,352.97333,-5.01206,SN,STAR,0.0456772230013629,0,17.9,Clear-,23.0325,22.45633,22.67067,24.3618,22.26816
AT 2017grk,20.49933,-1.04019,AGN,GALAXY,0.00734950572480682,0.056015,18.42,orange-ATLAS,15.89316,15.08244,14.70986,14.3178,14.15511
SN 2017grl,8.51908,-10.56054,SN,GALAXY,0.0100255976631891,0.184678,19.11,orange-ATLAS,22.5433,21.23749,20.74073,20.70827,20.56595
SN 2017glu,39.99287,-0.53011,SN,STAR,0.0107803490255449,0,18.86,G-Gaia,21.87406,21.6663,21.47993,21.5661,21.41088
SN 2017glq,32.11667,6.38794,SN,STAR,0.0872951443404744,0,18.9,Clear-,22.33335,22.47516,22.43111,22.13212,22.1627
SN 2017glk,52.23812,-7.09428,SN,GALAXY,0.0118136798695894,0.06315,18.85,G-Gaia,19.26999,18.02983,17.59413,17.30864,17.17513
SN 2017gkt,354.1075,27.39829,SN,GALAXY,0.0410820683428249,0.031226,17.1,V-Johnson,17.231,15.31597,14.45294,14.02393,13.68442
SN 2017gjn,40.95171,32.52603,SN,STAR,0.0710800379171284,0,15.4,Clear-,18.72283,17.45053,16.96397,16.72726,16.62345
SN 2017git,28.68529,-7.004,SN,GALAXY,0.0854536652503625,0.069004,18.5,orange-ATLAS,19.12066,16.92985,16.174,15.78094,15.49715
SN 2017gip,346.25254,28.76187,SN,STAR,0.0436856276826886,0,18.8,i-Sloan,23.55931,25.11437,23.36139,24.19187,22.99781
SN 2017giq,359.47804,28.50343,SN,GALAXY,0.0864449335868,0.057122,18.8,i-Sloan,18.54722,17.14612,16.46183,16.09174,15.82646
SN 2017gil,17.94542,7.36299,SN,GALAXY,0.0232335635282483,0.281954,19.09,cyan-ATLAS,21.74473,21.16334,20.75333,20.62212,20.38956
SN 2017gin,13.99404,-9.62649,SN,GALAXY,0.0388121234550175,0.058765,18.62,orange-ATLAS,18.35618,16.77497,16.04491,15.63988,15.33685
SN 2017ghw,359.39479,2.08644,SN,STAR,0.0308416067680943,0,18.62,r-SM-SkyMapper,22.72868,22.12626,21.79661,21.16144,21.69746
SN 2017ghl,352.52558,5.69304,SN,GALAXY,0.0430377127590217,0.509437,19.56,cyan-ATLAS,22.09488,21.22617,20.39301,20.06527,20.78737
SN 2017gga,330.67287,2.19053,SN,STAR,0.0330714640716544,0,18.84,r-SM-SkyMapper,22.6627,23.0831,22.93073,24.36182,22.82688
SN 2017gfm,23.2875,-6.56258,SN,GALAXY,0.0920171853687651,0.082084,19.31,cyan-ATLAS,19.15035,17.60184,16.81933,16.39772,16.08389
SN 2017gcy,5.2145,-15.52029,SN,GALAXY,0.0734324159967804,0.073835,18.86,orange-ATLAS,18.65751,16.72946,15.83315,15.43184,15.12395
SN 2017gaw,18.89679,-0.84453,SN,STAR,0.0746605293611431,0,18.2826,Clear-,23.48907,22.11791,21.97645,22.39496,22.8269
SN 2017gav,255.83787,45.41351,SN,GALAXY,0.0363912719336869,0.137799,16.9,V-Johnson,21.91347,21.08088,20.57555,20.77743,20.79455
SN 2017gau,225.3155,58.06158,SN,GALAXY,0.0315395571077471,0.766521,18.79,orange-ATLAS,22.28262,22.10424,22.40256,23.14812,22.52649
SN 2017gas,304.29725,58.2025,SN,GALAXY,0.0194895140488792,0.012737,16.9,V-Johnson,17.94937,16.53793,15.65786,15.24604,14.81417
SN 2017fxh,232.66887,45.98105,SN,GALAXY,0.0316176672294287,0.075766,18.24,G-Gaia,18.50457,17.18717,16.54925,16.11902,15.85903
SN 2017fvr,71.86762,23.98273,SN,GALAXY,0.0242007418981117,0.500609,18.07,G-Gaia,22.92672,22.37287,21.82768,21.33436,21.08698
SN 2017fvl,43.92746,75.15381,SN,GALAXY,0.0387454059027729,0.039654,16.1,V-Johnson,17.03417,14.70718,13.45025,12.87485,12.42729
AT 2017fro,259.98292,41.68037,AGN,GALAXY,0.00973366880753739,0.214633,16.9,V-Johnson,18.56382,18.06744,17.55307,17.22519,17.10053
SN 2017fur,9.92862,23.27651,SN,GALAXY,0.0308276791809671,0.390043,19.09,orange-ATLAS,21.91455,21.13063,21.02419,21.18408,20.64937
SN 2017frj,240.33492,26.0229,SN,GALAXY,0.0676615079205041,0.061828,18.93,orange-ATLAS,19.11459,17.87066,17.31245,16.99939,16.77968
SN 2017frh,222.40704,18.70009,SN,GALAXY,0.0143930375472817,0.035341,16.6,V-Johnson,17.29127,15.54545,14.72056,14.32862,14.04306
SN 2017frl,249.4525,11.79185,SN,GALAXY,0.0195576701840528,0.125676,18.61,orange-ATLAS,19.03795,18.3593,18.06515,17.74127,17.76407
SN 2017frc,246.39146,41.68219,SN,GALAXY,0.0406777111175361,-9999,18.99,orange-ATLAS,17.12749,17.71361,19.05891,24.27227,16.18875
SN 2017fqo,28.25629,12.71279,SN,GALAXY,0.00995684247475294,-9999,18.38,G-Gaia,23.44191,22.46009,22.66153,24.3618,22.8269
SN 2017fof,253.59912,41.33603,SN,STAR,0.0207792438508788,0,17.56,Clear-,22.52563,22.4244,23.21377,22.71851,22.8269
SN 2017fnz,337.42858,11.80464,SN,GALAXY,0.0686358353051702,0.092858,18.59,orange-ATLAS,20.15649,18.60932,17.82015,17.32839,17.00457
SN 2017fmv,317.85229,0.35499,SN,GALAXY,0.0439614508978222,0.091064,19.1,i-Sloan,20.07446,18.13526,17.11248,16.58074,16.17725
SN 2017flo,162.04083,10.62531,SN,GALAXY,0.0189827227289774,0.094394,19.6,i-Sloan,19.24081,17.81068,17.05985,16.65419,16.36419
SN 2017fem,218.11383,27.42688,SN,GALAXY,0.0406022828826007,0.018113,17.34,orange-ATLAS,15.74609,14.70843,14.23532,13.99996,13.80256
SN 2017fco,350.27046,3.50001,SN,STAR,0.0379710146203538,0,18.95,orange-ATLAS,23.03135,22.04098,22.27411,22.77691,22.69848
SN 2017fel,322.30575,-0.2947,SN,GALAXY,0.0175584206297144,0.028707,17.5,orange-ATLAS,16.67428,14.82553,13.98663,13.56946,13.22334
SN 2017fgc,20.06017,3.40277,SN,GALAXY,0.0635381517102433,-9999,17.3239,Clear-,20.10487,19.37364,18.95894,18.50018,20.40987
SN 2017fbr,235.24871,51.43792,SN,GALAXY,0.017755457187374,0.046987,17.3,V-Johnson,16.96588,15.70357,15.09923,14.76026,14.52205
SN 2017faf,263.66658,26.30611,SN,GALAXY,0.0143305365679489,-9999,17.52,orange-ATLAS,19.17503,18.28529,18.14635,18.13834,18.18954
SN 2017fbh,196.95242,62.34729,SN,GALAXY,0.020678594168387,0.032137,17.3,V-Johnson,17.13799,15.31208,14.52799,14.14952,13.84428
SN 2017faa,199.76625,-2.51273,SN,GALAXY,0.0246529963036058,0.181938,16.81,orange-ATLAS,20.99481,20.27435,19.84826,19.78942,19.91177
SN 2017fav,218.02567,21.83297,SN,GALAXY,0.0166075816192221,0.056826,18.42,orange-ATLAS,19.1522,17.54297,17.10131,16.76685,16.56511
SN 2017ezc,236.87042,11.97806,SN,GALAXY,0.0741039869612858,0.051627,16.82,V-Johnson,18.38591,17.28307,16.79619,16.51147,16.36278
SN 2017eza,328.57792,-3.00067,SN,GALAXY,0.0342722568811903,0.057234,19.8,w-PS1,19.14081,18.04694,17.76506,17.5026,17.39472
SN 2017ezl,322.74175,-7.08495,SN,GALAXY,0.0230487303176169,0.56066,18.62,w-PS1,18.30625,24.82881,21.64242,21.85206,22.92531
SN 2017eyz,331.02917,0.88133,SN,GALAXY,0.0100793791744441,0.205522,19.86,w-PS1,23.42456,22.1574,21.6049,21.5875,21.06411
SN 2017eye,219.43796,21.34139,SN,GALAXY,0.0219538719349726,0.019954,18.94,orange-ATLAS,20.23157,19.40512,19.27305,19.12511,18.99861
SN 2017exo,277.92458,16.65204,SN,GALAXY,0.0205136778099063,-9999,16.7,V-Johnson,19.22515,25.68356,25.16174,24.84637,23.41408
SN 2017eww,212.88779,2.47561,SN,GALAXY,0.0506229861416564,0.066603,19.33,orange-ATLAS,18.44209,17.1923,16.63004,16.27921,16.05789
SN 2017exh,344.61375,-0.26681,SN,GALAXY,0.055188259449294,0.040221,18.1,G-Gaia,17.4337,15.68827,14.87306,14.44443,14.11117
SN 2017ewx,210.56883,7.67895,SN,GALAXY,0.0623668134311512,-9999,18.91,orange-ATLAS,17.22587,16.59935,16.74449,17.34023,24.49284
SN 2017evr,356.28029,9.06046,SN,STAR,0.0874580286235354,0,18.66,G-Gaia,22.72161,22.19676,24.80202,24.36179,22.82689
SN 2017evn,176.84696,23.36488,SN,STAR,0.0384630234511752,0,16.3,V-Johnson,23.4108,25.04305,24.03968,22.27843,22.8269
SN 2017evj,217.43083,7.25434,SN,GALAXY,0.0909028415372309,0.048692,18.28,G-Gaia,17.03753,15.0138,14.09954,13.67033,13.33162
SN 2017eul,26.12867,4.66824,SN,GALAXY,0.0401905028472274,0.017524,17.36,G-Gaia,16.57891,15.68835,15.34322,15.18252,15.04827
SN 2017ets,243.44229,22.91643,SN,STAR,0.0988831672440939,0,17.99,orange-ATLAS,22.32921,23.30103,24.80202,24.3618,22.82689
SN 2017emq,150.07737,54.53974,SN,GALAXY,0.0862984427983262,0.024782,15.66,i-Sloan,16.1373,14.84003,14.2278,13.92967,13.6929
SN 2017epb,214.61542,12.88466,SN,STAR,0.0600488124048481,0,18.01,orange-ATLAS,24.68683,22.75804,22.609,22.12772,22.09071
SN 2017elf,14.27808,8.97255,SN,GALAXY,0.0437096649750621,0.02667,17.8,G-Gaia,17.60369,16.41095,15.81141,15.51723,15.26475
SN 2017ekr,345.63412,32.58699,SN,STAR,0.0106000219387486,0,16.65,orange-ATLAS,22.03122,21.28892,20.95783,20.81399,20.45305
SN 2017ejy,241.73508,15.67916,SN,GALAXY,0.0168605123292088,0.5306,18.52,orange-ATLAS,23.43932,22.94615,22.43937,22.0416,21.79158
SN 2017ejw,18.14267,0.29198,SN,GALAXY,0.0544653517815437,-9999,16.0,V-Johnson,19.05642,17.96646,17.7405,18.18479,17.26424
SN 2017eje,252.79008,29.07652,SN,GALAXY,0.0936813615439739,0.054181,19.66,i-Sloan,18.63928,17.22298,16.59505,16.1881,15.89806
SN 2017eir,357.95654,-4.76254,SN,GALAXY,0.0164067850853917,0.37873,18.87,G-Gaia,23.03391,21.68704,21.39665,21.05462,22.04519
SN 2017eio,343.90463,19.17335,SN,GALAXY,0.0770503260651619,0.029968,17.4,V-Johnson,16.78184,15.09691,14.35506,13.96697,13.65849
SN 2017ein,178.22188,44.12394,SN,STAR,0.0865252580484609,0,17.6,Clear-,24.63466,25.11437,24.80202,21.79884,22.79253
SN 2017eex,155.83087,22.39397,SN,STAR,0.0517351429383977,0,17.4,V-Johnson,23.80664,24.80553,24.50364,22.93611,22.81725
SN 2017ehf,215.44233,-1.38758,SN,GALAXY,0.0315266268636044,0.053593,18.08,w-PS1,19.13604,17.94774,17.62252,17.37052,17.24699
SN 2017egm,154.77342,46.45391,SN,STAR,0.0184561151724776,0,16.72,G-Gaia,20.94534,20.30926,20.42897,20.36016,20.45763
SN 2017eca,241.06542,17.95762,SN,GALAXY,0.022771277162928,0.072817,18.36,orange-ATLAS,19.90834,18.74175,18.27336,18.01185,17.72067
SN 2017eby,219.71142,14.74055,SN,GALAXY,0.0184208307646856,0.073914,18.58,cyan-ATLAS,19.23619,18.08205,17.66122,17.35409,17.23501
SN 2017ebp,167.43862,46.4096,SN,GALAXY,0.0100942933789717,0.083768,18.64,orange-ATLAS,19.13998,17.21707,16.27827,15.8588,15.51746
SN 2017eax,224.21858,9.27152,SN,STAR,0.0915477026837796,0,16.6,V-Johnson,22.3427,22.00108,22.28004,23.09158,22.8269
SN 2017dws,235.05904,11.34486,SN,GALAXY,0.0161134786975042,0.082057,18.1,Clear-,19.95046,18.881,18.52319,18.25064,18.15189
SN 2017dwp,187.93204,36.2097,SN,GALAXY,0.0244467392188369,0.04765,17.1,V-Johnson,18.54006,16.744,15.94047,15.56103,15.25459
SN 2017dpu,255.81075,61.45248,SN,GALAXY,0.087040207053571,0.022825,18.67,G-Gaia,15.43462,14.71762,14.45284,14.28977,14.11002
SN 2017dka,210.44208,9.49928,SN,STAR,0.0168114919901427,0,17.9,Clear-,23.15515,23.18527,23.52875,23.48412,22.08458
SN 2017djt,132.83892,22.94434,SN,GALAXY,0.00953097330765973,0.080238,18.93,cyan-ATLAS,19.62869,17.85603,16.9992,16.6155,16.33215
SN 2017dir,210.54075,22.87234,SN,GALAXY,0.0544307749360662,0.063373,18.61,cyan-ATLAS,20.35679,18.87241,18.47715,18.2059,18.06951
SN 2017dip,208.20087,12.03969,SN,GALAXY,0.0136829750726146,0.115398,18.31,cyan-ATLAS,21.19794,19.56284,18.86077,18.54556,18.29663
SN 2017dio,174.11567,18.29637,SN,GALAXY,0.00734093233734795,0.130768,18.29,cyan-ATLAS,23.36445,21.1167,20.67327,20.54825,20.1164
SN 2017dib,192.25633,5.82714,SN,GALAXY,0.0110272080149924,-9999,17.91,cyan-ATLAS,23.33435,22.11275,22.17373,22.58566,24.33452
SN 2017dia,199.37021,3.04838,SN,GALAXY,0.0391151031421818,0.130388,18.91,cyan-ATLAS,20.01035,18.73744,18.05684,17.69815,17.52655
SN 2017dhp,178.55992,11.76127,SN,STAR,0.0983095251704539,0,19.54,w-PS1,21.67704,22.02047,24.80185,23.85132,22.82708
SN 2017dhm,166.70775,14.48778,SN,STAR,0.0973252234886245,0,18.52,w-PS1,21.06363,21.07311,21.70923,21.32309,22.73369
SN 2017dhl,183.01529,6.65397,SN,GALAXY,0.0126960271697178,0.117392,20.19,w-PS1,21.63875,19.69508,18.81292,18.4324,18.06982
SN 2017dhh,179.48237,-3.46023,SN,GALAXY,0.0225063542740662,0.112539,20.38,w-PS1,19.8929,18.88546,18.39989,18.06185,17.84472
SN 2017dgs,236.38983,30.14543,SN,STAR,0.051477101054426,0,17.59,G-Gaia,23.31164,23.09439,22.37379,21.31725,22.3641
SN 2017dfq,165.80417,11.07802,SN,STAR,0.0755343539793171,0,16.5,V-Johnson,22.9784,20.35268,19.88503,19.72249,19.88093
SN 2017dfb,234.771,5.57137,SN,GALAXY,0.032339434968866,0.026975,16.5,V-Johnson,16.28166,14.73868,13.96156,13.55254,13.21218
SN 2017dez,246.87883,49.69574,SN,GALAXY,0.063667443842581,0.053337,17.91,cyan-ATLAS,19.22983,18.23254,17.94159,17.71687,17.55586
SN 2017dek,306.43629,-21.66108,SN,GALAXY,0.0527785365527978,0.055096,18.92,G-Gaia,18.22829,16.72789,16.04079,15.65867,15.3752
SN 2017deu,199.09,27.69315,SN,GALAXY,0.0317770584882073,0.044838,18.13,i-Sloan,20.63907,18.98461,18.62274,18.48807,18.42532
SN 2017def,230.62042,27.70719,SN,GALAXY,0.0664494351730461,0.077859,18.88,G-Gaia,18.07384,15.89722,14.94206,14.47083,14.20057
SN 2017ddc,178.9235,24.91875,SN,STAR,0.00539299093211228,0,19.33,i-Sloan,21.97749,21.46631,22.19159,22.4226,22.82689
SN 2017dcf,246.60271,21.31651,SN,GALAXY,0.0830327773001956,0.073782,18.87,G-Gaia,18.50735,16.79172,15.93248,15.51336,15.18008
AT 2017dau,213.57117,35.42874,VS,STAR,0.000776878133075525,0,19.32,i-Sloan,22.71407,23.22039,22.86953,24.3618,22.8269
