id,ra,dec,transient_label,host_label_1,host_label_2,offset_1,offset_2,redshift_1,redshift_2,u_1,g_1,r_1,i_1,z_1,u_2,g_2,r_2,i_2,z_2
86212673025687336634,228.47625,4.75726,SN,1,0,0.00669345446220673,0.111304521590963,0.065089,0,19.95131,18.30361,17.7136,17.42514,17.19983,24.50565,24.11795,23.06557,22.23778,22.59903
17940112557443940589,209.76858,33.13897,SN,1,1,0.116282225904693,0.118457375312406,0.064456,0.247737,17.70979,15.73286,14.82843,14.41989,14.11767,24.52481,21.66909,21.0512,20.84801,20.20602
33552891747876502665,219.42408,2.28568,SN,1,0,0.136591346452562,0.205166775831261,0.061099,0,14.41531,13.53398,12.91091,12.34407,12.09834,20.49188,20.65447,24.80204,24.36181,18.96045
97066031492326793000,21.11087,-2.14057,SN,1,0,0.0940300404108496,0.11835649336356,0.065035,0,18.97515,17.80783,17.37733,17.08062,17.01455,24.63467,23.61491,22.4576,22.63034,21.54016
49358886367829006902,248.04825,42.71322,SN,1,1,0.0515147021675716,0.0663660408131063,0.053085,0.3811,18.52126,16.51775,15.5428,15.04271,14.59732,24.11226,21.78667,20.24839,19.79963,18.98734
42769350573092758278,140.86437,17.18428,SN,1,1,0.0250911911329684,0.0320535067329958,-9999,0.053018,17.81253,30.58521,29.13848,21.08523,26.9129,17.90471,16.43162,15.66201,15.19886,14.85105
74732634045065349758,201.84587,-2.80558,SN,0,0,0.152041126811514,0.167882932325856,0,0,25.82393,23.17343,21.76201,20.78022,20.17774,24.92208,24.57567,24.09556,22.2436,21.89747
2654332851374377758,249.71333,39.81437,SN,1,1,0.00574935264963149,0.168435580132486,0.050833,0.332941,19.4511,18.44712,18.14943,17.9682,17.8761,23.61228,22.57909,22.9414,23.44936,23.35592
64928511882183639485,245.95775,15.08005,SN,1,0,0.0120963937411753,0.114522376576867,0.052875,0,19.06599,17.90279,17.34059,17.04736,16.84617,24.90018,23.97085,22.84542,22.55895,22.86447
70469578594650765069,254.27067,39.38169,SN,1,0,0.00842241932986231,0.32171318236741,0.105741,0,20.91965,19.27867,18.50047,18.14862,17.88458,21.87673,21.27154,20.85824,20.89764,20.91082
96120107624487135796,217.04737,16.48112,AGN,1,0,0.00489465314260469,0.0175808098025437,0.316319,0,19.92654,19.36465,19.44887,18.93818,18.93793,24.63411,20.66121,19.40101,19.27333,18.87083
75951366263395675567,192.25633,5.82714,SN,1,0,0.0110272080149924,0.167816330241642,-9999,0,23.33435,22.11275,22.17373,22.58566,24.33452,24.2546,22.80419,21.53119,20.15785,19.2848
28428343250999034782,213.57675,10.67821,SN,1,0,0.0588660593123986,0.110708443467475,0.025562,0,17.90862,16.78251,16.34556,16.13886,15.92727,23.47471,22.93978,21.85644,21.3596,21.04651
53912425587759911728,20.79258,39.07474,SN,1,0,0.020395831491684,0.0568115811054463,-9999,0,21.77022,21.89336,23.30063,24.36179,22.82684,22.05063,21.65363,21.84467,22.7076,22.72933
82200435401599831905,13.22342,16.11483,SN,1,1,0.109713533231982,0.327706373918517,0.090646,0.62354,18.61959,17.32769,16.63457,16.25713,16.00041,22.74026,23.01571,22.07139,21.49889,21.51473
57671725164311935325,181.24362,32.39143,SN,0,1,0.050861927852488,0.112325243516913,0,0.032145,23.68549,22.71595,24.26726,21.37759,22.82689,16.90172,15.1799,14.40328,13.9982,13.70445
97576300398013313373,21.48438,16.59548,SN,1,1,0.0561842851983569,0.0883084921731239,0.020413,0.201789,24.63465,22.44517,21.85349,22.74064,22.82689,24.63465,21.41463,21.1514,21.6855,22.82689
60341564459080610755,164.22325,79.27847,SN,1,1,0.289511300029307,0.367379015908255,0.461661,0.403512,23.48423,22.54162,20.84937,20.06768,19.71357,22.74082,22.05042,21.15665,21.04268,21.17287
38301596198888346399,199.37021,3.04838,SN,1,1,0.0391151031421818,0.18845363086459,0.130388,-9999,20.01035,18.73744,18.05684,17.69815,17.52655,25.15084,23.66183,24.6786,21.32291,21.05822
18657631541307366598,2.65183,-6.63582,SN,0,1,0.0653463792177838,0.138086437982819,0,-9999,25.3031,23.46656,24.65582,24.3618,22.8269,18.08374,17.84439,20.75133,24.34554,24.59945
39412570487942584109,166.89787,22.85127,SN,1,1,0.00872561592286596,0.0880251794275894,0.044642,0.028225,16.70933,16.18758,15.99004,15.8794,15.88508,16.14098,14.79,14.13875,13.78785,13.4932
84199270207741346005,18.95862,34.6155,SN,1,0,0.166172411504757,0.379578127836681,0.143131,0,20.41301,18.98964,17.92591,17.3538,16.91862,22.48959,22.41534,23.18749,25.22923,20.85301
36274061743563165972,180.42962,8.13469,SN,1,0,0.0180237282419055,0.193909572069743,0.051466,0,18.33496,16.54628,15.76426,15.40271,15.13554,24.25918,22.6331,22.91736,21.76607,22.40391
27520651168309345273,30.58083,-18.36866,SN,1,0,1.26243003772447,1.5199350157546,0.389256,0,22.73286,22.81235,21.42689,21.35085,20.47088,23.57436,25.43328,23.3655,22.3961,22.20266
32074200251610141054,26.71712,33.38932,SN,1,1,0.259921714726314,0.357363453970581,0.033093,-9999,16.79747,15.31113,14.7329,14.40738,14.15194,18.42845,22.62069,22.89041,24.72757,21.56517
10664663514594021176,155.54075,10.43997,SN,1,0,0.0430559219543178,0.221730124805819,0.097406,0,19.20216,18.15978,17.70583,17.34819,17.18974,21.94646,19.51424,18.39204,17.90838,17.67802
42735469155902736853,175.48404,12.5861,SN,1,1,0.0323726009324666,0.288298049509187,0.032196,0.283823,17.25918,15.47066,14.64493,14.26338,13.95267,25.20462,20.85818,19.36387,18.82234,18.64484
32315429958859433630,214.83746,-20.95172,SN,1,0,0.0698828262938243,0.0990784545660982,0.012489,0,16.30465,14.51874,13.59269,13.10991,12.67166,21.50114,22.14551,24.80203,24.3618,22.8269
94257570847687059466,129.40925,19.40387,SN,1,0,0.00482358838875058,0.2547375939419,0.0758,0,19.65845,18.79749,18.56624,18.36415,18.36026,24.46288,22.73028,21.48814,20.30578,19.78849
34237713972977614892,59.43975,15.93109,SN,1,0,0.0111802345860214,0.376382448371243,0.079275,0,22.56601,21.12263,20.4899,20.14396,20.29171,25.50706,23.48143,21.94865,20.70811,20.1222
95920204010021100102,215.18192,13.69576,SN,1,0,0.162458932791404,0.199691900455644,0.018002,0,16.42517,15.35896,15.0454,14.88777,14.77933,23.59627,23.52705,23.25492,22.45331,21.90789
12686730257978543420,113.35612,37.62911,VS,0,0,0.00470189303361354,0.0637523943594197,0,0,22.12629,21.88987,22.08975,22.47853,21.72241,23.54527,19.90998,18.45777,17.73294,17.30186
55836517434589777003,151.07746,43.42476,SN,1,1,0.116594498492186,0.163386211877637,-9999,0.325058,19.0181,21.91003,22.50004,22.14814,23.79802,22.61433,21.3461,21.26488,20.94148,21.94562
54103669500462489793,274.89821,23.78589,SN,1,0,0.0815291662601076,0.115585195900043,0.02924,0,17.43004,15.55589,14.73431,14.3123,14.05477,24.55254,25.11495,24.8022,24.36171,19.61381
82151709081762594027,181.36112,20.29912,SN,0,0,0.0269734634337966,0.106880069411878,0,0,24.16841,24.03754,22.98052,24.02936,23.21181,24.37699,25.04254,23.10176,24.39067,22.74958
8466058115058025398,141.77842,12.70098,SN,0,0,0.133450277236066,0.196796619770627,0,0,24.42329,24.72598,23.28748,21.98134,21.78373,25.19,24.4735,24.0499,22.57792,22.51018
12954833619627429172,119.19875,37.8204,SN,1,1,0.10080540140234,0.171026465290191,0.280952,0.050132,22.75225,20.63074,19.34018,18.74874,18.34567,18.0572,16.36688,15.64365,15.22334,14.9241
21585850514840954653,197.76933,49.31792,SN,1,1,0.0335976498433385,0.332802939445423,0.069193,-9999,19.28363,17.99118,17.39623,16.97978,16.68281,23.48168,24.34365,25.23859,21.75087,21.30234
5969975273599340930,310.19525,32.79639,VS,1,0,0.299469473515787,0.339153305943521,-9999,0,14.51573,14.67573,15.032,14.27863,12.89831,23.6319,20.92271,19.39083,18.74581,18.39333
41309433928511443753,80.19617,3.25682,SN,1,0,0.120050717507708,0.255911504030805,-9999,0,22.77258,19.69601,18.14991,17.48985,26.4737,23.70004,23.15953,21.26666,20.35004,20.1186
15150686512915881663,26.79871,18.79863,SN,1,0,0.526692189398208,0.606997412394359,0.078569,0,19.82044,18.67958,18.29186,17.99316,17.91655,24.95532,23.51398,21.59621,20.37506,19.67246
8654796517949645553,210.149,-7.73504,SN,1,0,0.0979669237327872,0.205136800633582,0.080214,0,18.78298,16.60694,15.67673,15.2535,14.90403,24.89825,22.95084,22.41619,21.50719,21.6578
31706527927884280253,158.32333,16.40754,SN,1,1,0.0882282059599421,0.121239272047943,-9999,0.049419,21.58941,20.68267,21.02251,24.3618,22.8269,17.5822,15.96706,15.16817,14.68834,14.32666
10308080261338947935,196.46346,46.97308,SN,1,1,0.0427877948007943,0.289916546073453,0.13827,-9999,20.33194,19.42593,18.9818,18.63755,18.7607,22.26336,21.02477,21.64249,21.56269,24.5384
52076718364049068168,189.18004,26.11352,SN,1,1,0.055110842426611,0.182458804238295,0.030805,0.524477,18.55737,17.58655,17.08941,16.8545,16.62191,22.55094,21.97665,20.65969,19.83459,19.39657
46539198624921196459,196.26254,53.65922,SN,0,0,0.0121504609469451,0.142654290765514,0,0,23.94739,22.05989,21.5468,21.23544,20.97301,23.68944,23.81144,25.04322,23.28662,23.58564
72963459763663936747,161.80529,0.20387,SN,1,1,0.0732730889433534,0.378164259936324,0.036198,0.237095,18.2496,17.15319,16.70809,16.45757,16.2828,22.47235,20.70397,20.11272,19.67493,19.20337
60273828342059320749,316.06608,-6.34014,SN,1,1,0.00988911180083471,0.310833058908295,0.227102,0.700588,22.78354,20.51437,19.16245,18.45949,18.00251,23.62029,23.79659,22.68525,20.92063,20.88847
94464947235450270156,178.55992,11.76127,SN,0,1,0.0983095251704539,0.121791650607846,0,0.047541,21.67704,22.02047,24.80185,23.85132,22.82708,18.00441,16.58951,15.92629,15.5667,15.28852
33359376732894828658,218.97258,35.28837,SN,1,1,0.0954243772819481,0.139754100530512,0.055806,0.546739,18.34007,16.53006,15.71618,15.32397,15.05922,24.02642,23.02226,22.21263,21.69328,22.27967
51479572637848959214,167.52617,8.72055,SN,1,1,0.0168564755222887,0.235830241359442,0.125304,0.834113,22.21859,20.82409,20.43487,20.19198,20.23637,22.97048,22.35645,21.22115,20.9187,21.73312
92968864686236431372,249.24025,63.96993,SN,1,0,0.0727804208552212,0.159322382056744,0.050362,0,23.90625,20.8244,20.50433,20.44112,20.77806,20.76929,19.51545,19.11537,18.88516,18.72088
57317384319162712741,181.73996,27.30137,SN,1,0,0.0187752123995367,0.185107022061736,0.054445,0,18.01908,16.54655,15.86919,15.49973,15.21251,24.60825,23.97231,22.91877,23.05321,22.21882
46238376141983645767,167.88837,9.07214,SN,1,0,0.197838583388452,0.23073268822539,0.067695,0,18.40795,16.61706,15.72125,15.28391,14.92398,20.63904,19.20698,18.65152,18.54522,18.42323
4263902664748110897,21.19525,9.7551,SN,1,0,0.119900571019453,0.121995599823484,0.963941,0,24.15079,19.15344,18.48802,21.31745,18.07153,24.49186,24.45836,22.77337,21.2149,20.30007
99621627991664490589,5.2145,-15.52029,SN,1,1,0.0734324159967804,0.268911582333493,0.073835,0.237652,18.65751,16.72946,15.83315,15.43184,15.12395,24.30205,21.1938,20.35822,20.05615,19.53036
32422829319554822621,121.86425,25.12915,SN,1,1,0.108631992923017,0.21571281175138,0.014525,0.403857,17.47765,16.37908,15.81901,15.64479,15.50078,23.20624,22.92332,21.62632,21.17633,20.84118
21143712288081968776,170.72871,16.58972,VS,1,1,0.012612074300611,0.0685210772178982,0.024907,-9999,13.86334,12.79665,12.44011,12.20235,12.07429,14.71872,13.26362,12.2151,11.79937,11.45644
87767104502556407658,29.03892,17.64144,SN,1,0,0.1097240442984,0.121517620265787,0.038363,0,16.2898,14.96506,14.42973,14.07237,13.87082,20.81785,20.39889,20.75944,20.75712,22.82691
88982150892903738742,19.82496,44.12347,SN,1,1,0.0251280198132035,0.246466593073964,0.12681,0.319634,20.05893,19.1522,18.7561,18.48543,18.55492,26.43912,21.86896,20.46361,20.00959,19.56306
88018862028125393534,217.93325,45.77799,SN,1,0,0.0305084081228568,0.0536959591761307,0.084724,0,19.19448,17.6978,16.91928,16.46807,16.13007,24.73732,22.97265,21.68203,21.0857,20.94239
39955555060683450771,49.83862,41.49024,SN,0,0,1.44457065609834,1.55095210570195,0,0,18.80668,17.27967,16.64702,16.39673,16.28709,23.96653,25.11438,24.80204,24.36181,16.63672
9983261515192115607,217.12921,37.06777,SN,1,0,0.0175500309841951,0.137099340373366,0.032457,0,18.09976,16.96095,16.52542,16.29518,16.05625,24.27472,25.04623,24.49547,23.88334,21.21146
17437097040054001503,166.70775,14.48778,SN,0,1,0.0973252234886245,0.131000859088184,0,0.060028,21.06363,21.07311,21.70923,21.32309,22.73369,19.33091,18.1031,17.7385,17.48864,17.3672
57088270718013159015,260.68525,62.16233,SN,0,0,0.081154065400448,0.0881723573579585,0,0,21.71331,21.10096,21.11334,21.0784,22.82692,21.96128,21.52407,22.80062,22.9852,22.82692
24430178088551564216,26.07037,12.25544,SN,0,0,0.00904845113953439,0.031315349341726,0,0,21.85088,21.68858,22.09457,22.14376,22.22588,24.09339,23.3625,21.51841,23.31613,22.47478
2991508051714350431,138.08408,13.67281,SN,1,1,0.0789594356317647,0.254300970082949,0.029661,0.207895,17.01302,15.08735,14.253,13.8465,13.51795,22.75756,19.89401,18.63997,18.1319,17.95577
21925079771791304716,343.21767,-6.10801,SN,1,1,0.0371873953211727,0.242010882247279,0.091419,0.627355,19.21346,18.10124,17.56231,17.2278,17.02363,23.23511,24.49756,23.25884,21.55488,21.06429
75037506852648876166,205.99971,30.93361,SN,1,1,0.0920350238326836,0.152154349190621,0.067427,0.665649,19.27502,18.07009,17.71191,17.38856,17.25914,25.35095,23.74251,21.42558,20.97414,22.19316
95837969021383103009,197.99167,14.56638,SN,1,1,0.0461630657934615,0.111964241749069,0.035953,0.506719,17.5244,16.21873,15.53271,15.17129,14.8571,25.08149,23.56674,21.80062,20.97076,20.70041
62486922751659400152,183.01529,6.65397,SN,1,1,0.0126960271697178,0.266984024386851,0.117392,0.152034,21.63875,19.69508,18.81292,18.4324,18.06982,22.3674,19.86852,18.79461,18.34379,17.97655
17956909764801925610,163.97429,36.86333,SN,1,1,0.273407016802948,0.306033635435745,0.14293,0.020016,24.96188,25.81611,22.96886,22.93279,23.23841,16.14293,14.16743,13.31474,12.84007,12.47481
68756388208374315452,141.23821,40.39865,SN,0,1,0.0318872516083904,0.114753434800137,0,0.026642,20.47709,20.10469,20.28939,20.46552,20.97246,15.94217,15.12347,14.80687,14.60602,14.44104
73439159400132545613,100.10292,64.55076,SN,0,0,0.0757533204490423,0.0811338668667567,0,0,23.67619,22.89415,22.3434,22.46494,20.86055,24.22003,23.13592,22.12958,22.58418,22.8269
59676946791881075318,179.48237,-3.46023,SN,1,1,0.0225063542740662,0.333118864198592,0.112539,0.336486,19.8929,18.88546,18.39989,18.06185,17.84472,25.61001,21.81299,20.31439,19.82337,19.36744
22517695718785188578,237.51442,42.0883,SN,1,0,0.0222056423440062,0.48701449636126,0.131254,0,22.78629,21.19563,20.78362,20.49673,20.16112,23.42711,22.98309,22.10546,21.80728,22.36886
23342156978594003803,328.66962,-6.73054,SN,1,1,0.0477615120931876,0.254201435921898,0.311588,-9999,25.23716,24.95429,22.74874,22.64229,23.50608,23.76337,23.32546,24.23106,23.75711,22.84883
51805248116350340233,328.09396,3.42181,SN,0,1,0.0140123622362894,0.190421118730216,0,0.036083,24.41995,24.52143,24.0351,23.23927,21.15296,24.11786,23.4571,24.23299,22.05045,22.29394
35606861696014060307,225.96108,48.38056,SN,0,1,0.0213673343645115,0.0487210712906847,0,0.118403,23.1174,20.97534,20.90024,20.74467,22.8269,18.32639,17.54869,17.01936,16.78013,16.35918
33551662926224437813,147.48625,67.18321,SN,0,0,0.129079418321711,0.313141472199468,0,0,25.06898,22.70396,22.46692,22.80308,21.53358,26.35918,24.44585,24.82276,22.06831,22.60695
40368607312026788248,170.83129,5.79991,SN,1,1,0.204514008888497,0.25562807248133,0.074105,0.61381,19.40062,17.55347,16.65738,16.24824,15.94859,26.4975,23.24419,22.45031,21.42659,20.95561
17860911666418513420,257.236,27.39807,AGN,1,0,0.00524818537821266,0.168001834981694,0.072028,0,19.21676,17.21658,16.30145,15.89216,15.58177,24.49485,23.45657,23.3185,23.17076,22.59902
48312256469537063085,229.43571,8.68505,SN,0,1,0.0720150387441072,0.0971781252758447,0,0.131878,24.69404,21.30148,19.74218,18.77771,18.29219,21.97036,18.62543,17.79392,17.45924,18.00559
66666126853092840612,351.47321,26.90664,SN,0,0,0.161429567480643,0.300441475358619,0,0,23.05975,23.53062,22.53743,21.86458,21.23044,24.98302,24.72682,25.42095,23.98423,20.06984
50764423988421538020,185.39625,15.98572,SN,1,0,0.14987730269321,0.27567013507811,0.041015,0,17.14429,15.74822,15.10382,14.76099,14.48149,21.5188,18.6317,17.21836,16.43158,15.98471
57936133410654710766,206.46146,26.7965,SN,1,1,0.0351640024700478,0.132391357713054,0.036496,0.203679,18.88813,17.84568,17.52728,17.32392,17.18139,22.83364,21.12539,21.4857,21.19699,20.90047
40926071728897680871,346.83971,2.90784,SN,1,0,0.000237053314523846,0.160945780620852,0.151428,0,22.43615,21.08664,20.64807,20.51041,20.37178,23.7456,24.68914,22.98884,23.23182,22.14477
6191663164509421428,203.30592,8.05709,SN,1,0,0.0112308170810901,0.127766402394526,0.766001,0,20.05192,19.67961,19.91207,20.21736,20.19966,24.63465,23.21847,23.11736,23.33392,21.654
56317310674063486153,241.84879,10.42783,OTHER TRANSIENT,0,1,0.126202077738043,0.160331981265566,0,0.101569,21.87498,21.89661,21.67793,22.65453,22.40901,21.30322,20.85697,20.80536,20.95198,21.32798
9421145818743709168,1.89187,31.94873,SN,0,1,0.0143895811379918,0.0846978386897336,0,0.086878,25.08922,23.20879,22.14582,23.12692,22.94343,18.83637,17.65599,17.07346,16.71968,16.58674
88988925391309194079,291.91083,61.94683,SN,1,0,0.0334202245435567,0.11329268282849,0.034245,0,18.04724,16.37993,15.68398,15.31369,14.97725,22.66311,22.31558,21.67135,22.63393,21.43568
63191346146142777723,49.05679,-15.01305,SN,1,1,0.0581675988379875,0.239568326641626,0.09909,0.477443,19.27545,17.91342,17.17988,16.73681,16.40711,24.84467,22.79652,22.16578,21.68655,21.73935
26937283258863822289,144.64829,17.02917,SN,0,0,0.149712459691876,0.184950608520393,0,0,24.64881,23.47394,23.47467,22.75465,22.34731,23.30397,22.0698,20.51602,19.30556,18.81804
8575180212509327059,22.26925,40.36371,SN,1,1,0.0523631514445522,0.320895702953556,0.051031,0.309543,18.49477,16.52577,15.63303,15.20957,14.88444,27.35946,21.79222,20.85733,20.91571,19.769
20983850994389624877,72.18096,-4.97875,SN,1,0,0.0980459522247079,0.194241593639199,-9999,0,24.53528,15.45511,15.04052,14.77756,21.12836,20.98133,21.5967,21.69392,24.3618,22.04767
35837425785032291606,229.92408,11.03799,SN,1,0,0.000888972913303315,0.0561208050827475,0.555597,0,23.21931,22.02929,21.37534,20.8178,20.62565,24.32771,24.33329,23.16658,22.74616,22.48185
57447037845893777899,248.92817,4.82591,SN,1,0,0.0521462104156457,0.190047797460599,0.102082,0,21.75774,20.09813,19.58306,19.40354,19.22691,23.90379,23.50048,22.3399,21.11783,20.55752
13611691307646410706,313.93596,-15.57948,SN,1,1,0.0559116582675183,0.14908162654402,0.277795,0.101756,24.31698,21.3146,20.22817,19.75249,19.72731,20.82001,18.5473,17.48237,16.91034,16.50812
49066711333307795782,28.84812,21.28613,SN,1,1,0.104224412850234,0.264002397964703,-9999,0.032596,28.94134,18.78766,17.55433,16.06675,23.88519,16.92794,15.17359,14.34868,13.91888,13.54317
77558755916995509672,10.10154,41.06756,VS,1,0,0.446068645482722,0.50179357111807,0.754879,0,23.73705,24.04797,22.6129,21.00864,19.899,26.11308,27.00964,23.25511,21.07141,20.03513
7657493068426093392,137.4085,48.66119,SN,1,1,0.031956446237996,0.124670171661509,0.292054,0.582697,22.31021,21.50827,21.28681,21.19657,20.90396,23.99323,22.53331,21.81773,22.65779,21.92881
83462259255528245326,167.68567,4.84753,SN,1,0,0.0972309408803697,0.215892145261083,0.025223,0,16.52897,14.76148,13.87684,13.39933,12.99323,22.393,21.32562,20.97636,20.98854,20.8594
26027763359345827464,135.41246,20.74934,SN,1,1,0.13448626679503,0.136649704362436,0.313505,0.043499,24.42606,23.93102,22.5193,23.74524,22.57648,17.53119,15.60257,14.7511,14.30599,14.00792
45505276094469225242,222.69967,54.408,SN,1,1,0.131395507359768,0.211417058347375,-9999,0.319268,19.51682,16.81948,23.27562,21.65944,21.48402,25.11096,24.48079,22.8822,22.88363,22.8272
95210925393629462713,251.36437,37.0805,SN,1,1,0.134071342795802,0.178728429876228,0.281241,0.388112,23.05756,22.1827,21.67754,21.45785,21.36597,25.73826,24.04789,22.48153,21.76033,21.80496
63804989256854394000,323.54296,-1.88813,AGN,0,0,0.000817329147045102,0.291830575880928,0,0,18.84194,18.17832,17.64241,17.26174,16.89375,24.05993,23.80243,23.33868,21.57115,20.66508
28160795193448118076,211.59629,50.72228,SN,0,0,0.064907223333331,0.122286803953157,0,0,24.63466,21.52133,21.48539,21.37866,21.56196,21.7347,20.6199,20.33214,20.20432,20.24477
37503669634229185076,29.62637,12.92442,SN,1,1,0.0177079673023749,0.162153949399318,0.047778,0.309667,23.52277,21.31571,20.86323,20.5562,21.21224,23.96811,22.56873,21.56427,22.10559,20.93202
70232116693947156518,224.3695,5.84253,SN,1,0,0.14992534394267,0.269697879938267,0.039814,0,17.81327,15.87806,15.05397,14.64639,14.32605,22.10353,24.56246,24.093,23.91118,23.08448
60473951541538942736,182.65912,39.39639,SN,1,0,0.179285888987701,0.20568844258077,0.37474,0,19.30302,16.02958,14.9414,14.86764,16.43854,22.04889,22.49286,24.80203,24.36181,22.8269
7316402482203247256,354.48592,27.27715,SN,1,0,0.00966864007385438,0.297215101742905,0.047542,0,20.13721,18.79086,18.3176,18.09169,17.89965,22.58861,21.14972,20.57937,20.3356,20.19917
813772085270856568,18.89679,-0.84453,SN,0,1,0.0746605293611431,0.090798860029359,0,0.28976,23.48907,22.11791,21.97645,22.39496,22.8269,23.12968,22.03153,21.56641,21.15674,21.57389
94368260330393544021,7.6225,-8.78034,SN,0,0,0.0529067228047218,0.158988494585798,0,0,21.59507,21.01932,20.70484,20.53178,20.7686,24.63462,23.42973,22.63177,21.50166,22.82689
81641019865163057152,236.38983,30.14543,SN,0,1,0.051477101054426,0.119700195935857,0,0.033189,23.31164,23.09439,22.37379,21.31725,22.3641,16.57926,15.05099,14.32059,13.91893,13.57092
14311804726402129138,228.34867,27.77732,SN,1,1,0.0565943586293801,0.0768078901400504,0.551979,0.072312,23.97601,23.05049,22.27386,22.46722,22.3846,20.65386,19.58475,19.23121,19.05514,18.9147
16092546058106134986,134.91404,61.75489,SN,0,0,0.0981449962776479,0.175670301875174,0,0,22.99547,21.86798,21.75326,21.76083,22.85233,23.57745,22.07089,22.56919,22.52256,22.8269
87565052851409506063,9.98137,14.86955,SN,1,0,0.00135490744988176,0.195207566630336,0.13165,0,21.52405,20.47006,19.9875,19.56573,19.56753,23.88108,22.96555,22.67499,22.58162,21.83987
49795964699253287427,152.61712,2.23049,SN,0,0,0.0425921033485376,0.0910937183650549,0,0,21.95307,21.40727,20.99095,21.21075,21.25437,21.55547,20.71917,20.44137,20.51008,20.28651
61517140475163992431,157.7435,23.7884,SN,0,1,0.151376849676895,0.190468636939064,0,0.061888,24.08095,23.12346,24.27354,24.18332,22.51159,18.13285,16.16367,15.25353,14.80455,14.46334
81018936634858984349,99.25812,44.25667,SN,1,0,0.0167349070747489,0.105840227658969,0.166844,0,21.2139,20.47116,19.93699,19.50238,19.43125,20.48224,19.25028,18.65366,18.44056,18.29096
66273579062013035280,251.39321,22.90845,SN,1,0,0.0982433873648287,0.182890880424205,0.997036,0,22.78581,22.86764,23.32716,22.429,22.24442,25.36819,24.60454,23.63524,23.00138,20.86538
28483874763284885128,115.35846,18.72951,SN,1,0,0.047639420643577,0.196175804320189,0.088498,0,19.87908,17.14047,16.63894,16.32273,16.70527,19.92864,18.90663,18.49486,18.29851,18.29819
72284392807779626498,255.83787,45.41351,SN,1,0,0.0363912719336869,0.285911048200965,0.137799,0,21.91347,21.08088,20.57555,20.77743,20.79455,24.83165,22.89768,21.30232,19.70336,18.87486
70713415786579882853,333.40821,29.13827,SN,1,0,0.00752491790059515,0.123986250302862,0.150522,0,23.26753,21.42607,20.96419,20.56484,20.19961,24.40757,22.5897,21.75004,21.23298,20.99136
68793053310912200373,170.12358,34.75398,SN,1,1,0.00286221601667792,0.233350350787852,0.078441,0.410398,20.27821,19.00011,18.50543,18.25232,18.02732,22.2134,21.99674,21.5373,21.59361,21.37302
89079133310939034493,163.04667,58.44017,SN,0,1,0.0444874903039585,0.049368692803512,0,-9999,21.83106,21.617,23.80345,24.3618,22.82689,18.52971,17.3491,18.14511,17.929,24.99395
57950023235433122499,245.78262,39.31496,SN,0,0,0.0204282658538717,0.0775112398217723,0,0,22.63249,22.57932,23.64452,24.36179,22.82689,22.58994,22.1432,22.00447,21.80021,22.45934
89741386009461699987,244.83254,39.52723,SN,1,1,0.0318796931619869,0.142981892760994,0.241538,0.186337,21.74939,20.72938,20.08376,19.84808,19.53232,22.32803,21.27151,20.91136,20.81751,21.13056
39144595671753826187,329.32596,3.13809,SN,1,1,0.0302904442655264,0.26455164111026,0.112414,0.503423,19.20442,18.09299,17.48239,17.08786,16.85458,25.83389,22.27279,21.24016,20.44477,20.13692
21119997915412778964,225.3155,58.06158,SN,1,0,0.0315395571077471,0.116489800094138,0.766521,0,22.28262,22.10424,22.40256,23.14812,22.52649,22.39866,22.09561,21.65772,21.77204,21.54936
47325858200597439941,196.40383,31.72772,SN,1,0,0.106693985798274,0.351172048816434,0.43544,0,23.49032,23.76312,21.64506,21.63466,20.47278,21.22969,21.11406,20.80731,20.90966,21.16086
68173876449174771221,251.41242,1.6223,SN,1,1,0.119109714346897,0.131029282122426,0.149665,0.447217,21.2964,19.37825,18.73353,18.8269,19.46179,21.74867,20.48754,20.50063,20.04392,19.78285
45353591655229521455,194.20158,3.8909,SN,1,0,0.0116125688674961,0.384391209835419,0.078997,0,19.62929,18.33331,17.73871,17.41569,17.16499,22.15488,21.48252,21.1756,20.97232,20.84647
61043330609695648795,239.55425,22.60377,SN,1,0,0.0284852419117778,0.0740204412266289,0.129106,0,20.80584,19.40746,18.66336,18.23462,17.96709,24.14165,25.38645,24.02187,22.5084,22.2233
22709463684624957925,174.07629,38.11922,SN,1,1,0.0391802862807597,0.257329899461895,0.09872,0.408349,20.27493,19.35372,19.05039,18.75897,18.81245,23.96215,23.99392,22.53903,21.85739,21.59466
19069682734202259641,320.60496,-11.94856,SN,1,0,0.0686649671412006,0.171744496151829,0.092099,0,21.45277,20.4343,20.06798,19.79939,20.18634,23.65775,26.75425,25.33549,24.31592,20.43031
73953515774060909046,28.49571,-0.75055,SN,1,0,0.0574600233368433,0.079072734516977,0.012977,0,15.90313,14.79639,14.38841,14.2002,14.09067,22.81637,23.17514,22.90438,24.3618,22.3939
81847229393397411479,243.75333,31.07195,SN,0,0,0.030026122834601,0.0788197580818058,0,0,21.77339,21.4473,21.33848,21.59256,22.56629,22.00234,21.33433,21.35778,21.4422,21.36865
28225505196750612892,113.31633,-11.23403,SN,0,1,1.33801141367825,1.44239376771675,0,0.359707,24.86677,23.20276,22.28143,21.46737,22.66858,26.39819,25.05277,21.65284,20.40174,19.98681
