ID,Name,RA,DEC,Type,Redshift,Host Name,Host Redshift,Discovering Group/s,Classifying Group/s,Associated Group/s,Disc. Internal Name,Disc. Instrument/s,Class. Instrument/s,TNS AT,Public,End Prop. Period,Discovery Mag,Discovery Mag Filter,Discovery Date (UT),Sender,Ext. catalog/s,SDSS objid,SDSS type,SDSS offset,SDSS ra,SDSS dec,SDSS redshift,SDSS u,SDSS g,SDSS r,SDSS i,SDSS z,SDSS err_u,SDSS err_g,SDSS err_r,SDSS err_i,SDSS err_z,SDSS err_redshift
22818,SN 2017hki,11.79146,37.58805,SN Ia-91T-like,0.13,,,ATLAS,Padova-Asiago,ATLAS,ATLAS17mhp,ATLAS1 - ACAM1,Ekar - AFOSC,1,1,,18.756,orange-ATLAS,2017-10-12 10:59:31,ATLAS_Bot1,,1237676440389550960,3,0.0434978116062955,11.7907286618466,37.5876144299451,0.070629,21.42879,20.34677,20.1357,19.89239,19.99953,0.2122878,0.03498097,0.04362058,0.05449134,0.1964704,0.051001
22774,SN 2017hiq,13.22342,16.11483,SN Ia,0.091,,,"PIKA, Pan-STARRS1",,Pan-STARRS1; PIKA,,"Other - Other, PS1 - GPC1",Ekar - AFOSC,1,1,,18.2,Clear-,2017-10-13 22:06:54,Mikuz,,1237679167154290899,3,0.109713533231982,13.2252827126706,16.1152058265644,0.090646,18.61959,17.32769,16.63457,16.25713,16.00041,0.06590433,0.01051346,0.008148571,0.009301905,0.02532062,0.021806
22770,SN 2017him,59.43975,15.93109,SN Ia,0.05, SDSS J035745.50+155551.5,,"PTSS, Pan-STARRS1",PTSS,Pan-STARRS1; PTSS,PTSS-17xqa,"CNEOST - STA1600, PS1 - GPC1",Lijiang-2.4m - YFOSC,1,1,,19.2,i-Sloan,2017-10-12 18:13:18,Li,,1237673285203067357,3,0.0111802345860214,59.4395920038717,15.9309821136207,0.079275,22.56601,21.12263,20.4899,20.14396,20.29171,0.3923158,0.05023334,0.04370958,0.05228458,0.1930961,0.045712
22773,SN 2017hip,30.58083,-18.36866,SN Ia,0.065,,,ATLAS,ePESSTO,ATLAS,ATLAS17mfa,ATLAS1 - ACAM1,ESO-NTT - EFOSC2-NTT,1,1,,19.327,cyan-ATLAS,2017-09-21 12:31:40,ATLAS_Bot1,,1237667245401047817,3,1.26243003772447,30.579471314182,-18.389660956293,0.389256,22.73286,22.81235,21.42689,21.35085,20.47088,0.5236868,0.230264,0.1069781,0.1460589,0.2537909,0.073649
22764,SN 2017hig,158.32333,16.40754,SN Ia,0.045,,,GaiaAlerts,LOSS,GaiaAlerts,Gaia17cow,Gaia - Gaia-photometric,Keck2 - DEIMOS,1,1,,17.53,G-Gaia,2017-10-11 11:47:02,Gaia_Bot1,,1237671262283235427,3,0.0882282059599421,158.321801576194,16.4076522288716,-9999,21.58941,20.68267,21.02251,24.3618,22.8269,0.121066,0.03268115,0.070836,0.9642668,0.6427963,-9999
22758,SN 2017hia,29.03892,17.64144,SN Ic,0.038,IC 1748 ,0.038,PTSS,,PTSS,PTSS-17xpm,CNEOST - STA1600,Other - Other,1,1,,19.3,i-Sloan,2017-10-12 15:11:26,Li,,1237679502720303236,3,0.1097240442984,29.0370055961733,17.6413137852555,0.038363,16.2898,14.96506,14.42973,14.07237,13.87082,0.01397464,0.002668228,0.002464572,0.00249626,0.005110322,0.007753
22768,AT 2017hik,310.19525,32.79639,Varstar,,,,GaiaAlerts,iPTF,GaiaAlerts,Gaia17cpa,Gaia - Gaia-photometric,P60 - SED-Machine,1,1,,17.81,G-Gaia,2017-10-11 14:05:16,Gaia_Bot1,,1237663143168704808,3,0.299469473515787,310.194462013825,32.8013370124239,-9999,14.51573,14.67573,15.032,14.27863,12.89831,0.004172682,0.008551201,0.01123889,0.009928475,0.00426184,-9999
22757,SN 2017hhz,26.07037,12.25544,SN Ia,0.0392,UGC 01218 ,0.034,"PTSS, Pan-STARRS1, GaiaAlerts",iPTF,GaiaAlerts; Pan-STARRS1; PTSS,PTSS-17xpl,"CNEOST - STA1600, PS1 - GPC1, Gaia - Gaia-photometric",P60 - SED-Machine,1,1,,17.9,i-Sloan,2017-10-12 15:20:20,Li,,1237678920215822354,6,0.00904845113953439,26.0702586513019,12.2555444176337,0,21.85088,21.68858,22.09457,22.14376,22.22588,0.1767635,0.06652541,0.135865,0.1982451,0.5190857,0
22746,SN 2017hho,328.66962,-6.73054,SN Ia,0.0691,,,"GaiaAlerts, Pan-STARRS1",iPTF,GaiaAlerts; Pan-STARRS1,Gaia17col,"Gaia - Gaia-photometric, PS1 - GPC1",P60 - SED-Machine,1,1,,18.78,G-Gaia,2017-10-09 19:23:31,Gaia_Bot1,,1237680241436786929,3,0.0477615120931876,328.669423489432,-6.72976826812484,0.311588,25.23716,24.95429,22.74874,22.64229,23.50608,1.436187,0.8566865,0.3334495,0.4482167,0.8068345,0.120324
22716,SN 2017hgk,313.93596,-15.57948,SN Ia,0.1117,,,Pan-STARRS1,iPTF,Pan-STARRS1,PS17esz,PS1 - GPC1,P60 - SED-Machine,1,1,,19.45,w-PS1,2017-10-08 05:25:26,PS1_Bot1,,1237668758853190190,3,0.0559116582675183,313.9369228472,-15.5793896565726,0.277795,24.31698,21.3146,20.22817,19.75249,19.72731,1.217859,0.04754087,0.02630755,0.02568861,0.08943662,0.123412
22702,SN 2017hfw,7.6225,-8.78034,SN Ic,0.018,,,"ATLAS, GaiaAlerts",ePESSTO,ATLAS; GaiaAlerts,ATLAS17mai,"ATLAS1 - ACAM1, Gaia - Gaia-photometric",ESO-NTT - EFOSC2-NTT,1,1,,18.8,orange-ATLAS,2017-10-07 09:47:31,ATLAS_Bot1,,1237652949065793686,6,0.0529067228047218,7.62258461633562,-8.77946219558431,0,21.59507,21.01932,20.70484,20.53178,20.7686,0.1925196,0.04872855,0.05374765,0.07417729,0.3164439,0
22706,AT 2017hga,323.54296,-1.88813,QSO,0.29786,,,GaiaAlerts,,GaiaAlerts,Gaia17coj,Gaia - Gaia-photometric,P60 - SED-Machine,1,1,,16.88,G-Gaia,2017-10-09 01:29:16,Gaia_Bot1,,1237678880467779828,6,0.000817329147045102,323.542970733066,-1.88812160420411,0,18.84194,18.17832,17.64241,17.26174,16.89375,0.02124356,0.006551389,0.006280403,0.00662818,0.0112445,0
22672,SN 2017hes,37.93567,2.69124,SN Ia,0.064,,,Pan-STARRS1,ePESSTO,Pan-STARRS1,PS17erd,PS1 - GPC1,ESO-NTT - EFOSC2-NTT,1,1,,21.8,w-PS1,2017-09-29 13:52:19,PS1_Bot1,,1237678619581874405,3,0.0153903530955606,37.9359259031869,2.69126128858689,0.078128,20.72531,18.79306,18.29707,17.97661,17.80924,0.1324682,0.0131765,0.01228701,0.01469021,0.0360646,0.032552
22701,SN 2017hfv,115.35846,18.72951,SN Ia,0.0246,CGCG 087-028,0.028199,ASAS-SN,iPTF,ASAS-SN,ASASSN-17nf,ASASSN-1 - Brutus,P60 - SED-Machine,1,1,,16.6,V-Johnson,2017-10-10 14:38:24,Stanek,,1237660764293234928,3,0.047639420643577,115.358886851896,18.7288266233907,0.088498,19.87908,17.14047,16.63894,16.32273,16.70527,0.5038465,0.02175814,0.02207184,0.02402157,0.123229,0.049436
22647,SN 2017hdt,20.40387,-3.59321,SN Ia,0.0164,,,"ATLAS, GaiaAlerts",iPTF,ATLAS; GaiaAlerts,ATLAS17lxi,"ATLAS1 - ACAM1, Gaia - Gaia-photometric",P60 - SED-Machine,1,1,,18.444,orange-ATLAS,2017-10-08 10:17:45,ATLAS_Bot1,,1237678887981678746,6,0.160549353164304,20.4032201569974,-3.59580603357088,0,21.63955,21.14209,21.35241,21.46005,21.00969,0.1782439,0.05455485,0.08578214,0.1337267,0.3169197,0
22644,SN 2017hdq,2.31525,5.29652,SN Ia,0.088,,,ATLAS,ePESSTO,ATLAS,ATLAS17lxm,ATLAS1 - ACAM1,ESO-NTT - EFOSC2-NTT,1,1,,19.992,cyan-ATLAS,2017-09-22 10:10:33,ATLAS_Bot1,,1237678777942278813,6,0.252696755144441,2.31463486897752,5.30068683587573,0,25.85295,23.81466,22.0751,21.23333,20.72413,0.8253466,0.5194527,0.1903808,0.145658,0.3729468,0
22650,SN 2017hdw,16.34042,-1.12397,SN Ia,0.0458,,,ATLAS,iPTF,ATLAS,ATLAS17lxg,ATLAS1 - ACAM1,P60 - SED-Machine,1,1,,18.429,orange-ATLAS,2017-10-08 10:10:33,ATLAS_Bot1,,1237663782593953803,3,0.0397206495009887,16.3400385266003,-1.12342889710384,0.076229,20.05942,17.94291,17.09145,16.58859,16.2151,0.117908,0.0116327,0.008512691,0.007577713,0.01635606,0.022007
22605,SN 2017hcd,25.71596,31.48238,SN IIn,0.035,,,"ATLAS, Pan-STARRS1, GaiaAlerts, SKYS",,ATLAS; GaiaAlerts; Pan-STARRS1; SKYS,ATLAS17lui,"ATLAS1 - ACAM1, PS1 - GPC1, Gaia - Gaia-photometric, Other - Other",Other - Other,1,1,,18.634,orange-ATLAS,2017-10-01 11:32:38,ATLAS_Bot1,,1237680316061450505,6,0.054277252907442,25.715260035041,31.4817002867423,0,22.53671,21.43162,21.60676,21.49765,22.18935,0.4813481,0.06746893,0.1307548,0.1842231,0.8599691,0
22623,SN 2017hcv,261.44133,34.38032,SN Ia-91T-like,0.0637,,,GaiaAlerts,iPTF,GaiaAlerts,Gaia17cne,Gaia - Gaia-photometric,P60 - SED-Machine,1,1,,18.33,G-Gaia,2017-10-05 02:24:00,Gaia_Bot1,,1237665571448685735,3,0.0411853739378791,261.440650196866,34.3799245235908,0.194981,22.08051,21.18938,20.89459,20.63735,20.82056,0.3394864,0.06827268,0.07646236,0.08934056,0.3763868,0.134055
22598,SN 2017hbw,160.13704,32.51975,SN Ia,0.0849,,,GaiaAlerts,iPTF,GaiaAlerts,Gaia17cmz,Gaia - Gaia-photometric,P60 - SED-Machine,1,1,,18.59,G-Gaia,2017-10-03 21:40:19,Gaia_Bot1,,1237665128534835459,3,0.00761539595677201,160.137009575206,32.5198743035375,0.099057,20.06029,18.69035,18.0566,17.72265,17.52436,0.1075075,0.01326576,0.01284232,0.0146734,0.05217015,0.032723
22599,SN 2017hbx,267.30267,25.37248,SN Ic,0.1652,,,GaiaAlerts,iPTF,GaiaAlerts,Gaia17cna,Gaia - Gaia-photometric,P60 - SED-Machine,1,1,,18.48,G-Gaia,2017-10-03 20:15:21,Gaia_Bot1,,1237666228033161581,3,0.102847189737813,267.301712175611,25.3710003980481,0.647316,23.84223,23.04235,21.76639,21.56036,22.38355,1.011749,0.2385294,0.1244397,0.1449646,0.9831257,0.100515
22567,AT 2017har,115.43992,16.21836,AGN,0.11,,,GaiaAlerts,,GaiaAlerts,Gaia17cmd,Gaia - Gaia-photometric,P60 - SED-Machine,1,1,,18.38,G-Gaia,2017-09-30 10:22:04,Gaia_Bot1,,1237674370213150861,3,0.00198135866703375,115.439904278558,16.2183306297435,0.110938,18.11287,16.75025,15.83086,15.3816,15.04583,0.0486031,0.007005602,0.004851863,0.004612383,0.009931445,0.021303
22582,SN 2017hbg,111.9055,35.60788,SN II,0.016,MCG+06-17-007,,"ASAS-SN, GaiaAlerts",NUTS,ASAS-SN; GaiaAlerts,ASASSN-17nb,"ASASSN-1 - Brutus, Gaia - Gaia-photometric",NOT - ALFOSC,1,1,,17.3,R-Cousins,2017-09-25 13:55:12,Stanek,,1237651496289632464,3,0.0643868570907134,111.906226411125,35.6087759826137,0.297592,21.96797,21.43658,21.0489,21.48744,22.56517,0.2262173,0.07118151,0.0707246,0.142582,0.9675139,0.064722
22555,SN 2017haf,359.09092,32.45669,SN Ia,0.0094,2MASX J23562219+3227266,0.0161,"ASAS-SN, Pan-STARRS1, GaiaAlerts",iPTF,ASAS-SN; GaiaAlerts; Pan-STARRS1,ASASSN-17mz,"ASASSN-1 - Brutus, PS1 - GPC1, Gaia - Gaia-photometric",P60 - SED-Machine,1,1,,16,V-Johnson,2017-09-30 12:00:00,Stanek,,1237663233913782286,3,0.0827779444957445,359.092393861449,32.4572872892328,0.01967,16.86074,15.73563,15.06107,14.76834,14.46258,0.008760239,0.002708481,0.002480139,0.002543713,0.004487334,0.006669
22558,SN 2017hai,134.05458,32.50983,SN Ia,0.0609,,,GaiaAlerts,iPTF,GaiaAlerts,Gaia17cls,Gaia - Gaia-photometric,P60 - SED-Machine,1,1,,18.99,G-Gaia,2017-09-29 09:56:09,Gaia_Bot1,,1237660962400960871,3,0.0275648033714218,134.05403555618,32.5098461617309,0.084064,20.71783,19.69994,19.41074,19.259,19.78008,0.1429062,0.02612486,0.03040764,0.03798543,0.2573645,0.043959
22547,SN 2017gzx,220.7135,32.99745,SN Ia,0.0682,,,GaiaAlerts,iPTF,GaiaAlerts,Gaia17clg,Gaia - Gaia-photometric,P60 - SED-Machine,1,1,,17.44,G-Gaia,2017-09-27 20:42:43,Gaia_Bot1,,1237662223543500871,3,0.0403932971514741,220.713670181247,32.9981079176324,0.066153,19.23332,18.15857,17.86051,17.57787,17.45875,0.05176629,0.01056356,0.009636185,0.0122104,0.04258501,0.016545
22488,SN 2017gxq,196.35004,56.32418,SN Ia,0.0084,,,"GaiaAlerts, Pan-STARRS1",,GaiaAlerts; Pan-STARRS1,Gaia17cin,"Gaia - Gaia-photometric, PS1 - GPC1",Other - Other,1,1,,17.21,G-Gaia,2017-09-17 10:52:19,Gaia_Bot1,,1237661416597684247,6,0.0465535915760942,196.349528554876,56.3249022096962,0,21.36571,21.43759,21.584,23.2846,22.24405,0.1342863,0.06705585,0.1067434,0.5753731,0.6307956,0
22544,SN 2017gzu,136.18342,37.22806,SN Ia,0.0442,,,GaiaAlerts,iPTF,GaiaAlerts,Gaia17cld,Gaia - Gaia-photometric,P60 - SED-Machine,1,1,,18.62,G-Gaia,2017-09-28 05:38:24,Gaia_Bot1,,1237657873253269573,3,0.0905118249338983,136.181584487153,37.2284337652164,0.055436,17.89825,16.57956,16.09079,15.74759,15.54175,0.02336291,0.004474908,0.004109433,0.004329389,0.01017189,0.012506
22470,SN 2017gwy,335.89379,11.86,SN Ia,0.03,UGC 12017,,"POSS, GaiaAlerts",ePESSTO,GaiaAlerts; POSS,,"Other - Other, Gaia - Gaia-photometric","LT - SPRAT, ESO-NTT - EFOSC2-NTT",1,1,,18,Clear-,2017-09-26 04:04:58,Puckett,,1237678920731197578,3,0.142706922890712,335.89321766549,11.8576884453509,0.096994,21.52689,20.65099,20.58361,20.59327,21.24523,0.2559138,0.03584592,0.06262608,0.09078813,0.5901241,0.052716
22468,SN 2017gww,0.95504,7.46669,SN II,0.017,NGC7816,,"Pan-STARRS1, GaiaAlerts",ePESSTO,GaiaAlerts; Pan-STARRS1,,"Other - Other, PS1 - GPC1, Gaia - Gaia-photometric","BAO-2.16m - Cassegrain, ESO-NTT - EFOSC2-NTT",1,1,,17.9,Clear-,2017-09-26 13:16:20,Itagaki,,1237669680651436099,6,0.0801478837323453,0.954190365569048,7.46565333880246,0,21.99359,22.08726,22.04007,21.74035,22.23488,0.2218923,0.09662359,0.1218904,0.1333065,0.6736452,0
22465,SN 2017gwt,330.52112,-7.11981,SN Ia,0.056,,,Pan-STARRS1,ePESSTO,Pan-STARRS1,PS17eqv,PS1 - GPC1,ESO-NTT - EFOSC2-NTT,1,1,,20.66,w-PS1,2017-09-12 07:27:50,PS1_Bot1,,1237652601179799680,3,0.00410847058569735,330.521155956418,-7.11986844446929,0.07297,19.4101,17.97423,17.36129,16.98204,16.74403,0.06214612,0.008490546,0.006962923,0.007375004,0.01991964,0.01775
22442,SN 2017gvw,45.55604,3.81032,SN Ia,0.0324,,,"Pan-STARRS1, GaiaAlerts",iPTF,GaiaAlerts; Pan-STARRS1,PS17eqm,"PS1 - GPC1, Gaia - Gaia-photometric",P60 - SED-Machine,1,1,,17.72,w-PS1,2017-09-18 13:09:07,PS1_Bot1,,1237678661980782611,3,0.107594363610972,45.5578308496935,3.81016924407502,0.037896,17.70996,16.22052,15.43968,15.0257,14.69609,0.02572087,0.003502738,0.003034937,0.003031998,0.007017252,0.009603
22435,SN 2017gvp,355.44496,-1.35084,SN Ia,0.023,UGC 12739,0.022529,"ASAS-SN, Pan-STARRS1, GaiaAlerts",,ASAS-SN; GaiaAlerts; Pan-STARRS1,ASASSN-17ms,"ASASSN-1 - Brutus, PS1 - GPC1, Gaia - Gaia-photometric",Lijiang-2.4m - YFOSC,1,1,,17.1,V-Johnson,2017-09-23 11:31:12,Stanek,,1237678882092351549,6,0.0383257345957641,355.445217292244,-1.35142468342809,0,22.362,20.92519,20.70195,20.58338,20.36672,0.3501662,0.0427705,0.05103052,0.06576493,0.1661535,0
22414,SN 2017guu,65.84308,25.41133,SN Ia,0.021,,,ATLAS,ePESSTO,ATLAS,ATLAS17lcr,ATLAS1 - ACAM1,ESO-NTT - EFOSC2-NTT,1,1,,18.86,orange-ATLAS,2017-09-13 14:08:09,ATLAS_Bot1,,1237660750871069155,6,0.0540351292633022,65.842347435083,25.4119409200594,0,24.63431,24.17259,23.0954,23.88326,22.70178,0.7441748,0.4376516,0.2629415,0.5840316,0.5307902,0
22413,SN 2017gut,352.98567,26.32581,SN,0.031,KUG 2329+260  ,0.031,TNTS,ePESSTO,TNTS,,BAO-0.6m - BATC,ESO-NTT - EFOSC2-NTT,1,1,,19.4,Clear-,2017-09-17 04:48:00,Li,,1237680275794034823,6,0.207686814844144,352.98936302845,26.3247974110329,0,21.98429,21.05532,20.46457,20.13311,19.8402,0.3694996,0.04856263,0.04706303,0.04600752,0.1228108,0
22386,SN 2017gts,34.65054,5.25426,SN Ia,0.09,,,ATLAS,ePESSTO,ATLAS,ATLAS17kwe,ATLAS1 - ACAM1,ESO-NTT - EFOSC2-NTT,1,1,,18.97,orange-ATLAS,2017-09-14 11:44:09,ATLAS_Bot1,,1237678663049740380,3,0.0329866670283781,34.6507326583468,5.25374478197679,0.171683,23.53535,20.446,19.5302,18.95112,18.58968,1.588668,0.04298316,0.02936284,0.02805585,0.07530431,0.052082
22382,SN 2017gto,3.016,1.1034,SN Ia,0.086,,,"ATLAS, Pan-STARRS1",ePESSTO,ATLAS; Pan-STARRS1,ATLAS17kwi,"ATLAS1 - ACAM1, PS1 - GPC1",ESO-NTT - EFOSC2-NTT,1,1,,19.38,orange-ATLAS,2017-09-14 10:26:24,ATLAS_Bot1,,1237657192517140723,6,0.0876797113021138,3.01481721010532,1.10254150859719,0,23.52645,21.80303,21.28407,21.11636,21.02987,0.5741624,0.05868354,0.05864614,0.07251162,0.2258592,0
22379,SN 2017gtl,36.87812,21.98867,SN Ia,0.04,,,ATLAS,ePESSTO,ATLAS,ATLAS17kwg,ATLAS1 - ACAM1,ESO-NTT - EFOSC2-NTT,1,1,,18.37,orange-ATLAS,2017-09-13 12:36:00,ATLAS_Bot1,,1237678584653545572,6,0.149317875514781,36.8776975329048,21.9862123942905,0,20.35845,18.39603,17.50663,17.12761,16.94133,0.05972989,0.007106853,0.005609795,0.005472831,0.01146979,0
22381,SN 2017gtn,7.15542,38.08837,SN Ia,0.0506,,,ATLAS,iPTF,ATLAS,ATLAS17kwf,ATLAS1 - ACAM1,P60 - SED-Machine,1,1,,18.69,orange-ATLAS,2017-09-14 10:45:07,ATLAS_Bot1,,1237659931607367954,3,0.0969545955895178,7.15740508271557,38.0879575429978,0.196165,26.27736,18.45466,18.2804,17.85876,20.40745,4.619595,0.03527855,0.05046131,0.05420152,2.412997,0.097841
22371,SN 2017gtd,35.66742,28.25692,SN IIP,0.017,IC 221,,"PSH, GaiaAlerts",,GaiaAlerts; PSH,,"Other - Other, Gaia - Gaia-photometric",BAO-2.16m - Cassegrain,1,1,,17.6,Clear-,2017-09-16 02:52:48,Grzegorzek,,1237679580550135904,6,1.84230225703722,35.6916265037286,28.2790168353688,0,23.46802,21.24601,20.88517,20.53084,20.17974,1.060413,0.05766296,0.06106859,0.07031035,0.2082896,0
22374,SN 2017gtg,257.68808,32.87832,SN Ia,0.0707,,,ATLAS,iPTF,ATLAS,ATLAS17kvm,ATLAS1 - ACAM1,P60 - SED-Machine,1,1,,18.12,orange-ATLAS,2017-09-12 05:24:00,ATLAS_Bot1,,1237655129845137895,3,0.087103707322616,257.689797151114,32.8781531498667,0.034587,19.00803,17.98799,17.65517,17.44081,17.27392,0.03408243,0.007605454,0.008138199,0.009649602,0.03353984,0.010457
22375,SN 2017gth,18.15912,5.76622,SN IIb,0.038,,,ATLAS,ePESSTO,ATLAS,ATLAS17kvk,ATLAS1 - ACAM1,ESO-NTT - EFOSC2-NTT,1,1,,18.98,orange-ATLAS,2017-08-23 13:27:50,ATLAS_Bot1,,1237678663042531379,3,0.0424110992572842,18.1593046712513,5.76553744597607,0.037851,16.78446,15.67074,15.18188,14.8747,14.6293,0.01476538,0.003092132,0.002953104,0.003207347,0.007025571,0.005951
22342,AT 2017gsa,15.52833,1.27577,CV,0,,,ATLAS,ePESSTO,ATLAS,ATLAS17kol,ATLAS1 - ACAM1,ESO-NTT - EFOSC2-NTT,1,1,,16.69,orange-ATLAS,2017-09-12 11:18:14,ATLAS_Bot1,,1237678617424626296,3,0.00375106874431385,15.5282776702938,1.27580422625022,0.617759,21.93943,22.02399,21.84586,21.91493,21.07194,0.1957232,0.09261327,0.1135643,0.1794021,0.3024046,0.144968
22338,SN 2017grw,239.37375,15.87276,SN Ia,0.017,NGC 6018,0.017405,ASAS-SN,Global SN Project,ASAS-SN,ASASSN-17lz,ASASSN-2 - Cassius,FTN - FLOYDS-N,1,1,,16.5,V-Johnson,2017-09-11 23:31:12,Stanek,,1237665567154503980,3,0.0192250718767297,239.374049685658,15.8726200919795,0.033093,15.99832,14.37386,13.4551,13.03943,12.73843,0.007472598,0.002008163,0.001815114,0.001805736,0.002292771,0.007727
22329,SN 2017grn,352.97333,-5.01206,SN II,0.018,IC1498,0.0175,"POSS, Pan-STARRS1, GaiaAlerts",ASAS-SN,GaiaAlerts; Pan-STARRS1; POSS,,"Other - Other, PS1 - GPC1, Gaia - Gaia-photometric",P200 - DBSP,1,1,,17.9,Clear-,2017-09-11 06:38:36,Post,,1237679078049185878,6,0.0456772230013629,352.972974098037,-5.0127336903607,0,23.0325,22.45633,22.67067,24.3618,22.26816,0.6211103,0.1616587,0.2819645,0.9573188,0.7836246,0
22327,SN 2017grl,8.51908,-10.56054,SN Ia,0.1,,,ATLAS,ePESSTO,ATLAS,ATLAS17kjl,ATLAS1 - ACAM1,ESO-NTT - EFOSC2-NTT,1,1,,19.11,orange-ATLAS,2017-08-27 11:38:24,ATLAS_Bot1,,1237652946918703617,3,0.0100255976631891,8.51893663168261,-10.5606297558615,0.184678,22.5433,21.23749,20.74073,20.70827,20.56595,0.5906222,0.07183586,0.06703801,0.1045959,0.3717797,0.075087
22303,AT 2017gqq,102.26946,17.50114,CV,,,,PTSS,,PTSS,PTSS-17waj,CNEOST - STA1600,NOT - ALFOSC,1,1,,17.4,i-Sloan,2017-09-07 20:27:46,Li,,1237679583765662815,6,0.124958511278194,102.268995554784,17.5031749932908,0,24.36018,22.22068,20.81611,20.36512,20.18426,0.7775992,0.08544843,0.03764698,0.03889927,0.111864,0
22326,AT 2017grk,20.49933,-1.04019,AGN,0.06,,,ATLAS,ePESSTO,ATLAS,ATLAS17khl,ATLAS1 - ACAM1,ESO-NTT - EFOSC2-NTT,1,1,,18.42,orange-ATLAS,2017-08-29 13:27:50,ATLAS_Bot1,,1237666338116927553,3,0.00734950572480682,20.4992478367444,-1.04009913936062,0.056015,15.89316,15.08244,14.70986,14.3178,14.15511,0.006574731,0.002496839,0.002444564,0.002380144,0.004130335,0.00988
22146,SN 2017gmr,38.87562,-9.35415,SN II,0.005,NGC0988,,"DLT40, GaiaAlerts, Pan-STARRS1",,DLT40; GaiaAlerts; Pan-STARRS1,DLT17cq,"Other - Other, Gaia - Gaia-photometric, PS1 - GPC1",,1,1,,15.1187,Clear-,2017-09-04 06:23:02,DLT40_bot1,,1237653500433399875,6,0.263567465009899,38.8721773280816,-9.35693528686035,0,20.77414,25.1144,24.80205,24.36182,18.93262,0.2468995,3.775092,3.841085,3.657986,0.1636982,0
22123,SN 2017glu,39.99287,-0.53011,SN Ia,0.051,,,"GaiaAlerts, Pan-STARRS1",ePESSTO,GaiaAlerts; Pan-STARRS1,Gaia17cfa,"Gaia - Gaia-photometric, PS1 - GPC1",ESO-NTT - EFOSC2-NTT,1,1,,18.86,G-Gaia,2017-09-02 05:05:16,Gaia_Bot1,,1237657070090911809,6,0.0107803490255449,39.9929872600928,-0.529973862390391,0,21.87406,21.6663,21.47993,21.5661,21.41088,0.2128886,0.07370608,0.09028413,0.1565522,0.418241,0
22119,SN 2017glq,32.11667,6.38794,SN Ia,0.011755,IC208,0.12,"POSS, GaiaAlerts, Pan-STARRS1",,GaiaAlerts; Pan-STARRS1; POSS,,"Other - Other, Gaia - Gaia-photometric, PS1 - GPC1",LT - SPRAT,1,1,,18.9,Clear-,2017-09-03 08:34:51,Post,,1237667228222423165,6,0.0872951443404744,32.1168967316164,6.38937736522156,0,22.33335,22.47516,22.43111,22.13212,22.1627,0.2167385,0.1337218,0.1794857,0.2190129,0.8943961,0
22113,SN 2017glk,52.23812,-7.09428,SN Ia,0.07,,,GaiaAlerts,ePESSTO,GaiaAlerts,Gaia17cet,Gaia - Gaia-photometric,ESO-NTT - EFOSC2-NTT,1,1,,18.85,G-Gaia,2017-08-31 17:15:21,Gaia_Bot1,,1237652900233871444,3,0.0118136798695894,52.2382287380326,-7.09444469335856,0.06315,19.26999,18.02983,17.59413,17.30864,17.17513,0.05465791,0.008932009,0.009235618,0.01085503,0.03834955,0.018479
22095,SN 2017gkt,354.1075,27.39829,SN Ia,0.03,2MASX J23362597+2723541,0.030464,ASAS-SN,ASAS-SN,ASAS-SN,ASASSN-17lm,ASASSN-1 - Brutus,LT - SPRAT,1,1,,17.1,V-Johnson,2017-08-27 08:23:59,Stanek,,1237680306941788380,3,0.0410820683428249,354.108262825282,27.3983906826383,0.031226,17.231,15.31597,14.45294,14.02393,13.68442,0.01713437,0.002528463,0.002327791,0.002317705,0.003944315,0.006686
22063,SN 2017gjn,40.95171,32.52603,SN Ia,0.015,NGC 1067,,"XOSS, GaiaAlerts",,GaiaAlerts; XOSS,PSP17A,"Other - Other, Gaia - Gaia-photometric",Other - Other,1,1,,15.4,Clear-,2017-08-29 20:38:17,Xu,,1237670962163941419,6,0.0710800379171284,40.9514791913608,32.5248614261904,0,18.72283,17.45053,16.96397,16.72726,16.62345,0.02231221,0.004764212,0.004433073,0.004879273,0.009410061,0
22043,SN 2017git,28.68529,-7.004,SN Ia,0.079,,,"ATLAS, Pan-STARRS1",ePESSTO,ATLAS; Pan-STARRS1,ATLAS17jnr,"ATLAS1 - ACAM1, PS1 - GPC1",ESO-NTT - EFOSC2-NTT,1,1,,18.5,orange-ATLAS,2017-08-02 15:01:26,ATLAS_Bot1,,1237679340029214735,3,0.0854536652503625,28.6866193656996,-7.00346382253101,0.069004,19.12066,16.92985,16.174,15.78094,15.49715,0.1150189,0.007053216,0.006028516,0.006341271,0.01756881,0.023383
22040,SN 2017giq,359.47804,28.50343,SN Ic,0.029813,SDSS J235754.69+283007.1,0.03,"PTSS, Pan-STARRS1",,Pan-STARRS1; PTSS,PTSS-17vkg,"CNEOST - STA1600, PS1 - GPC1",Ekar - AFOSC,1,1,,18.8,i-Sloan,2017-08-27 15:15:18,Li,,1237663305844523285,3,0.0864449335868,359.477896707869,28.5019947646766,0.057122,18.54722,17.14612,16.46183,16.09174,15.82646,0.04627546,0.007152895,0.005654772,0.006135238,0.01610036,0.016192
