id,label,ra,dec,mag,SDSS objid,SDSS type,SDSS offset,SDSS ra,SDSS dec,SDSS redshift,SDSS u,SDSS g,SDSS r,SDSS i,SDSS z,SDSS err_u,SDSS err_g,SDSS err_r,SDSS err_i,SDSS err_z,SDSS err_redshift
9011849708065602002,SN,208.58317,32.92761,18.1,1237665102745632801,6,0.00919819574370885,208.583225793647,32.9277559752232,0,21.07484,21.22279,24.80202,24.3618,22.8269,0.129488,0.06360339,1.048653,0.8879449,1.071383,0
48968143168579087422,SN,131.56275,41.57778,18,1237657606427246678,6,0.107291622933629,131.563104946992,41.5760116295822,0,25.36779,22.27879,22.8223,22.70505,22.46191,0.863893,0.1247104,0.2617999,0.2940394,0.5789194,0
58568637164513303738,SN,194.70042,27.67378,16.8,1237667323797635139,3,0.164853268646837,194.697502913701,27.674715526321,0.027751,16.40434,14.54006,13.73,13.32022,13.05527,0.00995768,0.002084095,0.001863955,0.001899834,0.002842703,0.007173
98803052499979431163,SN,243.93692,31.96325,16.5,1237662504295923879,3,0.0422021369783143,243.937247591524,31.9626038690379,-9999,18.13242,25.12342,24.6891,24.20234,22.64953,0.051546,10.3247,10.96667,10.29776,9.750827,-9999
45038485226768070887,SN,42.24108,-0.76069,18.8,1237663783142162549,3,0.00744596922313522,42.2411849716715,-0.760756208558511,0.075614,19.11614,17.19049,16.29219,15.89852,15.56316,0.031361,0.004721268,0.003735766,0.003742949,0.006366824,0.010937
66980119373885362847,SN,244.72421,55.78292,22,1237665582177321403,3,0.0172872004957885,244.724697377663,55.7830088851518,0.276723,22.49127,21.22772,20.33243,19.9492,20.22414,0.5067734,0.06891043,0.04607663,0.05670387,0.2553839,0.118365
95529014357100963939,SN,184.17304,41.03644,17.7,1237662226214748375,6,0.0272551489240448,184.172859461198,41.0360066404797,0,22.37587,22.67838,22.44717,22.41005,21.5664,0.3373431,0.1577216,0.2001421,0.2623944,0.4277549,0
9108899249549701398,SN,210.42371,33.82608,17.4,1237664852031766600,3,0.0771574962930984,210.422445864473,33.8268222054846,0.026107,15.90794,14.29777,13.49446,13.09317,12.80566,0.006821877,0.002024284,0.001818262,0.001815589,0.002507744,0.006791
37630386004130882070,SN,27.693,33.10989,17.1,1237678807996497933,3,0.00472228883731408,27.6929099315406,33.1099124214414,0.08367,19.96278,17.83084,16.9371,16.54844,16.26003,0.09297665,0.006709666,0.005619172,0.005601655,0.01398041,0.021355
44686715153829722905,SN,161.75592,26.54392,15.3,1237667324321726477,3,0.076553940625994,161.757345420206,26.5438768706069,0.082743,20.844,20.34112,20.27657,20.40998,20.74584,0.08793379,0.02593824,0.03424118,0.05910023,0.2626029,0.077825
9265556437596503086,SN,69.15321,-0.14322,14.9,1237666300563816624,3,0.145674982652961,69.1556156612213,-0.143548036991457,0.013339,14.86891,13.17905,12.31014,11.83972,11.56398,0.006289217,0.001863914,0.001723652,0.001708423,0.002233659,0.007744
58036770855547177984,SN,244.56612,55.38469,21.9,1237665571438134259,3,0.0546017476608588,244.56527221572,55.3839178508538,0.316007,21.60558,20.48755,19.36379,18.93065,18.512,0.2738978,0.04310281,0.02283623,0.02368207,0.05391861,0.069652
88501784725887667870,SN,8.79717,23.25419,16.6,1237679478547611661,3,0.0166770017013868,8.79739452460774,23.2540037132344,0.028167,25.58628,21.52811,22.50004,21.70435,21.43384,0.7910266,0.06768928,0.219533,0.1689253,0.4177916,0.208711
57519927983420904962,SN,27.44875,31.74711,17.2,1237678892281233576,6,0.135331338038054,27.4480894582199,31.7492944608894,0,25.35769,25.22289,25.21632,22.59294,22.60759,0.8368798,0.5950243,0.6993918,0.294912,0.7174856,0
99393752569885260884,SN,355.048,27.42839,17,1237679563901108469,3,0.118261870359772,355.045949037443,27.4291457119244,0.044041,19.01773,17.07887,16.22468,15.78718,15.44856,0.0502293,0.004933709,0.003875928,0.003607825,0.007528776,0.012729
32148515521473622663,SN,350.83579,16.79481,16.6,1237672764981117171,3,0.031241765735919,350.836187083099,16.7951658284347,0.050829,19.10024,17.90241,17.45172,17.19541,16.99523,0.03608813,0.005803208,0.005637746,0.006118841,0.01854675,0.015927
61756743540064337968,SN,244.44879,55.30228,21.6,1237665356165612635,3,0.203281702706707,244.44372334709,55.3040578183101,0.054216,26.63768,22.82925,21.44249,21.06766,22.30124,0.5662776,0.3136035,0.1016409,0.1126205,1.105035,0.097371
71869983266645356971,SN,41.29333,-4.71372,16.5,1237673700744560735,6,0.0806153559383523,41.2932840790789,-4.71506280960238,0,22.66127,22.88954,23.87083,24.3618,22.82689,0.3580609,0.1761293,0.559824,0.7196965,0.6636053,0
97833734745393459220,SN,225.55454,10.646,18.5,1237662635832313120,6,0.12593763679182,225.55643408754,10.6469698037309,0,24.45951,25.10607,23.65166,22.16836,21.4222,0.7973338,0.5874009,0.3948674,0.1749088,0.3294599,0
13334015890220329236,SN,141.15812,49.35889,14.5,1237657771780866133,3,0.115041738249152,141.157202543174,49.3570681353725,0.02599,15.0312,13.48584,12.85808,12.54104,12.41074,0.008645563,0.002101467,0.001950629,0.00205568,0.0038701,0.011177
91892591517084356365,SN,213.90467,14.28019,16.1,1237668348135538770,6,0.156927557251961,213.906648365368,14.2819690060286,0,24.96464,24.75134,22.68512,22.25863,22.70868,0.7616626,0.6577194,0.1783299,0.1609624,0.4287397,0
18402499845623295663,SN,167.69325,12.02072,17.8,1237661812804354117,6,0.190874163171786,167.689997447753,12.0207145876343,0,20.85059,20.64834,20.68505,21.59644,20.54317,0.1228419,0.04717827,0.05621861,0.1902919,0.3098479,0
67984710796833006398,SN,341.2595,34.00417,16.8,1237672027322974492,6,0.209387535048333,341.262426457449,34.0066786313011,0,24.43652,25.26715,22.76865,22.83901,20.77692,1.889254,0.7737443,0.2651445,0.4950621,0.2817962,0
20653852067537161246,SN,251.87271,9.30717,18.1,1237667782863291469,6,0.0403615637908411,251.873325214304,9.30745970125838,0,21.65562,20.66479,20.20283,20.13097,20.04948,0.1403716,0.02596635,0.02523955,0.03280843,0.1270042,0
92292834586452921575,SN,243.45092,55.60853,21.5,1237665570901066387,3,0.0247805204674749,243.451651065596,55.6085376353618,0.429874,22.5862,21.94476,20.77175,20.39796,20.33961,0.4111075,0.08404306,0.04549997,0.04524887,0.1905778,0.083727
86127563644878671822,SN,185.48987,4.47181,13.6,1237654879650381900,6,1.64746439994022,185.462631600566,4.46774757894614,0,23.75973,25.11438,22.11213,24.3618,22.8269,1.006182,0.9428374,0.1759339,0.9019546,0.6934142,0
51854567401581003684,SN,15.59696,20.55589,17.8,1237679504862150886,3,0.0343149807670425,15.5965730461111,20.5563325103159,0.671195,19.97736,21.07771,21.31977,21.21705,23.59466,0.1533876,0.1403469,0.2695182,0.3880158,2.445054,0.074678
17006620907558556284,SN,224.99633,1.89011,15,1237651736313528402,6,0.0657898911090407,224.996425949262,1.88901770332855,0,24.63466,22.09722,20.97514,20.70216,20.14348,1.172319,0.1192646,0.06344959,0.07269912,0.1785657,0
89084548028509758005,SN,346.45296,14.33233,19.2,1237656495644803237,3,0.0661328616812694,346.453600757451,14.331419250799,0.074541,18.95032,17.14115,16.1325,15.65242,15.24787,0.05431221,0.005976872,0.004272215,0.004101725,0.009721564,0.018294
48323999583701361346,SN,140.15717,33.64803,18.3,1237661383844036718,3,0.0491981124683999,140.158152993077,33.6479777132728,0.426418,23.90281,23.84074,23.27344,23.0184,21.99067,0.6624621,0.3743811,0.3233868,0.35827,0.3937324,0.148983
15629606400686520722,SN,3.664,-7.32319,14.5,1237680242525732989,6,0.199221479991967,3.66700180990273,-7.32465981245084,0,17.0209,14.81555,14.55375,16.06029,12.66392,0.009943417,0.003665763,0.01019905,0.01505168,0.003889855,0
58757809567462553290,SN,162.68417,28.01361,18.8,1237667254007235215,3,0.0180491762696568,162.684072301555,28.0133218107267,0.273741,22.63742,21.77705,21.35455,21.14212,20.71512,0.6032534,0.1315433,0.1381301,0.1770849,0.4898944,0.150376
18925901458142573896,SN,242.83087,53.6375,22.1,1237654950525010153,3,0.0666514697330443,242.830369474356,53.6364295151608,0.140919,20.38073,18.67191,17.69274,17.24523,16.9278,0.1427192,0.0142457,0.009244371,0.009018681,0.02164546,0.019066
27177626242040010550,SN,122.81854,25.17983,16.3,1237660764834234654,6,0.0526113430194174,122.818995578499,25.1790561179253,0,21.33664,21.29996,21.81254,23.24783,22.8269,0.136826,0.06861743,0.1143634,0.5144574,0.9307564,0
87702046923237666077,SN,195.16662,27.92344,15.5,1237667444048724135,3,0.0583647290498832,195.165671469683,27.923933792128,0.025762,16.64754,14.76267,14.00413,13.58521,13.28477,0.01025252,0.00222274,0.001970411,0.002009759,0.002920447,0.008465
15303939674546767289,SN,134.65029,54.32381,18.8,1237651251487309982,3,0.060299589008225,134.651333086274,54.3230100396878,0.086716,19.31444,17.28304,16.34906,15.9247,15.62034,0.04942548,0.005631325,0.004256072,0.004150633,0.009667475,0.009402
62336760012126282446,SN,200.70158,33.50575,16.5,1237665024373948485,3,0.0935093245251697,200.700773771809,33.5071560455984,0.357317,22.82498,22.0574,21.22992,21.06088,20.86227,0.4095586,0.08339541,0.05942955,0.07479605,0.2179244,0.083263
74128873129193221394,SN,50.69329,0.15575,16.6,1237663238739198112,6,0.0918147533301188,50.6926102269448,0.154379027914825,0,24.5773,24.48653,23.88672,23.7452,21.43784,0.8397083,0.4231544,0.4040284,0.4506654,0.3332379,0
40623433447339421375,SN,218.93596,24.72819,16.5,1237665440988463244,6,0.106738638093138,218.934035791231,24.7278582251555,0,24.77751,23.66221,23.55743,22.3945,22.78535,1.144665,0.3742392,0.4600434,0.2623219,0.728485,0
31654730600439268590,SN,241.70333,54.98094,23.1,1237665569290388714,3,0.0807103815183911,241.702593700745,54.9822170940361,0.393474,23.27906,23.72958,21.46491,21.09986,21.00092,1.117245,0.7196579,0.1454889,0.1473809,0.4953037,0.05035
95879663309566736947,SN,189.11529,11.75781,19.6,1237658629159321740,6,0.108217531223185,189.116658297861,11.7566022907694,0,24.58496,24.52668,23.27412,22.72307,22.9558,1.108392,0.6532788,0.3423946,0.2863281,0.7016379,0
64980963136361608179,SN,47.48879,19.21367,17.2,1237673284661018708,3,0.168961535568658,47.4911257809019,19.2154207309234,0.046736,19.06657,17.05677,16.091,15.61445,15.2385,0.04239252,0.004638989,0.003617373,0.003428638,0.006814953,0.013042
40305673159037114734,SN,165.81683,-16.76936,17.4,1237671142009274483,6,0.0990283202399286,165.818441542607,-16.7687741923874,0,22.53929,23.94095,22.8813,24.3618,22.82691,0.2660701,0.3995273,0.2494562,0.686511,0.6318968,0
44673415628481954273,SN,182.4565,58.84731,17.8,1237655106766766208,6,0.072047693213298,182.458700240055,58.847692565729,0,23.07518,22.60534,22.51215,21.9348,21.90894,0.4318732,0.1817573,0.219874,0.1676288,0.479745,0
44370458954604267000,SN,170.79542,34.21417,18.1,1237665128538833043,3,0.258539168965283,170.793079702009,34.2103200851175,0.033866,17.88513,16.78419,16.39309,16.16489,16.02372,0.02844989,0.005632862,0.006360876,0.007954526,0.02941375,0.008797
96144335810329540332,SN,345.40158,32.33525,17.9,1237680507184218557,3,0.152538123060394,345.403232598868,32.3331254995932,0.092657,19.81225,18.15916,17.25808,16.72833,16.3584,0.07929357,0.009252961,0.006843247,0.006428485,0.01458852,0.022406
28797341319973752259,SN,347.55296,30.5785,17.2,1237680327341703378,6,0.0419215942064907,347.552340736286,30.5780484163448,0,24.08218,23.187,22.52397,23.17287,22.91441,0.7747903,0.1654845,0.1562866,0.3962665,0.6272009,0
80012281575847204950,SN,224.24937,24.59986,17,1237665442601107628,6,0.149027411129659,224.247581981808,24.5979821906929,0,24.3463,24.02757,23.52711,24.99314,22.20963,0.903329,0.393802,0.3966091,0.6668205,0.620513,0
94182974073981799556,SN,241.43679,56.07442,22.1,1237662701325189683,3,0.0221157913759224,241.436372945062,56.0741341967313,0.28959,21.47341,20.42468,19.35727,18.89263,18.55924,0.2195126,0.0351219,0.02099122,0.02004892,0.05878814,0.054086
18531637434623409041,SN,26.65946,4.22344,15.5,1237678622238965890,3,0.0952241335389828,26.659359179313,4.22502388068054,0.051026,22.37595,21.87411,21.57113,22.39143,22.82701,0.3196262,0.1016098,0.1070525,0.3047814,0.7658744,0.084111
66371563579392757260,SN,27.71333,33.14039,17,1237678807996498191,3,0.040373843455379,27.7135099824018,33.1397341961871,0.040862,18.75042,17.53886,17.06979,16.81242,16.60051,0.05160269,0.007129766,0.00852197,0.009603972,0.0307582,0.009379
27695615029132077726,SN,182.42421,56.51983,19.3,1237657610729881657,6,0.092597014631364,182.424123183048,56.5213725403101,0,23.02051,21.95293,22.10809,22.25321,22.01108,0.4667715,0.09254653,0.1517519,0.2903199,0.6666723,0
14522229018306018687,SN,60.74033,17.94075,17.1,1237664088066622316,3,0.0229905827319747,60.7400857326758,17.9404453379754,-9999,20.98082,20.17804,19.26809,19.48985,18.27738,0.6350303,0.1567477,0.1095361,0.1922137,0.2109574,-9999
20983244782879533807,SN,214.32746,53.97831,22.3,1237661417676013901,3,0.0190624047238807,214.326951774437,53.9782022678054,0.381493,22.58658,21.59959,19.94967,19.3386,18.92269,0.4443493,0.06743016,0.02640334,0.02435269,0.06816584,0.035463
75855984296883933827,SN,352.11158,22.41406,16.2,1237680298888593443,6,0.0150372698900882,352.111500506127,22.4138203952685,0,24.63467,25.11438,19.9617,20.76611,19.88404,1.600205,1.09506,0.02640581,0.09898768,0.1291714,0
76494052477611835377,SN,119.75196,27.16586,18.7,1237657773924418448,3,0.190459911572015,119.748699752621,27.16457051288,0.456428,22.63397,21.59178,20.57789,19.97494,19.95472,0.3794735,0.08032763,0.051346,0.04699371,0.1649362,0.110203
52468349232186990264,SN,14.19125,-9.90528,17.7,1237652947457998892,3,0.206358500958097,14.1911243994981,-9.90871708210634,0.827128,24.63465,22.51788,21.64532,19.63879,18.46888,1.215862,0.1416656,0.09530628,0.02579206,0.03813352,0.064093
39511577593778778784,SN,213.05817,15.84208,18.4,1237668332561760316,6,0.0679190185889358,213.059311939239,15.8423530232847,0,23.64828,22.38089,24.3838,24.3618,22.8269,0.9331427,0.1480409,0.9271439,0.9839195,1.276034,0
23411579600299959413,SN,8.93154,2.98197,20.1,1237678619569226347,3,0.00943199551453577,8.93143303264048,2.98208532895011,0.320868,22.90827,21.78959,21.47399,21.17645,21.20658,0.4166908,0.07412336,0.07787621,0.09461993,0.3232611,0.146057
91574809419786231077,SN,189.48896,34.01917,18.7,1237665023832948804,3,0.121756532705105,189.490610056975,34.0176708474098,-9999,17.22533,16.29495,16.17872,16.64518,17.09666,0.0229184,0.007856897,0.009393493,0.03404911,0.13133,-9999
2481961943350804939,SN,142.78696,46.38483,17.3,1237657401347080339,6,0.0989295463308311,142.789326139303,46.3845963926744,0,24.04312,22.34837,23.34825,24.3618,22.52201,0.9443005,0.1355414,0.4455543,0.8376915,0.6987913,0
93960954621009607905,SN,159.98083,39.80303,20,1237661383314637056,3,0.00261690174596279,159.980786929229,39.8030015855428,0.131573,20.56758,19.11426,18.37708,17.9406,17.71765,0.08064778,0.01192817,0.009649828,0.008840356,0.02398686,0.032783
8393166864490121537,SN,248.15946,41.45922,18.5,1237655374646739153,3,0.0449867243242619,248.158986008913,41.4585597088874,0.035215,18.05766,17.07274,16.84,16.67166,16.62862,0.02597671,0.005175284,0.005913126,0.007541932,0.03074001,0.012591
15079532183694344211,SN,8.62829,30.40175,16,1237680333254033696,6,0.0373063346487737,8.62759242122183,30.4019068630249,0,23.64637,23.15894,22.74779,23.26195,22.35285,0.5236086,0.1438441,0.1912981,0.3977526,0.4609871,0
92899058276233152269,SN,351.02137,16.66414,16.1,1237679455995101422,3,0.131992202581974,351.021806324318,16.6619802077561,0.053113,17.96747,16.31886,15.5149,15.07655,14.74773,0.02669824,0.00373041,0.002984268,0.002882858,0.00543116,0.016902
49914658193087791086,SN,208.23596,21.93936,19.9,1237667910065783276,3,0.0161062617997239,208.235788610701,21.9391437016142,0.225193,25.06016,22.55174,21.99455,22.00634,21.81598,0.9488112,0.1323729,0.1031313,0.1460318,0.4470421,0.099687
32990798062316760491,SN,6.58012,-4.49511,15.8,1237679323922694196,6,0.0945890456584622,6.57874761935764,-4.49432677564257,0,24.63464,22.25788,21.2847,21.21745,21.03241,0.9985784,0.1076783,0.06910793,0.09393218,0.2115198,0
77125384946584555941,SN,190.67679,0.565,18.9,1237671267107537670,3,0.00800284321638565,190.676659788379,0.564971069066046,0.129765,22.2902,20.98579,20.55769,20.15422,20.26365,0.3104156,0.04096918,0.04373765,0.04653017,0.1721102,0.044565
43762958392948329763,SN,28.18475,-3.39672,16,1237678887985086485,6,0.00140240791850342,28.1847716748847,-3.39671115876291,0,23.56898,23.0052,23.1587,23.49277,22.8269,0.7344651,0.1997543,0.2748609,0.4637825,0.6649652,0
27599734124573502328,SN,336.49817,17.22583,19.5,1237680245730836832,3,0.00385294837870663,336.498174488943,17.2257659274916,0.119503,19.70014,17.75661,16.68596,16.24964,15.84661,0.1282556,0.008328291,0.005834704,0.005874995,0.01303211,0.007887
91044934738129035885,SN,247.44204,8.64183,16.5,1237668270844346835,6,0.0738778170697314,247.443283729794,8.64189444003599,0,23.85772,23.84019,23.75806,22.0662,22.72597,0.6220487,0.3365453,0.4097576,0.1506708,0.6045572,0
59047126132007814320,SN,19.69154,14.9945,17.5,1237649920578289724,3,0.0802280959431882,19.6910528996845,14.9932483833315,0.020318,15.6535,14.34412,13.73266,13.4137,13.20276,0.005777136,0.002061349,0.001928428,0.001968196,0.002918853,0.00721
77240690788037323644,SN,253.297,23.96525,18.5,1237662474236199266,3,0.00699132843212456,253.296985131303,23.9651342727114,0.044728,19.30486,17.62403,16.88342,16.51304,16.24704,0.03797394,0.005445792,0.004471908,0.004431244,0.01044645,0.020511
35782648289214288594,SN,124.47275,23.46958,15.1,1237664094507499542,3,0.149387055745914,124.473144768989,23.4671166893655,-9999,24.63465,22.86943,22.84009,23.33725,22.82691,1.005271,0.2670941,0.3442625,0.7040323,0.7851181,-9999
64646973329240461924,SN,44.61596,6.19036,16.3,1237670016198509134,3,0.110139958682121,44.6155278992791,6.19214469330822,0.213724,21.19866,20.21738,19.56532,19.38462,19.0889,0.3410779,0.05030104,0.05098654,0.05867813,0.1822653,0.057724
52012497594861442496,SN,356.24925,-3.98714,20.1,1237680119031922758,3,0.0155931977095541,356.249279750676,-3.98739818643742,0.073833,24.94978,20.80946,20.49062,20.29053,20.43334,2.813987,0.05894342,0.07077812,0.102932,0.4260748,0.087114
65981308359450184189,SN,7.04983,7.16219,17,1237669766546457234,3,0.0716112880717358,7.05037522620364,7.16112611927132,0.131319,21.97573,20.72622,20.3042,20.1544,19.90125,0.6027872,0.07972161,0.1027903,0.1077809,0.3526547,0.068682
52840744093885179745,SN,308.07708,-19.73322,16.6,1237666184542028513,6,0.725322495599632,308.08500061123,-19.7427360970958,0,25.66159,23.89078,24.63298,22.08677,22.10214,1.052834,0.5180901,0.9180969,0.2192917,0.730963,0
54672346055538142850,SN,169.47867,-2.09589,15.8,1237650371014230187,6,0.158522863529961,169.477411158662,-2.09821332876539,0,22.54276,23.51552,24.33223,24.3618,22.90252,0.270735,0.2847442,0.6182813,0.7095877,0.6872399,0
2342842475485784618,SN,330.602,18.32261,19.1,1237680271498346521,3,0.064105861370955,330.600888527665,18.3227781153118,0.20711,24.93651,21.80606,21.00618,20.71762,21.20298,1.964087,0.09929983,0.07478094,0.08585409,0.4933484,0.099887
14783461074478189010,SN,184.17321,46.68997,22.8,1237661356470436236,3,0.00823676838542212,184.173048861943,46.6898885855036,0.395459,22.404,22.27262,21.62177,21.83202,21.54295,0.2521,0.0970482,0.08250876,0.139339,0.3702222,0.112564
71897190993424327732,SN,237.21562,62.96358,17.6,1237665583784395429,3,0.0154088303042403,237.216184026828,62.9635948842268,0.151751,21.77032,20.43207,19.83225,19.42989,19.73329,0.2831124,0.03240047,0.02806447,0.02991614,0.1754391,0.050009
64154960025744301136,SN,356.05342,7.87322,20.1,1237669518513865209,3,0.0130594362598515,356.053298930268,7.87340163659798,0.247125,23.1319,22.03461,21.39331,20.93736,20.61232,0.4879529,0.0950012,0.0718499,0.07142656,0.1675427,0.121521
79003977256991194875,SN,140.99908,14.11325,20.2,1237668288540639921,3,0.00188341024491177,140.999109568694,14.1132627679063,0.17017,22.39551,20.23417,19.25035,18.78622,18.54282,0.3784818,0.02879957,0.018152,0.01595424,0.04164963,0.043761
78315184106877190801,SN,247.43425,40.81161,16.3,1237655373573062713,3,0.131901700967863,247.437154571118,40.8116112433347,-9999,14.68418,12.76964,11.93247,11.54801,11.22734,0.004701691,0.001560838,0.001472881,0.001474378,0.008705051,-9999
71903868578962884116,SN,14.41742,43.79283,17,1237659930537034061,3,0.0598072597925062,14.4184617295825,43.7921756898517,0.007449,15.91754,14.29535,13.42362,12.96738,12.60281,0.01054839,0.002856824,0.001963174,0.0019508,0.002814897,0.006597
39162345625644082346,SN,157.74362,20.08136,20.3,1237667735034593403,3,0.111951335098355,157.741728185716,20.0819295598686,0.028492,18.22948,16.93052,16.45903,16.22204,16.10119,0.04412333,0.006591421,0.006213951,0.007675682,0.02354687,0.009767
98000756833657973387,SN,214.61875,36.50678,15.3,1237662663206502436,3,0.28772797484162,214.61639918751,36.5023725189436,-9999,24.19361,25.11437,24.80202,22.36635,22.78495,0.9611549,0.6494852,0.787139,0.2577164,0.8466444,-9999
96480026367526388784,SN,48.26733,-8.39214,17.3,1237652899158360150,3,0.0362409405653787,48.2668245299176,-8.39247878822166,0.419536,24.65572,24.99351,22.69753,23.12748,21.9701,1.196881,0.7917556,0.2400052,0.5402699,0.7191179,0.073199
11380434623161258610,SN,189.89625,16.58664,16.5,1237668623014494337,6,0.0492394848249521,189.896862065139,16.5860660809368,0,23.43675,22.34483,22.19758,22.9266,22.34664,0.4707263,0.09578748,0.1096204,0.3050473,0.5360071,0
29430093019091428409,SN,175.8935,46.36767,22.5,1237661356467946437,3,0.0156499496118108,175.893435073596,46.3674130438811,0.78112,25.38379,23.07923,21.7399,21.18627,19.99201,1.123596,0.2818547,0.149278,0.1393627,0.1728702,0.076821
47794367009950864,SN,233.32325,27.57444,19,1237662698108617288,3,0.00716771470752307,233.323329381224,27.5743434598224,0.454293,22.34167,21.92977,21.4597,21.1477,21.4713,0.224453,0.07600769,0.07358105,0.09142203,0.4180129,0.132433
49788660580682087785,SN,148.96479,69.67939,0,1237663918423081034,6,1.9686555325566,148.922490812094,69.7087341273981,0,24.63468,22.65334,22.30169,23.67306,22.82691,1.583562,0.1768555,0.1988932,1.036963,1.04481,0
45981991906380001739,SN,138.60062,15.85286,20.2,1237667735026401543,3,0.0219272429088869,138.600415651743,15.8525519181628,0.084181,19.71211,18.24904,17.58391,17.13139,16.84295,0.07910808,0.01232546,0.009301823,0.01030998,0.02543607,0.021025
52208243047996492518,SN,212.33308,54.26256,22.9,1237661387067687360,3,0.352258833944856,212.323128880424,54.2633893360589,0.802653,23.34337,24.1737,23.32228,21.53537,21.1382,0.6130002,0.5777005,0.4336192,0.1280015,0.3254727,0.066956
26402747686514629801,SN,184.88604,38.04053,17.7,1237664673785971798,3,0.0895381631072696,184.884875484358,38.0417072122974,0.203079,19.27726,18.91707,18.10937,18.00223,18.35096,0.2748964,0.09548413,0.07758224,0.1294128,0.6634225,0.050375
61407188164027263234,SN,355.66175,27.09208,16.9,1237680306405507348,3,0.0923487554589171,355.660048363918,27.0918080335742,0.026185,16.33601,14.82228,14.05207,13.63898,13.28668,0.01173667,0.00237748,0.002191024,0.002221134,0.003972132,0.007861
52807992045228589541,SN,173.58817,15.65919,17.5,1237661070869004319,3,0.0757738981052087,173.588527966947,15.6604049518589,0.019481,16.04853,14.87566,14.37216,14.11692,13.89816,0.007075785,0.00227881,0.00221738,0.002372016,0.00442704,0.006936
10891440318710144277,SN,8.33142,3.80483,17.8,1237678435403235614,3,0.0115550645289974,8.33128782647753,3.80497034188171,0.076707,21.68374,20.42028,20.13994,19.92052,19.71889,0.1985572,0.02767358,0.03004586,0.03746489,0.107233,0.040114
71156035837338427602,SN,356.38017,-7.94611,17.6,1237680262924992597,6,0.0729627787218961,356.380390283775,-7.94730631566833,0,23.21571,22.06017,22.26095,22.63242,21.69798,0.7843416,0.106601,0.177462,0.3391927,0.5556164,0
25476614037158755044,SN,216.02512,7.76953,17.9,1237662262706701491,3,0.0285129818817964,216.025065358129,7.77000212226136,0.804326,25.15554,24.47195,23.51424,21.68798,21.00266,0.9868347,0.5459576,0.4372935,0.1375802,0.2637126,0.077522
2421832341749354912,SN,242.15512,4.27408,17.8,1237662262181298196,6,0.181355922202777,242.154097369143,4.27123462940888,0,18.22652,16.4645,15.80161,15.56485,15.4426,0.01344633,0.004217067,0.004462135,0.004501601,0.005803024,0
51112026974702609488,SN,97.90367,25.32664,21.5,1237673738320414694,6,0.201016666609886,97.9067328423064,25.324753228266,0,25.52316,24.77361,22.44869,20.96382,20.51626,0.7846729,0.7317538,0.1869699,0.08131538,0.1911705,0
25857187924904251881,SN,242.21937,55.00483,22.4,1237662700788842990,3,0.532035587161937,242.207256189927,54.9993203844957,0.405762,23.70268,22.45905,21.44337,20.95405,21.19631,1.243592,0.1765433,0.09661496,0.09743603,0.4470911,0.140204
39820824967340363263,SN,185.309,47.49789,17.7,1237661434308461109,3,0.022489245770514,185.30899969089,47.4975151792953,0.266676,25.72254,22.87872,22.2648,22.32619,21.90925,0.6321013,0.1836162,0.1573024,0.2432981,0.5937171,0.082881
40727767211839939930,SN,172.752,20.46953,16.7,1237668294985121847,3,0.0585586004803874,172.752828637955,20.4689385094407,0.019647,15.37411,14.37504,13.9121,13.6901,13.43963,0.007256765,0.002264864,0.002176165,0.00231799,0.004546588,0.00674
21930044201440375669,SN,314.13504,-0.54642,18.5,1237663542602171066,3,0.0315821525453199,314.135356627711,-0.545999499645997,0.071914,19.57078,18.12251,17.39776,16.98564,16.63411,0.05781833,0.008422298,0.007323212,0.00758833,0.0180658,0.028915
59258502709947388570,SN,212.31371,-1.18186,18.5,1237648702979113570,3,0.0124159233636316,212.313680188587,-1.18206477434809,0.205193,22.30992,20.82941,20.33088,19.73131,19.6772,0.411136,0.05726165,0.05066741,0.04489733,0.1584623,0.175804
1321998924337156289,SN,274.79971,42.80606,17,1237668736294060129,6,0.0609937599194038,274.801092721778,42.8059944246716,0,21.80065,21.72839,23.2117,24.3618,22.68871,0.1871338,0.06986234,0.3566266,0.7401271,0.7649255,0
81796961508405283166,SN,9.26987,-6.16089,19,1237679321776390498,3,0.0220796191218639,9.26989206737318,-6.16125733903698,0.337375,22.77308,21.95742,21.3249,21.33917,21.08996,0.4381507,0.08352853,0.0632076,0.08886398,0.2629409,0.083206
17424850747668744634,SN,44.09837,41.67544,20.6,1237661081050089300,3,0.0177834928034009,44.0986198056074,41.6752097096817,0.196929,23.20792,21.02221,19.97755,19.43759,18.96441,0.6038502,0.0512961,0.03081408,0.02940611,0.06593672,0.062396
85873604892385216143,SN,262.96942,71.83667,16,1237655749383880889,3,0.211599574652711,262.974545121304,71.8335260448847,0.209667,23.21421,22.06496,21.92803,21.75524,22.23528,0.7432195,0.1141342,0.1391907,0.1902623,0.8278804,0.090759
63780399679057589734,SN,211.81221,53.99761,22.4,1237661386530685992,3,0.289995837542139,211.815603934036,53.9932077370367,0.425603,23.13974,23.48981,21.22532,20.4214,20.06709,0.6062495,0.3584294,0.0761764,0.0519131,0.1264027,0.028789
74122472654395018399,SN,194.65462,27.17367,18,1237667323260764246,3,0.177722125209832,194.6516035458,27.1724160825768,0.976309,23.04,23.12101,22.83444,23.40907,23.14248,0.4266705,0.1861102,0.2140274,0.4840291,0.7531089,0.166269
