ID,Name,RA,DEC,Type,Redshift,Host Name,Host Redshift,Discovering Group/s,Classifying Group/s,Associated Group/s,Disc. Internal Name,Disc. Instrument/s,Class. Instrument/s,TNS AT,Public,End Prop. Period,Discovery Mag,Discovery Mag Filter,Discovery Date (UT),Sender,Ext. catalog/s,SDSS objid,SDSS type,SDSS offset,SDSS ra,SDSS dec,SDSS u,SDSS g,SDSS r,SDSS i,SDSS z,SDSS redshift,SDSS err_u,SDSS err_g,SDSS err_r,SDSS err_i,SDSS err_z,SDSS err_redshift
2542,SN 2003ax,122.14804,7.77839,SN Ia,,Anon.           ,,,,,,,,0,1,,18.7,,2003-02-09 00:00:00,,,1237671123754877412,6,0.0412681450868094,122.148332404586,7.77901380926359,23.86626,23.80786,23.47007,22.77738,22.55489,0,0.5470827,0.299513,0.2946547,0.2364678,0.4866899,0
2535,SN 2003aq,212.53017,17.61814,SN II,,NGC 5490        ,,,,,,,,0,1,,18.5,,2003-02-06 00:00:00,,,1237668297678651737,6,0.0184087129260043,212.53046785942,17.6182563658947,22.78832,22.257,22.10067,22.46252,21.94639,0,0.4612435,0.1227074,0.1536582,0.2850644,0.590183,0
2532,SN 2003an,201.97312,28.50811,SN Ia,,MCG +05-32-22   ,,,,,,,,0,1,,16.9,,2003-02-09 00:00:00,,,1237665441518518285,3,0.0636635694744701,201.97191520539,28.5081805360246,16.32962,14.44359,13.61539,13.21151,12.90784,0.028579,0.010603,0.002029956,0.001821029,0.001839455,0.002866019,0.006993
2523,SN 2003ae,142.09408,27.44464,SN Ia,,Anon.           ,,,,,,,,0,1,,17.9,,2003-01-23 00:00:00,,,1237665098463379592,3,0.00223099346068377,142.094117698054,27.4446562274315,19.06903,17.51267,16.76471,16.35799,16.09318,0.082193,0.04118511,0.005786716,0.004813573,0.004788008,0.01206387,0.021707
2524,SN 2003af,167.59037,23.41414,SN Ia,,Anon.           ,,,,,,,,0,1,,15.6,,2003-02-03 00:00:00,,,1237667549809344616,3,0.0178027213361906,167.590493675972,23.4144141488663,17.36639,16.92386,16.9063,16.95283,16.83774,0.024585,0.02419147,0.007542226,0.01008772,0.01508158,0.04711979,0.00606
2525,SN 2003ag,171.50758,1.98411,SN Ia,,UGC 6440        ,,,,,,,,0,1,,16.5,,2003-02-07 00:00:00,,,1237654029254787287,3,0.055560594221091,171.508287847366,1.98351246600384,21.09724,20.52002,20.37247,20.37024,20.72839,0.136743,0.09750044,0.03002466,0.03725143,0.05522063,0.2712331,0.062156
2522,SN 2003ad,224.11696,45.35256,SN II,,Anon.           ,,,,,,,,0,1,,17.8,,2003-02-03 00:00:00,,,1237662499999908261,3,0.015595713994635,224.116894103135,45.352304229847,20.31774,18.8335,18.28245,17.89595,18.32833,0.085349,0.2653089,0.03011241,0.02970529,0.03169523,0.2154104,0.038879
2520,SN 2003ab,139.80525,48.96919,SN II,,UGC 4930        ,,,,,,,,0,1,,17.8,,2003-02-01 00:00:00,,,1237657634872098958,6,0.0878026601626203,139.803383976479,48.9699905782192,22.47114,22.5824,23.35449,22.91292,22.8269,0,0.2616365,0.1158443,0.2926315,0.2935828,0.5548521,0
2853,SN 2003W,146.70617,16.04378,SN Ia,,UGC 5234        ,,,,,,,,0,1,,17.3,,2003-01-28 00:00:00,,,1237670965388443662,3,0.0565758016617774,146.706337241906,16.0428508695263,17.70561,14.00055,13.1935,12.724,13.10422,0.043292,0.05562566,0.00210846,0.001931994,0.001890314,0.004852201,0.033977
2850,SN 2003T,138.54608,16.74667,SN II,,UGC 4864        ,,,,,,,,0,1,,18.1,,2003-01-25 00:00:00,,,1237670450523144355,3,0.0835489640132935,138.545763567292,16.7480291145743,22.11009,21.42801,21.13798,21.1383,21.48789,0.201526,0.2597176,0.07077412,0.07422586,0.1089489,0.4546442,0.094965
2848,SN 2003R,31.29696,-4.70833,SN Ia,,Anon.           ,,,,,,,,0,1,,22,,2003-01-02 00:00:00,,,1237679322859700947,6,0.0100349407873339,31.2970310591,-4.70848151521057,24.67135,23.13136,21.83198,20.89112,20.55683,0,1.399154,0.1829794,0.1297328,0.06185197,0.14568,0
2849,SN 2003S,205.33121,55.67681,SN Ia,,MCG +09-22-94   ,,,,,,,,0,1,,18,,2003-01-24 00:00:00,,,1237661387065786611,6,0.026593365704689,205.330602511656,55.6770912731243,21.07334,20.38638,19.85351,19.74166,19.24884,0,0.09701765,0.03048876,0.02665201,0.02997085,0.06611942,0
2846,SN 2003P,120.31512,55.743,SN Ia,,MCG +09-13-107  ,,,,,,,,0,1,,18,,2003-01-23 00:00:00,,,1237663789567443006,6,0.0720284294357493,120.314848851421,55.7441907316443,22.98252,24.71951,23.82235,24.20701,22.8269,0,0.418033,0.6106437,0.4635523,0.6788505,0.5936622,0
2842,SN 2003M,183.3375,21.64678,SN Ia-pec,,UGC 7224        ,,,,,,,,0,1,,17.3,,2003-01-13 00:00:00,,,1237667733971337302,6,0.0808439175193745,183.337315315622,21.6454435809955,24.53885,24.41804,23.76538,22.69329,22.8078,0,0.7521307,0.4852977,0.3825209,0.23272,0.5707821,0
2845,SN 2003O,54.53804,40.97722,SN II,,UGC 2798        ,,,,,,,,0,1,,17,,2003-01-18 00:00:00,,,1237661057430651299,6,0.034346554062314,54.5380018225749,40.9777917164903,24.58269,22.98672,22.92827,22.22457,22.66032,0,0.52364,0.1452267,0.1941926,0.1598194,0.441504,0
2847,SN 2003Q,31.44813,-4.88,SN Ia,,Anon.           ,,,,,,,,0,1,,20,,2003-01-02 00:00:00,,,1237669772449022378,3,0.006848882744844,31.4481419995341,-4.88011352017251,22.69411,21.45038,20.38961,19.88944,19.71954,0.375381,0.4028711,0.04885317,0.02946917,0.0283996,0.08404392,0.108305
2815,SN 2003L,165.80137,11.07731,SN Ic,,NGC 3506        ,,,,,,,,0,1,,16.9,,2003-01-12 00:00:00,,,1237661811729760300,3,0.0147734749920212,165.801293462219,11.0770755117072,16.87287,17.11896,17.15051,17.43618,17.10295,0.283178,0.01440751,0.009043382,0.0127198,0.0229554,0.05948562,0.052597
2761,SN 2003J,182.7405,50.4755,SN II,,NGC 4157        ,,,,,,,,0,1,,16.7,,2003-01-11 00:00:00,,,1237658613595439168,6,0.055341712522668,182.741804998509,50.4750987569403,21.00017,19.98504,19.3357,18.99612,18.58746,0,0.1115649,0.02511791,0.01987372,0.0217342,0.04098549,0
2734,SN 2003I,141.87283,3.92933,SN Ib,,IC 2481         ,,,,,,,,0,1,,17.6,,2003-01-09 00:00:00,,,1237674460953116772,6,0.0542604471228127,141.873044093818,3.93020875558554,21.48239,21.2498,21.09635,21.41703,21.15254,0,0.1475753,0.05380338,0.06690893,0.1148076,0.316855,0
2680,SN 2003G,32.11721,6.39775,SN IIn,,IC 208          ,,,,,,,,0,1,,16.2,,2003-01-08 00:00:00,,,1237667228222423105,3,0.0388578231459461,32.1167681635565,6.39822605653005,22.72127,23.83513,22.50759,22.48449,22.82691,0.95753,0.3191741,0.4603477,0.2130837,0.3256982,1.11661,0.144082
2572,SN 2003C,10.33712,-1.71503,SN II,,UGC 439         ,,,,,,,,0,1,,17,,2003-01-06 00:00:00,,,1237678881562034210,6,0.0524706155447892,10.336278690627,-1.71527000168162,21.94785,21.86934,21.69636,21.64309,21.54984,0,0.182119,0.08157045,0.09851906,0.1363965,0.3680448,0
2653,SN 2003F,77.88746,17.05789,SN Ia,,UGC 3261        ,,,,,,,,0,1,,16.7,,2003-01-08 00:00:00,,,1237673453244055965,3,0.0389490178145332,77.8878699097548,17.0584075216605,22.79736,21.87988,21.93143,21.68604,21.83891,0.261584,0.391739,0.06665913,0.119661,0.1420951,0.4426765,0.101832
2500,SN 2002ls,339.42037,-0.63356,SN Ia,,Anon.           ,,,,,,,,0,1,,22.6,,2002-06-07 00:00:00,,,1237660025031622998,3,0.0267626722094274,339.420069716137,-0.633230157083584,24.19933,20.87138,19.73485,19.23498,18.87298,0.202568,1.737436,0.0490516,0.02848821,0.02756735,0.07158269,0.050149
2501,SN 2002lt,122.24942,6.72708,SN Ic,,Anon.           ,,,,,,,,0,1,,18.3,,2002-12-11 00:00:00,,,1237661069236109340,6,0.0873786865892545,122.249430227732,6.72562372397945,24.29507,24.69509,23.45139,22.74145,22.34622,0,0.6551631,0.4562916,0.2759461,0.2181388,0.4919681,0
2499,SN 2002lr,338.30246,1.09908,SN Ia,,Anon.           ,,,,,,,,0,1,,20.8,,2002-06-06 00:00:00,,,1237678617408307628,3,0.036563987836512,338.302485850226,1.09968885148001,21.20822,20.4814,19.46143,19.08062,18.72762,0.336421,0.1543032,0.03640161,0.02121683,0.02339708,0.06116012,0.048527
2498,SN 2002lq,250.12012,41.23586,SN Ia,,Anon.           ,,,,,,,,0,1,,21.9,,2002-06-06 00:00:00,,,1237655502420771187,3,0.0896634232469442,250.118151190152,41.2360629318188,20.35048,19.41059,18.67289,18.359,17.98154,0.263636,0.07715443,0.01619723,0.01263525,0.01440458,0.03608864,0.030891
2497,SN 2002lp,250.04771,42.47506,SN Ia,,Anon.           ,,,,,,,,0,1,,20.4,,2002-06-06 00:00:00,,,1237655129840156906,3,0.0498410816941337,250.047488594723,42.4742455252545,21.52554,19.59216,18.66973,18.29552,18.10701,0.162506,0.1682928,0.01574169,0.01108635,0.01095089,0.03434034,0.052056
2496,SN 2002lo,249.98508,42.32236,SN Ia,,Anon.           ,,,,,,,,0,1,,21.9,,2002-06-06 00:00:00,,,1237655129840222710,3,0.0220025294692926,249.98479765831,42.3226614914933,21.40969,20.39875,19.89015,19.63539,19.6835,0.149367,0.2031582,0.03661515,0.03640873,0.04083263,0.1857285,0.044249
2495,SN 2002ln,249.85387,41.79139,SN II,,Anon.           ,,,,,,,,0,1,,22.5,,2002-06-06 00:00:00,,,1237655129303483101,3,0.0683185015956242,249.853451359097,41.7902949753736,22.1846,22.86792,21.39723,20.21174,18.91258,-9999,0.369536,0.3105032,0.1313804,0.06570885,0.08115074,-9999
2494,SN 2002lm,249.76746,42.35892,SN II,,Anon.           ,,,,,,,,0,1,,22.9,,2002-06-06 00:00:00,,,1237655502957118524,3,0.00718339289716522,249.767300650615,42.3588983500785,22.85341,21.74294,21.2175,20.54968,20.12149,0.698072,0.5290429,0.09152118,0.08473603,0.07084183,0.2005376,0.106944
2491,SN 2002lj,244.83187,53.16506,SN Ia,,Anon.           ,,,,,,,,0,1,,19.7,,2002-06-05 00:00:00,,,1237665569828373591,3,0.00564231842364752,244.832022096478,53.165037004201,25.38299,23.58453,22.44123,22.29264,22.00127,0.347847,1.016586,0.3481928,0.1840678,0.2364991,0.5804163,0.107241
2490,SN 2002li,239.76283,54.30444,SN Ia,,Anon.           ,,,,,,,,0,1,,20.6,,2002-06-04 00:00:00,,,1237651538724717469,3,0.00721331574150836,239.762626361484,54.3044216851379,22.04623,21.16716,20.22863,19.95944,19.81524,0.345467,0.2590213,0.05020035,0.03600226,0.04763634,0.181515,0.080424
2492,SN 2002lk,241.733,55.47172,SN Ia,,Anon.           ,,,,,,,,0,1,,18.3,,2002-06-06 00:00:00,,,1237665569827061903,3,0.0227081063205179,241.733038107884,55.4713421484514,19.02204,17.02163,16.10597,15.62811,15.23755,0.062335,0.05700248,0.005513862,0.003997044,0.003876861,0.007961713,0.015192
2472,SN 2002kr,34.39379,-4.89628,SN Ia,,Anon.           ,,,,,,,,0,1,,24.5,,2002-11-03 00:00:00,,,1237679253597716850,3,0.0660567338523716,34.3927549402743,-4.89666540613817,22.95675,22.12912,21.28162,20.76666,20.76868,0.46787,0.851355,0.1604077,0.1056764,0.09733167,0.376985,0.127621
2489,SN 2002lh,221.08492,31.26233,SN Ia,,Anon.           ,,,,,,,,0,1,,21,,2002-06-09 00:00:00,,,1237664852572700999,3,0.0203345674825235,221.085177887509,31.2625874197873,22.47115,20.65797,19.50478,19.03522,18.72461,0.217991,0.3378005,0.03117066,0.01892969,0.01872505,0.04691948,0.044761
2468,SN 2002kn,34.19046,-5.16422,SN Ia,,Anon.           ,,,,,,,,0,1,,25,,2002-11-03 00:00:00,,,1237679322324074865,3,0.0711118755257881,34.1895962114662,-5.16340476529232,21.69357,23.98825,22.63246,21.85586,21.56268,0.673161,0.1971181,0.4998558,0.2258026,0.1529422,0.3968139,0.076574
2465,SN 2002kk,329.74437,-0.13986,SN Ia,,Anon.           ,,,,,,,,0,1,,19.4,,2002-08-15 00:00:00,,,1237663543145858032,3,0.0207621077337659,329.74407663506,-0.139676484783418,22.72108,22.0354,21.59782,21.8835,21.52556,0.654267,0.4974991,0.1244364,0.1328817,0.2551249,0.70941,0.150478
2452,SN 2002jy,20.31779,40.49869,SN Ia,,NGC 477         ,,,,,,,,0,1,,16.3,,2002-12-17 00:00:00,,,1237666216228880506,3,0.0544926830976338,20.3173330748727,40.4978508807174,21.87433,21.15645,20.41542,20.40915,20.16396,0.337689,0.2653114,0.05953793,0.05902456,0.07539567,0.2246822,0.062124
2451,SN 2002jx,6.72554,0.38047,SN II,,Anon.           ,,,,,,,,0,1,,23.5,,2002-12-06 00:00:00,,,1237657191445037499,3,0.00479085971936136,6.72553280579757,0.380390477079667,21.96309,21.6771,22.64366,21.46299,19.95078,-9999,0.5848325,0.1806358,0.6888337,0.3504619,0.3839453,-9999
2448,SN 2002ju,35.04583,-9.07708,SN Ia,,Anon.           ,,,,,,,,0,1,,21.6,,2002-12-02 00:00:00,,,1237652900226400548,3,0.0164531484751336,35.0460499241787,-9.07691256858921,22.58047,21.33552,20.01365,19.6213,19.07691,0.354023,0.5469643,0.07824277,0.03727761,0.0410713,0.1078171,0.075352
2449,SN 2002jv,31.14508,-3.86608,SN II,,Anon.           ,,,,,,,,0,1,,22.6,,2002-12-06 00:00:00,,,1237679323933377154,3,0.0185982164343618,31.1453353282697,-3.86625659396766,22.1374,21.48552,21.11227,20.8137,20.78024,0.33423,0.4235215,0.08092581,0.1017971,0.1173216,0.3333247,0.167856
2445,SN 2002jr,31.17096,-5.16131,SN Ia,,Anon.           ,,,,,,,,0,1,,22.7,,2002-11-09 00:00:00,,,1237679322322764383,3,0.0442893709147823,31.1714714777292,-5.16184421199619,21.84958,22.23385,21.73726,21.37026,20.81297,0.73677,0.282242,0.1028103,0.1283245,0.1173252,0.2328407,0.139418
2447,SN 2002jt,3.40292,-10.14,SN Ia,,Anon.           ,,,,,,,,0,1,,22.6,,2002-11-28 00:00:00,,,1237652947453346591,3,0.0593060646775266,3.40378999014094,-10.1404935387128,23.60614,25.72911,22.08798,22.14752,21.35815,0.383681,1.107001,0.8383358,0.1888202,0.3236487,0.6721442,0.061975
2442,SN 2002jo,219.56842,40.45389,SN Ia,,NGC 5708        ,,,,,,,,0,1,,16.4,,2002-12-11 00:00:00,,,1237661874025398312,6,0.0742464928833633,219.570030945052,40.4540592509703,19.77588,19.74988,19.47069,19.96148,19.75988,0,0.04229189,0.01927575,0.01856744,0.03618986,0.09835934,0
2439,SN 2002jl,5.05812,-0.13908,SN II,,Anon.           ,,,,,,,,0,1,,19.3,,2002-11-19 00:00:00,,,1237657190907445734,3,0.00146161032738045,5.05810711034025,-0.139100670646733,22.37942,21.47888,21.03012,21.06211,20.88015,0.291591,0.3271696,0.07157701,0.07453042,0.09984429,0.3370385,0.097768
2437,SN 2002jj,54.87312,-13.1155,SN Ic,,IC 340          ,,,,,,,,0,1,,16.5,,2002-12-03 00:00:00,,,1237667245948403804,6,0.0316917167123228,54.8736617938507,-13.1155237529079,23.48296,23.44359,20.99969,20.83057,20.6253,0,1.01112,0.4648289,0.07806484,0.0892052,0.2832486,0
2436,SN 2002ji,170.72146,16.58611,SN Ic,,NGC 3655        ,,,,,,,,0,1,,15.1,,2002-11-30 00:00:00,,,1237668495242821661,3,0.054996763560916,170.721151271114,16.5869775438872,22.65895,21.51955,21.11608,22.33851,20.88304,0.235913,0.403716,0.0681396,0.07542015,0.2828932,0.2686146,0.096546
2432,SN 2002je,6.84342,24.18308,SN II,,Anon.           ,,,,,,,,0,1,,17.7,,2002-11-20 00:00:00,,,1237678579294601408,3,0.0683894585060845,6.84400052476178,24.1820706716199,17.54441,16.55861,16.22429,16.03449,15.89793,0.027853,0.01599001,0.003870937,0.003853668,0.004428993,0.01163817,0.006352
2434,SN 2002jg,334.87,29.38458,SN Ia,,NGC 7253        ,,,,,,,,0,1,,17,,2002-11-23 00:00:00,,,1237680328947532029,3,0.0407988345694554,334.869574256562,29.3851498734629,20.90577,20.80802,19.60363,19.52887,20.15204,0.36292,0.09267282,0.04280826,0.02158156,0.0308954,0.1689526,0.064494
2429,SN 2002jb,352.43392,-9.60953,SN Ia,,Anon.           ,,,,,,,,0,1,,21.4,,2002-11-09 00:00:00,,,1237652900744855702,6,0.0188844861222147,352.434216821276,-9.60941417947393,24.99995,22.61125,21.24082,20.59619,20.5675,0,1.348605,0.1734354,0.07516464,0.07034484,0.2843115,0
2426,SN 2002iz,37.83637,-8.60364,SN Ia,,Anon.           ,,,,,,,,0,1,,22.1,,2002-11-05 00:00:00,,,1237673700205396696,3,0.0300125152865177,37.8368682321959,-8.60372676851739,23.54751,23.3362,21.90301,21.96773,21.78067,0.425217,1.042572,0.3183665,0.1570386,0.2472825,0.7368208,0.067854
2428,SN 2002ja,352.54029,-9.58383,SN Ia,,Anon.           ,,,,,,,,0,1,,22.2,,2002-11-09 00:00:00,,,1237652900744921306,3,0.0294532012486711,352.540065280485,-9.58426803050648,23.72075,20.62864,19.13837,18.53479,18.28141,0.28165,2.054366,0.05775722,0.02433806,0.02228834,0.0781904,0.022787
2418,SN 2002ir,2.24971,0.96547,SN Ia,,Anon.           ,,,,,,,,0,1,,21.4,,2002-10-30 00:00:00,,,1237663278465614288,3,0.0533566478732249,2.24883480540689,0.965311676697737,22.22036,21.13476,20.13224,19.81333,19.3919,0.356179,0.3548889,0.06113727,0.03840223,0.04651277,0.1142041,0.071815
2421,SN 2002iu,3.38792,-10.21942,SN Ia,,Anon.           ,,,,,,,,0,1,,18.9,,2002-10-30 00:00:00,,,1237652900212703369,3,0.0941612680698928,3.3894875499134,-10.219131894327,20.03905,18.5265,17.63016,17.14411,16.7861,0.128341,0.1297937,0.0151923,0.01031323,0.01006599,0.02805987,0.023852
2419,SN 2002is,5.81279,0.89156,SN Ia,,Anon.           ,,,,,,,,0,1,,21.4,,2002-10-30 00:00:00,,,1237663278467186712,3,0.0634393226381453,5.81214248997736,0.892395920021062,24.41762,20.13661,18.5823,18.04637,17.65784,0.280551,1.787641,0.02886866,0.01215137,0.01147714,0.02819934,0.02409
2423,SN 2002iw,355.78021,-9.80144,SN II,,Anon.           ,,,,,,,,0,1,,21.8,,2002-11-01 00:00:00,,,1237652900746297570,3,0.0397634664573177,355.78086876493,-9.80157345028749,20.1571,19.56166,19.02364,18.82238,18.66925,0.251287,0.1042515,0.02235071,0.02094775,0.02636302,0.1034745,0.057875
2422,SN 2002iv,34.81712,-7.73519,SN Ia,,Anon.           ,,,,,,,,0,1,,20.9,,2002-10-30 00:00:00,,,1237679437740638718,3,0.026416505656095,34.8168075144065,-7.73550299191334,23.16505,21.66457,20.89591,20.54623,20.18368,0.347105,0.8098047,0.0954645,0.0682499,0.07081094,0.1814074,0.124732
2417,SN 2002iq,338.02942,0.91556,SN II,,Anon.           ,,,,,,,,0,1,,21.6,,2002-10-30 00:00:00,,,1237663480334581952,3,0.0240394948254295,338.029090550714,0.915331925661079,19.57961,18.7517,18.49784,18.11031,18.17712,0.091448,0.06375743,0.01385782,0.01627783,0.01774869,0.06461497,0.016974
2416,SN 2002ip,1.0305,0.1675,SN II,,Anon.           ,,,,,,,,0,1,,19.3,,2002-10-30 00:00:00,,,1237663784197817156,3,0.0169764312358469,1.03052387041738,0.167218068188685,20.54582,19.54015,19.15197,18.9467,19.20649,0.102162,0.1722903,0.03432428,0.03800877,0.04524411,0.2205288,0.039627
2415,SN 2002io,353.17633,0.09117,SN Ia,,Anon.           ,,,,,,,,0,1,,21.4,,2002-10-30 00:00:00,,,1237663784194408976,3,0.0278996286036192,353.176029682816,0.0915250057205175,23.31752,22.71778,21.83964,21.84076,20.75018,0.328977,0.660973,0.1928947,0.1330069,0.1933223,0.3034464,0.114331
2414,SN 2002in,326.07242,-0.24208,SN II,,Anon.           ,,,,,,,,0,1,,19.1,,2002-10-30 00:00:00,,,1237656237398557781,3,0.0134663284319039,326.072241267229,-0.241944250434096,21.31357,20.02544,19.53193,19.19765,19.06873,0.110698,0.1744628,0.02769103,0.02532476,0.02686917,0.09124024,0.033703
2412,SN 2002il,342.98212,0.60153,SN Ia,,Anon.           ,,,,,,,,0,1,,20,,2002-10-30 00:00:00,,,1237663479799874079,3,0.0129831892201403,342.982244999032,0.601353364569396,23.36681,22.39725,21.66547,21.68454,21.06594,0.370994,0.5706319,0.127652,0.09182853,0.1431232,0.2903298,0.108285
2413,SN 2002im,344.51912,0.57042,SN Ia,,Anon.           ,,,,,,,,0,1,,20.9,,2002-10-30 00:00:00,,,1237663479800529639,6,0.00145353807087636,344.519144187395,0.57041861823522,25.17355,24.02816,23.03932,22.65784,21.84114,0,0.6687428,0.3944609,0.2302691,0.247252,0.4102994,0
2410,SN 2002ij,319.40683,0.509,SN Ia,,Anon.           ,,,,,,,,0,1,,21.2,,2002-10-30 00:00:00,,,1237678617400049835,3,0.0227758011954491,319.406724930416,0.508635233091496,22.5306,19.96561,18.74486,18.16131,17.77958,0.185929,0.4522915,0.0535519,0.01295545,0.01163209,0.02710676,0.025925
2411,SN 2002ik,321.47612,0.41489,SN IIP,,Anon.           ,,,,,,,,0,1,,20.1,,2002-10-30 00:00:00,,,1237663543679123577,6,0.068402994113851,321.475629089237,0.415918947553969,21.59286,20.89982,20.73727,20.76325,21.11172,0,0.1525597,0.04266931,0.05144079,0.07247389,0.3737293,0
2406,SN 2002if,27.51879,0.00733,SN Ic,,Anon.           ,,,,,,,,0,1,,22,,2002-10-29 00:00:00,,,1237663784209417028,3,0.0306687752009086,27.5185386103093,0.00688494526548356,21.56771,20.54007,19.41662,18.9635,18.52324,0.331076,0.2267307,0.04436172,0.02573339,0.02406682,0.06594644,0.073103
2405,SN 2002ie,24.72167,0.98481,SN Ia,,Anon.           ,,,,,,,,0,1,,20.5,,2002-10-29 00:00:00,,,1237663785281978558,3,0.0499944250124539,24.7220997935575,0.98409612212631,21.15431,19.13481,18.2374,17.66693,17.31903,0.132281,0.2615344,0.02136832,0.01445498,0.01334111,0.03327889,0.032638
2402,SN 2002ib,13.53104,17.56492,SN Ia,,Anon.           ,,,,,,,,0,1,,19.8,,2002-10-31 00:00:00,,,1237678601847767519,3,0.0170584708499841,13.5309001539223,17.5651711079389,26.37535,21.30377,20.93421,20.92811,20.41288,0.098502,1.193746,0.1052655,0.1323792,0.2096298,0.577045,0.127617
2403,SN 2002ic,22.51062,21.88525,SN Ia,,Anon.           ,,,,,,,,0,1,,18.5,,2002-11-13 00:00:00,,,1237679478016311544,3,0.0675552960856304,22.511833242017,21.8852338975566,21.15297,19.46472,18.47862,17.99129,17.72844,0.169061,0.2654769,0.02559106,0.01466379,0.01245488,0.0407785,0.031329
2398,SN 2002hy,163.66325,-21.06144,SN Ib,,NGC 3464        ,,,,,,,,0,1,,16.4,,2002-11-12 00:00:00,,,1237671141470371878,3,0.0804934496203151,163.664402249361,-21.0622422272077,16.46614,15.4969,15.78726,15.58573,23.12484,-9999,0.02446857,0.004677828,0.009665441,0.01119681,17.90983,-9999
2404,SN 2002id,22.51187,-0.67567,SN Ia,,Anon.           ,,,,,,,,0,1,,21.2,,2002-10-29 00:00:00,,,1237663783133512152,3,0.0102058055357739,22.5117324520263,-0.675770080435937,21.73686,21.18208,20.51591,20.58298,20.42829,0.299415,0.2431129,0.07361145,0.059257,0.1008947,0.263242,0.071076
2396,SN 2002hw,1.70442,8.63014,SN Ia,,UGC 52          ,,,,,,,,0,1,,16.8,,2002-11-09 00:00:00,,,1237669682262376573,3,0.0339471704738444,1.70421904839998,8.63066975632306,24.30197,23.55544,24.80203,24.36181,22.82691,-9999,1.500247,0.4227268,1.091724,1.184271,0.9911955,-9999
2395,SN 2002hv,140.54546,33.83633,SN Ia,,UGC 4974        ,,,,,,,,0,1,,18.6,,2002-11-05 00:00:00,,,1237661383844233282,6,0.012914654342057,140.545554110219,33.8365305477604,23.52245,21.62289,22.13754,21.52499,22.07246,0,0.4642591,0.05345638,0.101192,0.08460081,0.3390273,0
2388,SN 2002ho,183.82487,65.98197,SN Ic,,NGC 4210        ,,,,,,,,0,1,,17,,2002-11-05 00:00:00,,,1237654400766509311,6,0.0195604914104276,183.824754935503,65.9816473734564,22.91045,22.73144,23.7283,23.20833,22.23996,0,0.4345514,0.1919799,0.5822998,0.5375169,0.7308131,0
2387,SN 2002hn,122.56229,33.95539,SN Ic,,NGC 2532        ,,,,,,,,0,1,,16.8,,2002-11-05 00:00:00,,,1237674365920739460,6,0.0586762954782142,122.561312374454,33.9559366135965,21.72956,20.74832,20.3537,20.31119,20.27412,0,0.14886,0.03450982,0.03523289,0.04078056,0.1026138,0
2385,SN 2002hl,171.16717,38.7675,SN Ia,,NGC 3665        ,,,,,,,,0,1,,16.3,,2002-11-05 00:00:00,,,1237662224599679028,3,0.010607502834481,171.167116619642,38.7673281772539,17.93524,17.68587,17.69234,24.37368,22.86496,-9999,0.09104991,0.03446487,0.05098166,16.60098,14.98509,-9999
2386,SN 2002hm,179.62325,27.52919,SN II,,NGC 4016        ,,,,,,,,0,1,,16.9,,2002-11-05 00:00:00,,,1237667323254931490,3,0.0776919281906763,179.624127500229,27.5302249741944,21.19063,20.60625,20.57908,20.86713,21.2809,0.052419,0.1185483,0.03149589,0.04184867,0.07891622,0.445171,0.055162
2380,SN 2002hg,159.29417,12.65367,SN II,,NGC 3306        ,,,,,,,,0,1,,17,,2002-10-28 00:00:00,,,1237664130480406632,6,0.0891211342241018,159.29336014729,12.6549277301642,22.03927,21.26431,21.05279,20.94973,21.26253,0,0.201772,0.06048355,0.0613547,0.08116663,0.3641213,0
2372,SN 2002gz,38.54317,-0.88839,SN II-pec,,Anon.           ,,,,,,,,0,1,,18.3,,2002-10-15 00:00:00,,,1237657584949461579,3,0.0653606646390355,38.5422793082028,-0.887762680347372,20.85357,20.03165,19.53873,19.24329,19.1219,0.165376,0.1541864,0.03561292,0.03433866,0.037917,0.1256713,0.036139
2375,SN 2002hb,344.01492,13.62528,SN Ia,,Anon.           ,,,,,,,,0,1,,18.7,,2002-09-11 00:00:00,,,1237656495106884084,3,0.00144475201019691,344.014898202409,13.6252685527349,23.45849,23.90924,22.65624,23.4568,21.2661,0.344412,0.6033968,0.3929968,0.1864408,0.4938265,0.3375314,0.114459
2366,SN 2002gt,40.12408,-0.37944,SN Ia,,Anon.           ,,,,,,,,0,1,,21.7,,2002-10-04 00:00:00,,,1237663783678116099,3,0.00356315195707306,40.1240206442087,-0.379438069812954,23.56086,23.65078,21.89774,21.7335,21.74724,0.383067,0.6921086,0.3689686,0.1166535,0.1588153,0.5521377,0.081435
2360,SN 2002gn,29.22733,-1.11361,SN Ia,,Anon.           ,,,,,,,,0,1,,19.8,,2002-10-04 00:00:00,,,1237663782599589975,3,0.0731602376240195,29.2278254025229,-1.11472420490468,18.20842,16.05732,15.05823,14.56726,14.19108,0.067246,0.02350407,0.003366377,0.002606397,0.002538347,0.003988786,0.012751
2364,SN 2002gr,36.80508,0.89939,SN Ia,,Anon.           ,,,,,,,,0,1,,21.8,,2002-10-04 00:00:00,,,1237678617433931885,3,0.0655411023642328,36.8060506973017,0.898888790436532,19.91977,18.82507,18.39441,18.11505,18.08138,0.087459,0.05614431,0.01122288,0.01061717,0.01220628,0.03921213,0.031183
