id,label,ra,dec,mag
21375066332839796290,SN,290.1195,30.82833,17.8
90147051900378968353,SN,254.6205,20.04389,18
35399662791549718137,SN,240.75871,39.64561,17.6
16996990358509067350,SN,334.18496,-47.12017,15.6
92854041271146261808,SN,293.21537,-45.22061,16.4
70044150136557008793,SN,179.20471,54.45714,18.1
93899302488237393356,SN,31.15113,47.93622,18.5
51228405004299135175,SN,255.03,23.13239,18.7
25156249208579610106,SN,19.4195,43.64414,18.1
2563906007877329586,SN,10.46683,32.99033,16
4729020722319339565,SN,13.8065,35.44061,18.2
65356901121122498548,SN,341.15708,-21.90978,18.7
39108750325626710408,SN,347.20442,20.07211,19.3
23404858360454634114,SN,241.38821,17.59256,18.9
32293069466045777216,SN,6.99692,30.76353,18.8
66841258077218901059,SN,334.38854,33.25592,17.6
83993837511385320459,SN,27.90113,19.10469,16.2
52072840108330869044,SN,14.13733,-1.77111,15.5
84998967506815593780,SN,51.68175,7.70969,15.4
47453650280141947494,SN,345.819,8.87217,17.6
96888073352651918369,SN,272.96738,14.98072,17.3
64136348210677408050,SN,350.09408,27.3195,17
49793834719395302408,SN,200.79967,43.09286,17.4
36063077788225602565,SN,2.69187,-47.06961,17.5
33420121009304939726,SN,195.05962,27.95456,17.4
48386680676209136575,SN,210.23446,41.00806,17.2
36728095061596862628,SN,54.46429,72.57272,18.2
94937496679398667983,SN,344.04933,3.9265,18.3
44282996894978299236,SN,254.12733,27.97589,17.2
10454694534725142540,SN,7.46179,31.39275,15.5
46089449392942239826,SN,332.71529,2.10822,16.8
2241461646209002600,SN,241.51296,55.42706,18.3
27845073649199311586,SN,196.30617,31.99317,18.4
90856087349203752420,SN,332.92479,46.31078,19.2
22292696853148170921,SN,175.8465,46.083,20.6
35341419244725517459,SN,229.87654,48.89911,22.2
57537268747487825757,SN,224.05554,18.85392,19.6
75067946291261509729,SN,229.91975,6.28139,21.8
95529014357100963939,SN,184.17304,41.03644,17.7
88501784725887667870,SN,8.79717,23.25419,16.6
39971073521950388781,SN,238.85404,-9.69642,16.7
20653852067537161246,SN,251.87271,9.30717,18.1
15629606400686520722,SN,3.664,-7.32319,14.5
53498954633366529815,SN,300.23921,-47.06742,17.3
44370458954604267000,SN,170.79542,34.21417,18.1
97920073625050499044,SN,229.21708,-13.42056,17.2
52468349232186990264,SN,14.19125,-9.90528,17.7
8393166864490121537,SN,248.15946,41.45922,18.5
51737099750302648540,SN,316.23046,-21.73042,17
85959306428712049972,SN,288.57067,53.73069,18.7
2342842475485784618,SN,330.602,18.32261,19.1
29430093019091428409,SN,175.8935,46.36767,22.5
98840276649727207111,SN,215.29004,-29.25136,14.4
39926801403393541364,SN,145.59537,-3.75281,17.7
98803342275780943375,SN,190.23192,-40.97003,15.3
57531508832724180866,SN,109.16146,-62.31469,16.4
17428001844313929907,SN,242.76812,52.45222,17.7
79817544024234584916,SN,230.67625,30.36889,19.3
33108318346378042770,SN,187.96129,14.02044,21.3
50708985527745100774,SN,359.19175,-2.6385,17.1
65853825367866612667,SN,309.72717,-5.63678,18.1
22723590608244456572,SN,238.56312,10.97361,16.7
59632219296999242013,SN,211.88567,-26.55183,17.1
85612547003337605181,SN,186.86542,-8.16814,17.4
3150307607995709814,SN,198.75729,-15.95189,16.6
29861401938909604623,SN,315.87342,-67.18364,16
33526771646203136501,SN,187.82875,8.38836,21.2
74651123804836582814,SN,187.25533,12.37189,20.7
29731188963822807697,SN,189.74058,11.1295,17.7
20791178358980048839,SN,181.33742,40.946,17.2
81738532612758673436,SN,223.6625,42.02292,15.5
24850197028902647506,SN,276.71025,51.13794,18
79092578576056267035,SN,133.47767,35.14931,18.8
85699328238545740780,SN,251.84604,-20.14672,17.7
3889442871537802841,SN,162.57033,-12.10889,16.6
97769938873835261224,SN,118.82867,53.32872,18.6
79193571789353551214,SN,148.78196,-33.13964,18.4
34251660964988085587,SN,100.26046,-38.03861,17
6220745528640374095,SN,150.00654,-31.55606,17.7
89481297349755400113,SN,274.97642,74.57247,16.6
74612397174162403037,SN,184.10592,47.02792,16.5
42977255039674007501,SN,195.74492,10.5075,17.4
43061752028497965435,SN,217.54925,27.53489,16.2
74894474059876703422,SN,359.44792,-32.55667,12.6
27774180695608944213,SN,177.94917,46.87494,18.8
14317852474217434878,SN,128.97246,0.70642,15.9
75156725543572950872,SN,130.19229,-4.11928,16.3
49905708412840793278,SN,192.79954,26.2945,18.7
83595978825697514756,SN,181.01208,20.24517,16.8
17517783254546517162,SN,216.95296,69.69744,18.5
28396089756870034049,SN,154.59717,-13.10311,16.7
89921800839435515732,SN,144.63012,-63.97378,15.4
24467311044034318738,SN,118.83133,20.65233,19.2
74952166621660011373,SN,241.45487,19.45478,18.6
98214776574021231328,SN,257.10846,25.51722,16
67032802063520213583,SN,193.85983,52.27097,19.5
30290238127942345103,SN,187.67,41.63736,16.1
18254408570100812538,SN,196.05883,-10.32008,15.9
88253422641421968775,SN,156.80146,71.41567,16.5
3713220857437573166,SN,155.44954,-19.495,16.9
99844172033932427446,SN,186.158,10.83817,16.9
32081789131374873309,SN,192.62675,-10.86706,16.3
30499269492989224300,SN,108.44721,12.33439,19.2
30675097942030505753,SN,46.94442,38.36839,17.3
53184723428089457508,SN,264.61742,61.03714,17.3
74205299396773399759,SN,187.15104,15.58031,18.7
92645637286985604362,SN,41.53012,-7.64272,17.6
78967779474998333245,SN,47.355,80.13011,18.5
21535387524725348480,SN,203.27637,33.14972,16.9
26584620152741167985,SN,164.41654,37.66164,17.7
17441943048868416889,SN,162.95187,3.77658,18.8
74904417543844129828,SN,279.96825,-67.43306,16.7
19406707793296471896,SN,224.86875,16.65342,17.1
61581152884665419271,SN,149.01333,10.49967,17.8
56041125058625371832,SN,192.40479,28.32958,18
94728291189921031612,SN,178.43825,48.42264,17.6
2892127709129925257,SN,173.69133,53.96411,18.2
33239587068728287369,SN,189.47262,34.02667,18.9
76387080680791887654,SN,145.81354,36.28442,17.2
95503278788030883184,SN,169.87737,54.46283,17.7
50809490452194310694,SN,182.45137,58.85044,17.6
90263301810488788639,SN,129.08008,-20.28125,17.5
10119777243923932105,SN,67.38042,-26.71106,16.8
18004022325968867282,SN,209.95112,40.381,18.4
64875345465970891837,SN,81.37067,21.85928,18.2
31625923789379275479,SN,308.68896,60.09939,17.6
80497584825140377334,SN,45.97375,-11.99428,15.5
51452785511144334851,SN,21.23846,9.55042,16.5
2097500061968991098,SN,127.16325,73.75081,17.5
29435350824746936961,SN,104.39358,-45.81231,17
74130781972313045811,SN,184.98242,5.33925,17.8
54115400297841686554,SN,95.422,-59.72928,15.5
18477462836213538589,SN,49.31937,41.38267,18.7
37850619146721033502,SN,174.54392,-23.42669,17.7
11145222629124335332,SN,38.60083,-10.84403,15.4
88692657935766366331,SN,179.04025,60.52542,19.3
39173014159607356632,SN,146.80604,-24.8405,17.4
88797865821763291395,SN,56.44175,46.66833,18.3
56343242231599677276,SN,43.72962,-6.36575,18.4
3145669224855381118,SN,171.40396,52.14053,18.2
25353520396579082250,SN,137.37771,33.13897,17.5
91316268765866097551,SN,104.29804,20.43714,14.9
89260136954054886680,SN,225.68187,23.3355,16.4
17335210649377183707,SN,24.57242,35.37047,17.6
63353962896676138651,SN,216.59683,35.59142,0
83617618262273914257,SN,170.21513,-29.40458,18.2
1347112604447073030,SN,137.39729,33.11914,17.2
71576503523840328026,SN,152.33325,14.99244,18.5
32382945614510022386,SN,37.54083,-7.68031,0
38813354166356711988,SN,18.67992,0.90769,0
36646090198860460232,SN,18.50425,0.89653,0
18162853798010911861,SN,37.5985,-9.20556,0
97564585447777250748,SN,36.97863,-8.01533,0
28933011911661004829,SN,32.17329,-3.56961,0
89359562384675392175,SN,31.08879,-3.90303,0
96648376861573051577,SN,32.48362,-4.48261,0
26277243053962428197,SN,18.79996,-0.03567,0
52564286475867538574,SN,18.59475,1.12933,0
69565717486889302025,SN,18.12171,0.28367,0
42080023244869779667,SN,31.81892,-4.70644,0
92843373593991144556,SN,17.72917,-0.38144,0
16053673882152406246,SN,38.32929,-8.54172,0
76976134490621513549,SN,38.738,-8.06672,0
84179252953475448129,SN,31.52167,-4.02708,0
34616464859782694180,SN,32.40354,-4.8645,0
92522041187418447902,SN,31.62867,-4.16528,0
54375364518248772930,SN,17.291,-0.23364,0
60763978591672838651,SN,37.55479,-9.26094,0
22296581512426340941,SN,32.56471,-4.06847,0
53587216628753975597,SN,31.85058,-3.86533,0
68102003964862430931,SN,17.63317,0.59706,0
67243738196684383808,SN,37.52979,-8.71925,0
16128175729011243195,SN,37.14325,-8.39708,0
9047606283231486396,SN,37.13879,-8.59047,0
72666598443542035014,SN,31.38733,-5.04628,0
44664337096485159404,SN,31.30554,-5.02847,0
57992277401139263234,SN,18.52175,-0.60711,0
2505615655242659682,SN,17.8355,-0.20536,0
80576653778576318345,SN,16.99237,0.46361,0
87655810752984793780,SN,17.70004,0.22689,0
50475852784137975496,SN,37.34725,-7.87436,0
40470114562393295841,SN,37.59975,-9.22772,0
66396201323191002579,SN,37.42525,-9.03478,0
71098820278708775845,SN,37.06162,-8.60894,0
79376284144510967182,SN,31.51975,-3.54147,0
1007832033727382618,SN,17.77046,-0.26203,0
2568892412873250151,SN,37.60254,-8.29844,0
25951032960351320420,SN,32.76921,-4.19722,0
21005151683111113816,SN,32.541,-4.66369,0
39387590630647401780,SN,32.73987,-5.00692,0
71412930326815399237,SN,31.54379,-4.70644,0
67649527664649667097,SN,17.49729,-0.01861,0
36782089837223669720,SN,32.3725,-3.59306,0
4303541079174393191,SN,31.11208,-3.73858,0
11990661943774828250,SN,18.69542,0.28517,0
53162307677662583861,SN,18.67188,0.78106,0
24679901140941529541,SN,18.31583,-0.02539,0
29212438879625897876,SN,31.75096,-5.10228,0
39114966996109948955,SN,18.85829,0.81847,0
21012641813772569016,SN,17.53854,-0.70222,0
715310628085713814,SN,183.40367,46.49336,16
29366646265638170940,SN,334.787,13.17786,17.1
95424362992613632409,SN,27.17696,-48.64939,15
8441005642355817691,SN,190.27529,50.39131,16.6
70200762384125722390,SN,180.47,-18.97269,12.9
74575752107533903650,SN,131.81721,-20.02433,17.9
59935584228243759707,SN,181.17621,49.18592,16.8
37915681775460611049,SN,41.92971,13.25411,17
35596286108626540578,SN,333.51842,-0.21319,21.3
81725574172356105472,SN,320.71071,0.42164,20.4
50307572460335409589,SN,318.42842,-0.83778,21.3
34547199402752292432,SN,21.77187,1.21514,21.9
92942851118075274888,SN,2.66512,-0.05283,21.2
47547502590099384394,SN,29.96308,1.21647,20.8
30324393553742679358,SN,7.35279,0.8315,21.2
68260213860502052693,SN,349.85871,-0.90164,22.7
41882490100978763895,SN,342.24629,1.20608,22.3
73604027193608914509,SN,333.15458,0.79672,22.3
95882279074397073053,SN,53.00242,-0.66186,21
66021828291642027011,SN,33.79946,0.53592,22.1
25684201148522901807,SN,10.34896,0.41194,22
77950510425193444447,SN,165.79492,56.22397,14.2
26287113152352203017,SN,67.79517,7.63097,16.9
94522161594391431013,SN,51.42983,41.24489,17.9
37487509859511905829,SN,355.04892,27.42125,17.2
94292769158068930965,SN,189.51517,-2.26114,14.3
60199531709190900446,SN,27.47025,-27.46781,15.9
37887970807891306801,SN,346.84642,43.59269,17.5
35382778845275004501,SN,165.64287,50.58292,16.8
90660057632564924624,SN,11.61417,-1.06225,22.5
32013592555816754634,SN,15.44917,-0.69361,22.2
80256783282913862286,SN,13.38379,0.90028,22.4
69830875115014051910,SN,333.43158,0.39631,22.3
48479922177720050951,SN,26.12071,0.22978,21.5
73991263257137439686,SN,359.50583,-0.73756,22.8
40289739179640846503,SN,35.43787,0.86447,22.7
96893178962390862100,SN,35.38779,-0.37492,22.5
13258172579755043939,SN,55.57262,1.06314,22.2
38708845026228221263,SN,28.49525,-0.09267,22.5
68689921523440704450,SN,16.71813,1.15406,22.8
58813578396402108049,SN,325.26571,0.14256,21.5
1448348088469440800,SN,312.83446,1.01889,22.3
45509423062965080414,SN,328.87946,0.81506,21.5
62614194687575202746,SN,319.3955,-0.52397,23
2068728807190996227,SN,311.75454,-0.09933,21.4
76580306963871671031,SN,27.58417,-0.40381,20
20931045527426750964,SN,141.79825,-11.63825,18
40429566978096168205,SN,353.59979,-0.89033,19.9
71849000033491137687,SN,315.01154,0.82758,22.4
47087524591459346358,SN,28.81367,0.64311,22.1
33764542732472463917,SN,6.92408,1.23325,22.4
74761428603805951834,SN,338.87087,0.48228,21.2
35425646898457544907,SN,338.78296,-1.11042,21.9
263808102990398031,SN,338.13675,0.85908,22.3
37911942233470516944,SN,52.35587,-0.64631,22.7
99966896634191631755,SN,47.94179,0.09192,21.5
33634688544111291375,SN,43.12179,-1.13953,20.5
73871613531467519611,SN,40.62588,-0.97114,23
36606431856464055953,SN,10.70179,0.37975,22.2
21540471592437711456,SN,25.75667,-0.94547,22.5
87164776596400726832,SN,359.7885,1.15833,22.2
96599131359760437421,SN,337.70304,0.01075,21.8
24777619385441704253,SN,322.43192,0.44461,21.6
47989235452295151275,SN,315.80883,0.45733,22.2
40211519652992313996,SN,312.41683,0.46864,21.7
20086627786950116982,SN,349.12,-0.0985,21.4
1161212642878702832,SN,9.87858,1.02433,21.2
96326218135510000166,SN,23.00821,-0.42972,21.8
93065712719478608061,SN,333.7625,-0.34125,22
84732162429957175840,SN,358.55408,27.40928,17.4
99263144343895805921,SN,32.38983,-1.00061,20.8
56566227303744301594,SN,179.26979,53.49869,16.8
23218856662764784682,SN,14.82804,-0.94706,20.2
81402066500127419035,SN,28.14133,1.24408,22.5
56621585758236248782,SN,52.60492,1.00942,20.9
46851798460892709598,SN,52.38167,0.51556,22.4
38162683244666378003,SN,5.68337,-0.479,23.1
7980111929358445725,SN,354.39437,0.24811,21.6
65597085367410004817,SN,329.93813,1.12694,21.5
30493399120065055780,SN,341.49229,-0.64872,21.6
98468547640290060680,SN,31.91046,-0.324,20.5
85992459497056232467,SN,34.80637,-0.38483,21.8
64066687355960629253,SN,346.55429,0.32897,22.9
45362089358965358638,SN,339.30808,0.73639,22.1
34706749016503980226,SN,47.75483,0.35675,22.2
43264638700562467568,SN,53.88429,0.70336,22.1
83210067012224076963,SN,34.14125,-0.72236,22.5
16540117415438897116,SN,308.06946,-2.25783,19.3
42832988128584775378,SN,91.295,-49.29975,15.2
8629844456141989168,SN,22.94612,33.61503,17
18027360569843041628,SN,357.29458,0.79789,22.3
94069351036851804199,SN,341.70554,0.75631,22.2
34154046068221759305,SN,312.80583,-0.95581,21.5
11489327284209183874,SN,351.95671,0.45747,19.6
76513348009723624987,SN,332.9305,0.57906,20.2
40100163649357978626,SN,35.26671,0.49642,21.8
69048315047294449228,SN,347.97529,-0.57808,22.1
89098677638173175268,SN,318.95608,0.65131,21.4
67193345296834351296,SN,357.10417,-1.185,22
86216759981258747203,SN,315.39354,-0.2685,21.5
21960446690835498417,SN,359.31904,0.24936,23
86495587557108441749,SN,349.481,1.22283,22.7
75605490808994294831,SN,341.742,-0.07181,21.7
48797112796912483985,SN,323.50871,-0.74053,22.2
13955353686256371408,SN,40.2865,0.14444,22.3
56555736374565936667,SN,35.92788,-0.826,22.5
26092908763832541424,SN,8.90317,-0.23269,23
4354629546783466513,SN,29.41104,-0.52214,22.6
21318118412077605353,SN,25.65971,1.03042,21.9
74609390944207485058,SN,325.62812,0.98461,22
79214681057643074773,SN,28.3015,33.74278,18.5
28543123501754357740,SN,350.58125,50.15556,18.9
2570639528311936225,SN,54.71208,-35.575,14.9
28214961259316285891,SN,358.58621,-0.91761,19.7
90334232605404471391,SN,24.34875,-0.312,19.4
52861020369753838488,SN,37.10112,0.18467,21.3
60879647536892391243,SN,357.90837,0.27983,21.6
15390648840960392732,SN,5.32446,1.07453,23.1
74848138563372975412,SN,313.15383,-0.45397,22.9
54894643706599441636,SN,42.08558,-0.96964,21.4
53219779054508753361,SN,316.23446,0.061,22.8
36649475128599127699,SN,6.04308,0.77506,21.6
6883587243889096252,SN,358.95283,18.41522,14.4
80749926899625784169,SN,344.17404,-36.77286,13.6
86342183387585146459,SN,348.10829,13.91369,17
64145733463311087763,SN,333.46396,-0.92028,21.8
68275142281156191774,SN,51.29729,-0.10625,22.8
38213181660595258720,SN,25.23133,0.21883,21.4
57862737596566414860,SN,0.9515,0.35872,20.6
80252897185671419993,SN,311.79737,-1.25722,20.5
99107626559668670602,SN,1.37642,-1.20456,21.5
50721674460644554771,SN,47.95908,-0.69242,21.8
17543410207317914523,SN,46.6825,-0.75403,22.1
47356965045540411423,SN,39.26237,-0.86661,22.5
72213229145359261259,SN,15.49779,0.68194,21.5
61755688615130988068,SN,14.38987,-1.38861,17.6
46524461950375895129,SN,29.70692,-2.44097,20.2
30735412854756565581,SN,40.27375,-3.63725,20.5
27867294506941385633,SN,346.61429,9.89517,19.5
26750977312110469704,SN,341.36425,10.65908,19.6
25732812228640261237,SN,348.43717,-0.06764,21.8
15293635629750750012,SN,50.2355,1.05814,21.5
80692243004051060532,SN,43.11437,0.25183,21.9
37391031197526835172,SN,31.45996,-0.33186,21.8
94969325852633612493,SN,42.61538,-0.55117,21.8
7933272290826041938,SN,36.40875,0.70958,23.2
90508951933847105771,SN,15.86029,0.33139,22.8
83043896432754465255,SN,13.50917,1.069,22.2
18185273609945622772,SN,10.07837,-1.03736,21.8
44543288068370737730,SN,0.28875,1.06847,22.5
77428815224763506410,SN,351.37525,0.42308,22.1
83880643873561682703,SN,333.38662,0.8805,22.8
72229736713926304118,SN,331.96333,-1.06994,22.2
21001575914012011777,SN,328.88417,-0.372,21.8
1414723557129862791,SN,318.54529,-0.29625,22.7
17394226310415284501,SN,345.7615,0.84917,22.4
86846878419943086202,SN,8.90571,0.37003,22.3
91523857859877027875,SN,3.07733,-0.07731,22
38184513402882621060,SN,26.48579,-0.21764,23.1
17520452617910322695,SN,308.07642,-1.01475,20.7
64491238261554398310,SN,302.075,-0.66242,21.3
55058087378056426134,SN,319.14846,-0.76989,21.5
75935319009367935329,SN,332.89104,0.76478,21.7
2813407509218893300,SN,31.2665,0.17456,21.9
7583908067946209682,SN,16.44446,-0.75883,21.1
12797887914250118687,SN,7.97275,0.13831,21.8
39407596168968077432,SN,359.07221,-0.50586,22.1
89838513135709722916,SN,53.68517,0.35553,20.4
61295550145862365042,SN,50.88133,0.66667,19.9
87336370492637130857,SN,48.63237,0.26983,19.9
57973186440354260448,SN,46.64096,0.79331,21.1
39687848568669513255,SN,29.72975,-1.02708,21.3
53567710262269605588,SN,25.26562,-0.44847,21.1
48267778511319438187,SN,20.48687,-1.01328,20.7
76880087044416066843,SN,16.85533,1.04375,20.8
86431848437788313400,SN,12.54733,0.67542,21.1
61676003474582619013,SN,11.22396,-0.99703,19.1
55364487605905120682,SN,7.84671,0.31892,21
24403871054488164279,SN,5.72242,0.77594,20.1
29487166090040472746,SN,2.91362,-0.47336,20.5
40832275843609406890,SN,354.20375,-0.78225,21.7
75291032920198534780,SN,351.19992,0.94456,20.5
58970792146724938210,SN,330.39542,-0.25689,22.3
80143876592326050191,SN,328.44725,0.01506,19.9
15863203555069380358,SN,307.11696,0.00622,21.7
93047950447341780074,SN,12.25142,-0.324,22.1
20048614374205203201,SN,5.78279,0.98347,21.5
50014944616858392092,SN,340.92087,0.42136,22.2
71005538454348631236,SN,338.98358,0.60922,22.1
16481288983748660607,SN,55.18004,1.00306,21.8
55438612118059182436,SN,48.4185,0.62997,21.4
57794052821768291196,SN,29.66721,-0.24906,20.5
93138139060752254081,SN,29.45879,-0.39811,21
65758179731018512721,SN,322.17471,-0.06725,20.6
14059690811793120642,SN,18.26671,-0.54,21.4
57147938656734645351,SN,17.21675,1.19789,22.3
66035266519753315854,SN,11.51646,-0.01039,21.9
99867605565895440581,SN,4.18942,1.20089,20.5
17573818019730977609,SN,354.70171,-6.52258,15.2
73523512825163158979,SN,312.37329,0.00389,17.9
35490731182952750760,SN,12.28792,0.597,19.6
98320532486860695177,SN,57.28971,-0.73589,19
4065270170249754814,SN,337.47825,1.05858,20.4
88309003709971141770,SN,54.01904,-0.20122,21.8
17253586646453778551,SN,16.54804,-0.61414,20.7
78533978208478387477,SN,3.42867,0.65217,20.8
94811401754081093605,SN,32.57017,-0.26586,20.2
51774958977155664687,SN,17.566,0.47203,22.1
50128527883359839550,SN,23.36754,0.52467,22.7
57744786963199572850,SN,27.59983,1.17208,21.2
86485737210211702127,SN,312.38775,-0.76172,22.9
53255977940927413883,SN,6.36458,-0.83958,22
38373981526046162637,SN,4.93296,-0.40014,22.5
48681509780972437585,SN,332.37329,0.73789,22.3
90601728436305683901,SN,316.09321,-0.898,21.8
57342526894605566653,SN,312.03925,-1.01539,22
9211684758045647727,SN,42.08362,-0.28814,21.1
74748363736267345163,SN,41.21208,0.36483,21.9
19508989896961594289,SN,55.59692,39.24178,18.3
48762002865588647308,SN,0.33158,13.1085,17.4
68095099239095820264,SN,106.50375,28.29594,18.4
17272055135179213203,SN,48.80042,43.17028,18.9
37373102215829285524,SN,359.65596,60.98519,17.1
65715081430760494462,SN,262.88233,69.31114,17
74845700722002735784,SN,43.59958,41.57119,18.5
39637329190701610043,SN,141.49171,34.63314,16.6
20482874159285832849,SN,313.10296,0.27767,21.4
9997696032306949511,SN,20.34458,-0.01481,21.1
62877376270112575468,SN,20.98337,1.255,21.7
39579887885378039294,SN,312.83929,0.39939,20.7
11099973574803325469,SN,300.63675,0.37169,21
49176458248498489631,SN,30.63642,-1.08917,21.6
47141003734497491124,SN,3.90379,-0.38933,21
29119629702773475650,SN,2.96025,-0.33919,19.9
92991713633476243718,SN,37.13658,-1.04211,20.4
21319365426062445404,SN,309.20279,0.09844,20.2
81321750930751707484,SN,35.73867,1.02575,18.8
78981810632581756435,SN,2.99421,0.99817,20.1
62139345402715205188,SN,356.17183,-0.03008,20.4
19421010669396776095,SN,347.55242,-0.93142,20.6
31874865615860731422,SN,341.88329,0.41458,20.6
97000246674127758265,SN,328.91079,-0.17675,20.5
13197404613756294886,SN,322.32058,-1.00319,21.7
87282434532460417548,SN,43.7735,-0.14744,21.9
89503070100392381889,SN,26.36137,-0.01942,20.7
56327277587446982712,SN,9.7015,-0.17931,21.1
3519022595163104542,SN,54.00642,1.10339,19.2
94302939793229368484,SN,52.46175,0.05683,18.4
17081741650838335207,SN,3.093,-1.10544,21
3117399108162299770,SN,32.94712,-0.91244,21.2
72718021647837980484,SN,44.97237,1.16072,22.5
52080222602042676021,SN,350.95258,-1.13614,20.2
68429589986082253594,SN,6.64079,0.04197,21.1
67963242514036391412,SN,352.52287,0.72564,21.7
6553005443544789103,SN,319.39792,0.31564,22.2
94197996932783105049,SN,310.27483,-0.42211,22.9
10837031833628768190,SN,12.87867,-0.94739,20.6
33364954400376985449,SN,0.47175,40.33867,19.6
7238162657810879096,SN,21.33379,8.90353,18.6
29685011610404920774,SN,214.60679,-43.38161,13.5
96723980770716593186,SN,251.81079,40.24358,16.6
49639752407668660738,SN,38.42458,37.66894,17.4
59688345613483739481,SN,93.38471,69.73033,17.5
97761771068205807547,SN,23.78675,36.018,19.7
32147875245238931188,SN,16.19871,4.52131,19.8
78978845535592618727,SN,17.057,18.74083,19.4
98732659011261578710,SN,336.54908,-12.13603,19.2
42614632399727112011,SN,21.79062,14.77958,18.4
22285914456958132056,SN,339.72383,-1.16708,20.9
24961292868671768034,SN,359.3415,0.10586,20.6
87247266973162583995,SN,8.39188,0.98492,21
46543614127772368196,SN,323.29487,-0.96014,20.8
96035672216264822737,SN,17.71404,15.46108,19.5
91456724125696759914,SN,334.40287,0.61333,20.1
86301059096146235048,SN,326.50204,-1.21775,20.2
11379646847811251797,SN,1.49158,1.10308,20
24060151653439691503,SN,348.93567,0.45711,20.4
1743819803210844547,SN,55.79192,0.10247,20
41952125479770974147,SN,315.78729,-1.02919,19.7
52003483930997804613,SN,54.92637,1.09228,20.9
51322218786943544590,SN,31.61283,-0.89953,19.5
59244196537137337236,SN,30.8965,0.78619,20.4
46414682685333370058,SN,56.84958,45.97033,18.1
98260539592541707964,SN,254.12483,27.97789,17.7
70670573107472513101,SN,8.64087,-1.21753,19.2
15147820521067849580,SN,257.91796,36.50103,19.4
54511905888079172313,SN,63.02975,-7.587,18.6
64395087751942384230,SN,2.52783,-16.27342,19.7
16726049515913825804,SN,9.50617,-14.96342,19.5
45204308607423136377,SN,320.71238,-21.14514,19.5
4626024782830819828,SN,315.69521,-4.09033,18.6
81895069194991131973,SN,314.48112,-7.39003,18.3
49852327739983302691,SN,312.53233,-1.97678,19.5
35634369876988495222,SN,311.98817,-5.40719,18.4
46736536938173437009,SN,345.44954,15.5865,15.9
1617667328862885181,SN,257.81446,21.26056,19.8
88671414399597669262,SN,251.74625,38.93403,19.9
50295886146490141409,SN,62.13604,2.37881,18
27858681457511380370,SN,39.36775,-23.53464,18.6
24218289685282336821,SN,42.91737,-12.65875,19.8
24166555713326561590,SN,47.23512,-11.27294,18.9
15413398076732538222,SN,8.99171,24.03706,17.3
79494540534613904542,SN,32.14175,29.23731,19.5
53320707155375821834,SN,11.50746,-23.23733,19.8
32387647838350085349,SN,342.01029,23.25494,19.6
2748483261134025983,SN,357.80654,11.42192,18.5
46268823549875453971,SN,259.71454,22.78794,19.9
49050298318679164178,SN,182.89417,57.73775,16.7
25763845934808465874,SN,24.77354,6.245,20
30998549615731517027,SN,343.42729,12.09844,19.5
76980467332500921362,SN,4.109,-0.35256,18.5
35097181533124904402,SN,333.00179,7.53036,18.5
45529886424684094044,SN,40.86658,37.34575,13.8
38078221733481442837,SN,329.39829,8.01314,20.5
80851907480375560829,SN,19.68425,-23.94661,18.5
31902899618127695115,SN,49.13071,15.46131,18.3
25222105122297675420,SN,304.82842,6.51981,19
5396818722860161453,SN,47.88837,-0.74631,18.8
88709221596616354258,SN,251.32592,67.93056,18.9
60942931617037964789,SN,180.34758,61.89272,16.3
66953954422722617714,SN,32.6295,2.33314,19.1
57770832391060244034,SN,43.0945,16.52786,19.1
67150438769129107732,SN,349.45296,22.98531,19.9
95245813973742269543,SN,359.38092,47.45067,17.9
99777026026102741267,SN,232.38117,7.99753,19.9
6721777313309959050,SN,221.94717,30.47069,19.3
45725587771864016196,SN,340.65554,28.31567,19.4
67531050535551449611,SN,335.53312,-14.31342,19
35393967379858163838,SN,240.52254,29.72633,16.5
19102746927443230434,SN,221.95612,29.50458,20
28596108477943470095,SN,313.9895,-5.69858,18.5
47661141339889813509,SN,230.28808,2.44064,19.5
43418925642847334554,SN,345.96492,-21.14783,19.7
67964303415860578112,SN,307.62033,-13.25969,19
1188303949371116276,SN,191.76542,-41.58944,16
62979082598757337526,SN,330.4185,-21.50822,15.4
41702616350451222312,SN,324.28642,0.43717,18.9
39881450130056876216,SN,160.57587,-0.37733,16.3
95289220171443182155,SN,354.05825,2.15844,18.2
58189646275143176192,SN,37.36817,31.47583,18
73310047473931444079,SN,17.86008,-2.688,19.9
86393465407342744687,SN,17.48587,-3.52656,19.5
35718143150202087529,SN,237.64958,43.77581,19.6
67542948689102571071,SN,333.60571,-28.19831,18.8
67859475417523927082,SN,236.07029,34.72047,19.7
56235882727223343832,SN,334.1735,21.31636,19.2
39933986424539513922,SN,211.90279,38.68036,18.1
35220470666029925205,SN,21.04267,9.01125,19.8
10024936134532152104,SN,216.48371,46.44914,18.7
23273694980506464165,SN,214.07929,36.21703,19.5
87683865550076358629,SN,359.39121,-21.99806,16.9
86502198811444983691,SN,359.21821,5.50883,15.7
56232135596369553252,SN,355.557,11.07458,19.8
19832822825156043560,SN,352.37321,10.53175,18.5
13449938459401558917,SN,228.089,12.50103,19.7
12890211331537254682,SN,6.70787,21.18036,19.7
35660651176416330721,SN,228.99637,4.56758,19.5
53631889591825115981,SN,340.02575,24.69919,18.1
2877411700310007818,SN,9.08187,6.06122,19.8
