transient_object_id,class,ra,dec,first_detect_mag,first_detect_filter
1022249180045352400,SN,35.704950947353,-4.89790762351705,21.3082,z
1221758540004148900,SN,334.493949424985,-0.696941236639638,22.0471,z
1022416220035457600,SN,36.067595654761,-3.91602552131751,23.1153,i
1032749400275015000,SN,51.9558438264737,-27.8375175928599,22.7916,i
1033437540270431600,SN,53.6564191360188,-27.0754446104615,21.1993,i
1221309281000241800,Other,333.288690230679,0.0449662849591038,23.2652,r
1032632430275858700,SN,51.6351359634608,-27.9829977531018,23.3289,i
1022734020035034000,SN,36.8917643604205,-3.84279964988243,22.9457,i
1033745600281425800,SN,54.4400179859623,-28.2405245422118,21.8116,i
1083758941431751500,SN,129.495592395316,43.2976517193818,21.6487,z
1084452531430256500,SN,131.21887648394,43.0490433652703,22.0273,z
1084114181440156900,Other,130.309094524103,44.0324872520779,22.6867,z
1085019821441624200,SN,132.582592027803,44.2734069318079,22.7367,z
1084002141434430500,SN,130.008947858629,43.7418235504273,22.8667,i
1083958981451136500,SN,129.99578609442,45.1934881546604,23.1117,i
1232619011002850800,SN,351.579238250175,0.480791609775024,22.9034,r
1022445670044919700,SN,36.1903277166485,-4.82214664937952,22.7177,g
1084230701425715300,SN,130.627935039615,42.9542624560315,22.9159,r
1033039150285938500,SN,52.6631378773685,-28.9940336749237,23.0845,g
1033059300280957500,SN,52.7471240014322,-28.165990628779,22.852,r
1095801631004314000,SN,149.506820491869,0.720572023469572,20.0655,y
1103606771574701700,SN,159.028216869025,57.7838120431304,20.1595,z
1105303141574822800,SN,163.263106295261,57.8063543124863,21.8097,z
1033507760283720600,SN,53.7823603706199,-28.6224089586484,21.929,z
1105228631574825800,SN,163.119296480272,57.8071753662757,22.8305,g
1100516851014039500,SN,151.320208387607,1.67763918918142,21.5736,z
1095414511014053100,SN,148.560495673925,1.68142590330413,21.6465,z
1033351060280815600,SN,53.46275244886,-28.1376674046298,22.872,z
1122037291463121800,SN,185.155382968399,46.5227466036059,22.3819,z
1121724061482046300,SN,184.350272728181,48.3462191096168,21.8223,z
1084033131442225800,SN,130.138061253142,44.3738339449345,22.4087,i
1095451801015742100,SN,148.715856100098,1.96171391546631,22.4227,g
1095751921032856300,SN,149.466360806913,3.48230763586595,21.8029,i
1122908541465247100,SN,187.285612302663,46.8797713404628,22.2199,i
1084552561434907600,SN,131.469027768056,43.8187921972849,22.6585,g
1083523511445449100,SN,128.847979750621,44.9136510244809,22.6108,r
1095852171025158000,AGN,149.717385150067,2.86611215172762,22.2063,g
1100106381030310400,AGN,150.276613172845,3.05290007879475,20.1185,g
1100517391020939000,SN,151.322461253071,2.16084200102027,22.948,i
1104419101580434300,SN,161.079605383673,58.0762085550028,23.1314,i
1122257271473402900,SN,185.738656814592,47.567498399332,23.3703,i
1095605261022714800,SN,149.021941106845,2.45413418130649,23.4674,z
1122228331474258000,SN,185.618054897896,47.7161295846343,22.7541,i
1140739961521437700,SN,211.916513319295,52.2438260308232,21.8144,z
1084241411433547600,SN,130.672568955449,43.5965764851741,22.7423,i
1084123671430315700,SN,130.348638780664,43.0543632792981,22.5511,g
1121324981474518200,SN,183.354119711046,47.7550652357979,23.143,g
1100041701014953900,SN,150.173784560436,1.83165069860353,22.4236,z
1084516061432308200,SN,131.316933617243,43.385612121332,21.3136,z
1104807161585951900,SN,162.029862330806,58.9977603121329,21.6385,z
1084931051450007700,SN,132.379378894288,45.002146207342,22.1326,g
1100615921022424600,SN,151.566370925598,2.40685333983816,21.3538,z
1100044731014233200,SN,150.186382255785,1.70923658733708,22.3943,i
1100514141014202200,SN,151.308940279702,1.70063254733567,22.7949,i
1095653181015840400,SN,149.221624929703,1.9778963132219,22.5496,z
1103956431582453500,SN,159.985155447758,58.4148817060987,21.2411,z
1100159441011930300,SN,150.497692295941,1.32510398900977,21.811,z
1095949631025131700,Other,149.956800657,2.85882419775517,22.4705,g
1100221341010857100,SN,150.588958242802,1.14921852021174,21.191,i
1095648771010145400,SN,149.203246140923,1.02929395948846,20.6977,i
1121445641481913400,SN,183.690193610185,48.3203965901846,21.1266,i
1142055971530032100,SN,215.233210380753,53.0089185008989,22.3096,r
1141405901532753100,SN,213.524589501067,53.4647597481328,22.1769,i
1160934961535201800,SN,242.395703449432,53.8671882718739,20.3942,z
1161329521535927200,SN,243.373038272753,53.9909098004521,21.7914,z
1161148181542720500,SN,242.950765011722,54.4557165616559,22.3083,z
1141036071533551600,SN,212.650303987689,53.5976820614421,22.8158,g
1141030571535359700,SN,212.627409901713,53.8999187286665,21.766,g
1161535441561126700,SN,243.897681093986,56.1907745521297,20.7693,z
1221031391003306400,SN,332.630826149098,0.551800371773942,21.5684,i
1233104001000622200,SN,352.766671498841,0.106187956108046,20.9783,i
1232702700010142400,SN,351.76127699548,-1.02844785224976,22.7594,i
1021912390032001800,AGN,34.8016390157937,-3.33383726424513,22.3218,z
1022043720035744900,SN,35.1821971428328,-3.96248794777499,22.1629,g
1022838800050342500,SN,37.1617046766262,-5.06182440665136,22.1708,g
1221547730001856100,SN,333.948908566764,-0.31558558750244,22.3245,g
1221640200010824400,SN,334.167516386708,-1.140111627014,21.2569,z
1221331310002710400,SN,333.38048032872,-0.452903853521584,22.1764,i
1221313861003011900,AGN,333.307782854863,0.503325639446309,21.9272,g
1232427120004515200,SN,351.113030275009,-0.754228803955533,21.4966,g
1022713020040743800,SN,36.8042673908102,-4.12884325880984,21.4976,z
1032928330284215600,SN,52.3680512067375,-28.7043559064658,20.8604,y
1032704860271715800,SN,51.7702826288528,-27.287739678477,21.2928,y
1233303840005445800,SN,353.266025071494,-0.91273680817396,22.3221,i
1022336510031738300,SN,35.902155992382,-3.29399785728269,21.4026,z
1022454620045022800,SN,36.2276027447197,-4.83968675826726,22.5607,z
1222240280000721000,SN,335.667868156751,-0.122518240865984,21.5779,z
1022824450042528500,SN,37.1019067872537,-4.42461021376839,21.8665,r
1033723890282624100,SN,54.3495596250104,-28.4400384962059,21.5412,i
1033041640285147700,SN,52.6735383029627,-28.8632567259932,21.1245,i
1033413130263117300,Other,53.554743363222,-26.5214775498697,22.0993,i
1033157420285300700,SN,52.9892772990136,-28.8835443568985,22.4831,g
1021923910052549400,SN,34.8496604133375,-5.43039267992712,22.0235,i
1033424870264626000,SN,53.6036545566593,-26.7739142197748,21.8822,i
1233325451001837700,SN,353.356081832666,0.310498769509822,22.256,i
1022127460031856600,SN,35.3644537674585,-3.31572682742486,21.0941,g
1083624001433826000,SN,129.10003922129,43.6405562267384,20.8007,z
1033304140281249600,SN,53.2672680394159,-28.2137819849229,21.8353,z
1033505810264553900,SN,53.7742322315077,-26.7649786274501,21.5444,z
1083520531435119700,SN,128.835553276959,43.8554724189782,21.0777,y
1033854480273227900,SN,54.7270222608605,-27.5411067617341,21.8702,g
1084056171452441800,Other,130.234056807082,45.4116266801619,21.921,g
1083728781440242800,SN,129.369943704882,44.0452237646054,21.0709,g
1033540780281031900,SN,53.9199294816706,-28.1755410051247,21.3366,i
1083558671444602900,SN,128.994463935631,44.7674984763186,20.5834,z
1083811021451208100,SN,129.545946891534,45.2022581511272,21.6337,i
1084137871434617300,SN,130.407815791908,43.7714973423509,22.2113,i
1083511181442653400,SN,128.796586777029,44.4481931566386,22.1874,i
1095912111031317500,SN,149.800473991337,3.22154073262412,21.0323,g
1084816721435806400,SN,132.069706633303,43.9684669113986,21.244,z
1141205631514026000,SN,213.023461537881,51.6739051659536,21.4965,z
1084633251452122000,SN,131.638582478447,45.3561365929627,21.8154,g
1142211461523754400,SN,215.547759948914,52.631792970505,22.1246,i
1140852911531525900,SN,212.220487252229,53.2572213660808,21.4902,y
1122619881460359500,SN,186.582864354455,46.066549241584,21.4274,z
1141607961514355300,SN,214.033189847249,51.7320485982951,22.0946,r
1121825131463701500,SN,184.60472236963,46.6171099175399,22.6041,z
1161352661560503100,SN,243.469451511187,56.0842054411326,22.7644,g
1161306011553641800,SN,243.275053178755,55.6116189937467,21.7981,g
1122317061474922000,SN,185.821102011344,47.8228016565568,22.2513,r
1121633221455743100,SN,184.138431565602,45.9619891091851,22.9038,i
1142200961533709300,SN,215.504029191756,53.6192759890183,22.4642,i
1221633880004437400,SN,334.14117157995,-0.743748969925541,19.614,y
1221127840000147100,SN,332.866012155388,-0.0297767887664078,18.2505,z
1221440980010301600,SN,333.670789474119,-1.05046242160731,21.196,i
1221243460000507600,SN,333.181117410768,-0.0854637894358981,22.0473,i
1220427430075841000,SN,331.114295210398,-7.97808265306647,19.7202,g
1234440520001205700,STAR,356.168841673358,-0.201599396409177,16.3606,i
1004716681253759900,AGN,11.8195357790617,25.6333320981405,17.5885,g
1013147291435902800,STAR,22.9470731944885,43.9841271776584,19.2498,i
1021638860101702900,AGN,34.1619421886572,-10.2841473746468,19.0937,g
1092308811234011500,AGN,140.78671491704,23.6698747420409,16.6995,z
1090600781292031200,Other,136.503255644953,29.3420145187413,18.0171,i
1095536701103752400,AGN,148.902948634072,10.6312334841875,17.3993,g
1180003301474059000,SN,270.013771750877,47.6830829465485,19.1916,i
1163343081544204300,SN,248.429534489218,54.7012109690832,18.7851,g
1160514631052742900,SN,241.310979528597,5.46193226414449,19.5664,r
1164315061324027600,SN,250.812754010635,32.6743514011884,17.7025,g
1213328571102039500,SN,323.369041805389,10.3443087588198,18.2139,i
1204513080065611000,SN,311.304526574602,-6.93641396126713,19.3983,g
1224530141232253500,SN,341.375612625265,23.3815400217715,17.6704,r
1204244741153032100,Other,310.686425751622,15.5089337502052,18.216,g
1222813760080435400,SN,337.057333483007,-8.07652736370831,19.3115,r
1160414081091354200,AGN,241.058672411617,9.23172638186447,17.9096,i
1152844181425722600,AGN,232.184090685164,42.9562835660941,19.4632,r
1172921011681116500,AGN,262.337580483196,68.1879173743141,19.6982,r
1124139781141136200,AGN,190.415774281644,14.1933940757564,19.3695,r
1134305651520842800,Other,205.773553287073,52.1452381080619,19.0805,i
