id	other_designation	detection_list_id	ra_psf	dec_psf	observation_status	sherlockClassification
1150940520060955700	NULL	2	227.4188703341051	-6.165485212993441	NULL	UNCLEAR
1152105550041910200	NULL	2	230.2731375024783	-4.3195095156207115		ORPHAN
1150309730065909900	NULL	2	225.79055154099427	-6.986094756385742	NULL	ORPHAN
1154249380045021000	NULL	2	235.70578219689511	-4.839179633401435	NULL	UNCLEAR
1154033110001625800	NULL	2	235.13796003925262	-0.27384440078951483	NULL	ORPHAN
1152609220022317500	NULL	2	231.5384534126317	-2.3882041448259548	NULL	SN
1151135460004530500	NULL	2	227.89779056806483	-0.7584963577903656	NULL	SN
1153758580003427800	NULL	2	234.49409333561883	-0.5744075697177826		SN
1212017611053535900	NULL	2	320.0733971079663	5.593307308607315		SN
1144402290235202000	NULL	2	221.009573408692	-23.86722224450533		ORPHAN
1145420130234730000	NULL	2	223.5838997411743	-23.7916886003501		ORPHAN
1195707300252720800	NULL	2	299.28044114280016	-25.45577784557479		ORPHAN
1150117990045254500	NULL	2	225.32497190414597	-4.881807581557634		ORPHAN
1153221940045958000	NULL	2	233.09145566798801	-4.999449024581044		SN
1105038331121749200	NULL	2	162.65973077832146	12.297011139746122		SN
1201750840232841400	NULL	2	304.4618421589046	-23.47818793215762	NULL	ORPHAN
1223816210194622200	NULL	2	339.56758044846464	-19.772859515810698		SN
1223348410185746400	NULL	2	338.4517247896923	-18.96291480883176	Ia	SN
1161426751002747300	NULL	2	243.61149037245187	0.4631440803981834	NULL	SN
1160910171010417300	NULL	2	242.29239522134148	1.0714799444280512	NULL	SN
1161621081001349100	NULL	2	244.08785063599672	0.23032190222629426	NULL	SN
1162333791034345100	NULL	2	245.89080554314094	3.729199463150663	NULL	SN
1162753501022450400	NULL	2	246.97292116705228	2.4140189542069983	NULL	ORPHAN
1161227371043547600	NULL	2	243.11406694595476	4.596558838059239		SN
1163854161004700600	NULL	2	249.7256686756863	0.7835243310402777		VS
1163704381030933300	NULL	2	249.2682563840091	3.1592749211129005	NULL	ORPHAN
1161326691031411900	NULL	2	243.36122547675993	3.23664587527608		SN
1162054981002925300	NULL	2	245.22908920004437	0.490380161728095	NULL	SN
1161140421054524800	NULL	2	242.91845248618344	5.756911736875553	NULL	SN
1160822331063401700	NULL	2	242.0930725171363	6.5671590834302105	NULL	SN
1162738161055534400	NULL	2	246.90904038490018	5.926223278514885	NULL	VS
1165247161042321300	NULL	2	253.19651405650455	4.389260218112794	NULL	SN
1163843731040219600	NULL	2	249.68221425257192	4.0387855435734545	NULL	ORPHAN
1162444091074212700	NULL	2	246.18374634890748	7.70353438602326	NULL	AGN
1165428231074920800	NULL	2	253.61765600162818	7.822468324630078		UNCLEAR
1165513641063001200	NULL	2	253.80686909275454	6.5003429822675916	NULL	UNCLEAR
1163818781061750400	NULL	2	249.57825334631613	6.2973360476905915		VS
1163347641052450400	NULL	2	248.44850604155292	5.414001557943625		SN
1164814591025701100	NULL	2	252.06081462231944	2.9503261784017423	NULL	SN
1232547531070031700	NULL	2	351.44806810978963	7.008824874422509		SN
1234549971152615300	NULL	2	356.45824043097525	15.437609321374518	NULL	SN
1231911731070535500	NULL	2	349.79887776373266	7.093210317261874		SN
1144920201064923400	NULL	2	222.33417660806523	6.823174161715667	NULL	SN
1205045200090942200	NULL	2	312.6883406487644	-9.161744542821875		ORPHAN
1142659221011714700	NULL	2	216.74676618704285	1.2874329034161278	NULL	SN
1140430011070831700	NULL	2	211.12505636349152	7.14214290249132		SN
1143248621004053800	NULL	2	218.20261486410294	0.6816333910847892	NULL	SN
1142908721051215700	NULL	2	217.286368778073	5.204363394336742	NULL	SN
1130618140294541200	NULL	2	196.57562187997465	-29.76146117359582	NULL	SN
1133718670283923500	NULL	2	204.32780490033855	-28.656552788142605		SN
1134624550255707500	NULL	2	206.60232376231139	-25.95208631759979		ORPHAN
1142509920202111100	NULL	2	216.29135824745237	-20.353090511992438		ORPHAN
1140027990233759000	NULL	2	210.1166323842581	-23.633077632929837		SN
1142121370180229700	NULL	2	215.33905205446655	-18.041587901460822		VS
1153745630133856900	NULL	2	234.44013646618305	-13.649145835145879		ORPHAN
1150159820125956100	NULL	2	225.4992847820531	-12.998920871355836		ORPHAN
1152429960081350300	NULL	2	231.12485392724386	-8.230641231224256		UNCLEAR
1202719640112743000	NULL	2	306.8318587122264	-11.461959734183557		ORPHAN
1154256080083044500	NULL	2	235.73370250270756	-8.512384071383623		ORPHAN
1190240060053854000	NULL	2	285.66692397597365	-5.648340523369551		VS
1143854220303626900	NULL	2	219.72592880378315	-30.607485187667454		UNCLEAR
1165235780123541500	NULL	2	253.14909662050837	-12.59488801993289	NULL	ORPHAN
1235648481142427800	NULL	2	-0.7979689259226657	14.40774360033451		SN
1215734370144900900	NULL	2	329.3932321931768	-14.816932975456618		ORPHAN
1220351780141045200	NULL	2	330.9657535122445	-14.179241805112495		UNCLEAR
1222026220124756300	NULL	2	335.109267720844	-12.798973539979992	NULL	ORPHAN
1221133400111624700	NULL	2	332.8891957643076	-11.273530555593725	NULL	UNCLEAR
1220058970094556100	NULL	2	330.24572034696945	-9.765595280757676		SN
1223816070081113200	NULL	2	339.5669797614824	-8.187000159091173		SN
1221432470074457500	NULL	2	333.6352954973484	-7.749315641785462		SN
1222736090105850600	NULL	2	336.90037711205446	-10.980736573048402		SN
1221017730070109200	NULL	2	332.57387826659243	-7.019232782163294	NULL	SN
1212028081311109800	NULL	2	320.1170079070136	31.186064737765346		SN
1211847891315625900	NULL	2	319.69954974054593	31.940549710468588		ORPHAN
1163857071361559500	NULL	2	249.73780407985035	36.26654510873991	NULL	SN
1175223911420327600	NULL	2	268.0996406476033	42.05768035781062		SN
1162715151410858000	NULL	2	246.81316326587242	41.14945227476457		SN
1172234481405533900	NULL	2	260.64367624584315	40.926106423801514	NULL	SN
1202639110225515800	NULL	2	306.6629953598154	-22.92105626832376		SN
1210123070215328600	NULL	2	315.3461252181933	-21.891279975779753		SN
1204952070183846500	NULL	2	312.4669611262312	-18.646252928687975	NULL	SN
1174948760140620000	NULL	2	267.45318336437197	-14.105577296898467	NULL	ORPHAN
1204645190100815800	NULL	2	311.68829652860256	-10.137725427514324	NULL	UNCLEAR
1205019631155329400	NULL	2	312.58180907064667	15.891521191715576		SN
1160227841362232600	NULL	2	240.61601927889558	36.37574538691405	NULL	SN
1165631401443641300	NULL	2	254.13084944867447	44.611491906124584		SN
1170239961404505500	NULL	2	255.6665160186179	40.751534117729534	NULL	SN
1120609801580202800	NULL	2	181.54087398584102	58.034136354960786		SN
1114735121555815400	NULL	2	176.89636918048708	55.97095212756817		SN
1172638751442809100	NULL	2	261.6614795836945	44.46921386916303	NULL	SN
1203841120083232500	NULL	2	309.67134121335505	-8.542361917380957		SN
1223133520083450000	NULL	2	337.88969918912403	-8.580565810829674	NULL	SN
1220322720051515800	NULL	2	330.84470299289745	-5.254405589844236		ORPHAN
1221918010053313200	NULL	2	334.82506390010843	-5.553680695584195		SN
1223952390043951000	NULL	2	339.96832397548224	-4.664171712561817	NULL	SN
1223615440064246000	NULL	2	339.0643364359925	-6.712790419429805		SN
1223343770062208300	2015bs	2	338.4323880908064	-6.368986586563195		VS
1223138410050636200	NULL	2	337.91004726217375	-5.1100633306059		ORPHAN
1223248090044116900	NULL	2	338.20038080095577	-4.688030860377569	NULL	SN
1210054430002512500	NULL	2	315.2268247166795	-0.4201579489950075	NULL	SN
1221501350032948700	NULL	2	333.7556634795806	-3.4968785458277916	NULL	SN
1221114920030002100	NULL	2	332.8121910735655	-3.000584313710198		ORPHAN
1223449090024239800	NULL	2	338.70456673191774	-2.711078392770121	NULL	SN
1225338120020536000	NULL	2	343.4088379885747	-2.0933586070389456		SN
1223621000022337100	NULL	2	339.0875132405011	-2.393662867867619		SN
1202153801005422500	NULL	2	305.4742076482948	0.9062681883229049		SN
1222730240012206600	NULL	2	336.8760201477365	-1.3685038311975024	NULL	SN
1222203370001720100	NULL	2	335.51406552733823	-0.2889370987911213		SN
1222535111000340200	NULL	2	336.3963200722303	0.06117907669875107		SN
1145933581360149700	NULL	2	224.88993730701904	36.03048003932071		SN
1155246551402044000	NULL	2	238.19399234584017	40.345557327341055	NULL	SN
1172101331334426200	NULL	2	260.2555511104701	33.740629503005316		SN
1212428980083629900	NULL	2	321.120768178871	-8.608326712389967	NULL	SN
1210216700042622200	NULL	2	315.5695945775277	-4.439521409024567	NULL	SN
1212708240062642000	NULL	2	321.7843429831838	-6.445007845193381		SN
1210305100234033300	NULL	2	315.77125312596013	-23.675917039209306		ORPHAN
1214421130205127500	NULL	2	326.0880768554969	-20.857654035187757		SN
1213525770210422900	NULL	2	323.8574054029901	-21.073038350758072	NULL	SN
1213540870201614500	NULL	2	323.92030454211044	-20.270717291080352		ORPHAN
1211503700183404900	NULL	2	318.76541819887245	-18.56805459559441		SN
1213608790183353800	NULL	2	324.03665473370444	-18.564954948609966		SN
1213723690195653700	NULL	2	324.3487096873284	-19.948276727394354	NULL	SN
1212539900184019400	NULL	2	321.4162606183936	-18.672079816218854	NULL	UNCLEAR
1213949740193941500	NULL	2	324.95728999036737	-19.66153565575031	NULL	SN
1212926580184848100	NULL	2	322.36078597398813	-18.81336764143467	NULL	ORPHAN
1211723580154754900	NULL	2	319.34827946661795	-15.798585096821139		ORPHAN
1214903770045507800	NULL	2	327.2657293224864	-4.918859278744927		SN
1104405650042915800	NULL	2	161.02354742196633	-4.487729075216402		SN
1223219950070946100	NULL	2	338.0831331100656	-7.162831790752033	NULL	AGN
1221318990013618200	NULL	2	333.32913133877554	-1.605079744371433	NULL	SN
1215610390013112400	NULL	2	329.0433111773657	-1.5201309851594431		SN
1222916000032345400	NULL	2	337.3166930080086	-3.3959562093041145	NULL	SN
1143721611363401300	NULL	2	219.34006476393364	36.56703649919263		SN
1145348561420009200	NULL	2	223.45234676797799	42.00256919917226		SN
1131149311302803800	NULL	2	197.95546399761207	30.467745981004125	NULL	SN
1133307121311945700	NULL	2	203.27968700889014	31.329383921065723	NULL	SN
1180700861442026400	NULL	2	271.75361072456076	44.34067622697284	NULL	SN
1143221881424640900	NULL	2	218.09118788336767	42.77803581623841	NULL	SN
1140844931425347300	NULL	2	212.18721211878892	42.896488922710326	NULL	SN
1171627621501239800	NULL	2	259.1150933908873	50.211067075553395	NULL	SN
1181302411453708200	NULL	2	273.26004190503534	45.61895524639708	NULL	UNCLEAR
1174058061465233300	NULL	2	265.2419275601127	46.87591939875037	NULL	ORPHAN
1184553071473024200	NULL	2	281.4711591086966	47.50672275467917		BS
1174504661503023300	NULL	2	266.26943850653964	50.50649567377259	NULL	ORPHAN
1131103161334856200	NULL	2	197.76317641982087	33.815623726551856	NULL	SN
1172347281510247300	NULL	2	260.94701173358675	51.046482760639954	NULL	SN
1171558451490709400	NULL	2	258.99355011155944	49.11929682361847	NULL	SN
1180102481550312400	NULL	2	270.2603488629997	55.05344580195198	NULL	ORPHAN
1172036231453134200	NULL	2	260.1509643942289	45.52618210533056	NULL	SN
1183127641482824800	NULL	2	277.86519466572395	48.47355691464034		ORPHAN
1211146320231627400	NULL	2	317.9430358657174	-23.274290168487102		SN
1211648480174049700	NULL	2	319.20204163823684	-17.68047898570453	NULL	ORPHAN
1211412980171247200	NULL	2	318.55410968813965	-17.213113268880647	NULL	SN
1212650881111327500	NULL	2	321.7120173772482	11.224312945899728		ORPHAN
1221453091183127200	NULL	2	333.7212149433665	18.52423595123059		SN
1225333891194230200	NULL	2	343.3912273513213	19.708414911484617		SN
1224348191232906000	NULL	2	340.95082357357285	23.485013492801276		SN
1225939011231004900	NULL	2	344.91258330512613	23.16803840228554	NULL	SN
1223551691230653900	NULL	2	338.9653835847478	23.114972395788808		SN
1132520941250325900	NULL	2	201.33729023555202	25.05720823624523	NULL	ORPHAN
1215943201175338000	NULL	2	329.9300312635314	17.893914397389803		SN
1133958071251408600	NULL	2	204.99196105858084	25.23573722783369	NULL	SN
1220045671243651700	NULL	2	330.19031500549363	24.614367617310677		ORPHAN
1132029771292927500	NULL	2	200.12405638984282	29.490998210546792	NULL	SN
1222622771224109400	NULL	2	336.5949069788586	22.685963790618104		VS
1133226351251758900	NULL	2	203.10980230556135	25.299722209194236		ORPHAN
1173549001522643700	NULL	2	263.9542050777858	52.445499769994065		SN
1140923820074321900	NULL	2	212.3492528996536	-7.7227627434822725		ORPHAN
1142751680020634100	NULL	2	216.9653522669749	-2.1094805900656888		SN
1144454701111705300	NULL	2	221.22795278766105	11.284813756420583		SN
1142619761160510900	NULL	2	216.58235665460896	16.086383782075732	NULL	SN
1233520130071428100	NULL	2	353.83390342502526	-7.241155853569791		ORPHAN
1143119191100418600	NULL	2	217.82999364624865	10.071857992403016		VS
1145823501100810400	NULL	2	224.59795275108306	10.13623678945639		SN
1235439161282250100	NULL	2	-1.3368230065301927	28.380596908259708		VS
1231010821295453500	NULL	2	347.54512223058475	29.91488394525288		SN
1233154271285726400	NULL	2	352.9761419019354	28.95733780626504		SN
1234449731295037300	NULL	2	356.2072425168254	29.84369651626808		SN
1193316061481816800	NULL	2	293.3169369722027	48.304670002326375		ORPHAN
1165358621551426800	NULL	2	253.49425239745491	55.24078162803737		ORPHAN
1160515601545759200	NULL	2	241.31501099285717	54.96646907806744	NULL	SN
1192401641561122200	NULL	2	291.00685746914655	56.18950096073916		SN
1234403021060938500	NULL	2	356.01260982089667	6.160720814909867	NULL	SN
1135556101184333400	NULL	2	208.98375050917238	18.72595287016914		SN
1145401171173004000	NULL	2	223.50488685239992	17.50113757054448		ORPHAN
1161928711173548000	NULL	2	244.86963081366818	17.59669001270827		SN
1171631481160348700	NULL	2	259.13120382056974	16.063531787512694	NULL	ORPHAN
1143131241203127100	NULL	2	217.88017927919836	20.52419693739121		SN
1143031401231429100	NULL	2	217.63084468354015	23.241427822613133		SN
1161809121233746100	NULL	2	244.53803211149565	23.629488435465046	NULL	SN
1141634231225819100	NULL	2	214.14265783766638	22.97199307299854		SN
1135639521232205800	NULL	2	209.16469586913215	23.368280488106198		SN
1143430901241558800	NULL	2	218.62878458329578	24.266343698103803		SN
1145446411234644100	NULL	2	223.69339113461805	23.77892299016947	NULL	SN
1135245081222747600	NULL	2	208.18785966680724	22.463228534058537	NULL	SN
1165344501214104400	NULL	2	253.43545303386963	21.68458250432122		SN
1175357681241042400	NULL	2	268.49034773339775	24.178447994837903	NULL	SN
1225616561272114600	NULL	2	344.06902438959895	27.35405564754486		ORPHAN
1221910141313522900	NULL	2	334.7922621010926	31.589698370943147		VS
1225317221332939200	NULL	2	343.3217729921107	33.494237435444106		SN
1141251221354240100	NULL	2	213.21342327477527	35.71115266554942	NULL	SN
1233856441341533800	NULL	2	354.73520060057336	34.259409910392456		SN
1165449421364330500	NULL	2	253.70592848932532	36.725151312635035		SN
1141852591391422200	NULL	2	214.71913418788859	39.23951520537006		SN
1140753661363913400	NULL	2	211.97361407051054	36.653725569156045		SN
1163705291371850300	NULL	2	249.27206177676962	37.31399860694302	NULL	SN
1234404671440034200	NULL	2	356.0194658986208	44.00951681247714		SN
1150609541684238200	NULL	2	226.53976235924785	68.7106277249329	NULL	SN
1143938251594055300	NULL	2	219.90939881551483	59.6820499481819		SN
1145413961590518500	NULL	2	223.5581868858245	59.08849615771067	NULL	SN
1143348691630649500	NULL	2	218.45290549923106	63.11377667345199	NULL	ORPHAN
1142507951625327000	NULL	2	216.28313698530866	62.890833510488385	NULL	SN
1141208801735308400	NULL	2	213.03667629412325	73.88567817634701		SN
1183636381303855100	NULL	2	279.15158608628695	30.648655029071353		ORPHAN
1184732451301207200	NULL	2	281.8852203465481	30.20201862509625		ORPHAN
1231249041365807800	NULL	2	348.20436202244065	36.96883333615684	NULL	SN
1154004641780836300	NULL	2	235.01936627938403	78.14342415955359		SN
1193405880193845600	NULL	2	293.5245321974647	-19.646022440773734		SN
1163235270015815700	NULL	2	248.14697245463563	-1.9710384609626492	NULL	ORPHAN
1162637560014251800	NULL	2	246.6565127501833	-1.7144139197931898		SN
1164337160010022200	NULL	2	250.90486537002195	-1.006179446382812		SN
1161517710022421800	NULL	2	243.82381312950196	-2.4060690768753377		SN
1170744191025653100	NULL	2	256.9341500500497	2.948089780031827		UNCLEAR
1171739060001016900	NULL	2	259.4127752525824	-0.17136969965282722		SN
1180153061040722400	NULL	2	270.47108889113287	4.122903630605662		UNCLEAR
1172844541065705600	NULL	2	262.18561420635535	6.951561752009727		SN
1223031751364126700	NULL	2	337.6323166698979	36.69076773927281		SN
1223558691342039000	NULL	2	338.9945635029359	34.34417869670036	NULL	SN
1230040061393930700	NULL	2	345.1669488956674	39.658545661743005	NULL	ORPHAN
1161524701144650000	NULL	2	243.85291893745088	14.780580630892464		SN
1230157821443613100	NULL	2	345.4909326043596	44.603655604970086		ORPHAN
1225150001425246400	NULL	2	342.9583582266046	42.8795776340024		ORPHAN
1230115181413545400	NULL	2	345.3132896414318	41.595947995788386	NULL	ORPHAN
1201324791610306100	NULL	2	303.35332410280876	61.05170913638792		SN
1203428001705420700	NULL	2	308.61668543004885	70.90576364649554		UNCLEAR
1204028821695932500	NULL	2	310.1201018389432	69.99237011877594		ORPHAN
1202810541790733800	NULL	2	307.0439330825635	79.12606078671666		VS
1200045540162509000	NULL	2	300.18977775186704	-16.41919414812189		SN
1162551381243358200	NULL	2	246.4640842715521	24.56618466928796		SN
1164110761285855300	NULL	2	250.29486163474346	28.98204144195684	NULL	SN
1002648261341313200	NULL	2	6.701102706277797	34.22035112749389		ORPHAN
1004355231395405100	NULL	2	10.98012940356359	39.90144355622498	NULL	ORPHAN
1005903691383627600	NULL	2	14.765380988864912	38.60766779464449	NULL	ORPHAN
1192132811363239600	NULL	2	290.3867470655084	36.54435015556919		ORPHAN
1004433981395515200	NULL	2	11.141619231755936	39.92091397071997		SN
1003910471405531700	NULL	2	9.793634231977968	40.925483577244975	NULL	SN
1004206361410820600	NULL	2	10.52653281944855	41.139082023471396		UNCLEAR
1004020461411449000	NULL	2	10.085254253418103	41.2469648761401		SN
1004158811401949400	NULL	2	10.495063888909153	40.33040178513422		SN
1004339181404818200	NULL	2	10.913290472623554	40.805081896339075	NULL	SN
1004330151404808400	NULL	2	10.875631097959607	40.80235337732935		SN
1004251121415148600	NULL	2	10.7130117462269	41.86351886497601		SN
1004825321421029800	NULL	2	12.105522067719216	42.17495106057345	NULL	SN
1004919771421325100	NULL	2	12.332389777636012	42.223650904305835	NULL	SN
1005013201421621100	NULL	2	12.555024896299011	42.272528383881195	NULL	SN
1004808391411102700	NULL	2	12.034970972780865	41.18409801315233		SN
1004214111414342200	NULL	2	10.558823272951248	41.72841116004862	NULL	SN
1195534211411340000	NULL	2	298.892549133295	41.22778888205395	NULL	ORPHAN
1213622641004139000	NULL	2	324.09435550228164	0.6941777348164441	NULL	SN
1215133481081844300	NULL	2	327.88952584260153	8.312312735422413	NULL	SN
1213159161085107500	NULL	2	322.9965032335491	8.852107182633528		SN
1212732001113910900	NULL	2	321.88334578841653	11.653048693141809	NULL	SN
1202540660073552500	NULL	2	306.4194300055906	-7.597934197620697		AGN
1151146780004135100	NULL	2	227.9449567090414	-0.6930877249809333		SN
1152742001071011300	NULL	2	231.92503969965907	7.1698201377305235	NULL	SN
1151606381043422700	NULL	2	229.02659588200714	4.572999564115965	NULL	ORPHAN
1152028291051027800	NULL	2	230.11790037526808	5.17439048910874		SN
1152921411080819000	NULL	2	232.33923394245087	8.138636923074897	NULL	SN
1153347681043248400	NULL	2	233.44869204575087	4.546790693304624	NULL	SN
1153834421064057900	NULL	2	234.64343967243556	6.682754730020582		SN
1151337371060945500	NULL	2	228.40574868860637	6.16264390725836		SN
1152017161054319700	NULL	2	230.07151260194848	5.722141040164483	NULL	ORPHAN
1150830791014407600	NULL	2	227.12832650574597	1.735467145330916	NULL	SN
1151634631023716400	NULL	2	229.1443092657114	2.621231732572185		SN
1151853401053714000	NULL	2	229.7225218386173	5.6205790906121065		SN
1222838430092926200	NULL	2	337.16015551912926	-9.490636761513887	NULL	ORPHAN
1223622650131701500	NULL	2	339.09437632156187	-13.283760179169027		NT
1151227101014757100	NULL	2	228.11292888298289	1.7992219066924373	NULL	SN
1223404410113501300	NULL	2	338.51838701640264	-11.583708974674469		ORPHAN
1215736510094943800	NULL	2	329.40213070295886	-9.828860969268474		SN
1224605040105947900	NULL	2	341.52104005258474	-10.996652775262667		SN
1221109350110206100	NULL	2	332.7889915163726	-11.035035553918949		ORPHAN
1211848141042838400	NULL	2	319.7006229359448	4.477350830542113		SN
1212936081041517700	NULL	2	322.400371678115	4.254931649919394	NULL	SN
1214028291004407400	NULL	2	325.11788594772673	0.735391956122108	NULL	SN
1220059711085916300	NULL	2	330.24883052901214	8.98786753761466	NULL	SN
1215337791040959400	NULL	2	328.4074939369298	4.166503444840205	Observed	SN
1214511901023440300	NULL	2	326.2995840968452	2.5778632920878373		SN
1105829901281746300	NULL	2	164.62459307924382	28.29620717146084	Observed	AGN
1214200031051259700	NULL	2	325.50013263366765	5.216610552259914		SN
1160739490253214000	NULL	2	241.9145665297284	-25.5372230817691		UNCLEAR
1190411970132249400	NULL	2	286.04988151259187	-13.38041185376909		ORPHAN
1193809640112953400	NULL	2	294.54017152459073	-11.498176750782713	NULL	VS
1195022350141745800	NULL	2	297.593151289544	-14.296079427520993	NULL	UNCLEAR
1193041170103831000	NULL	2	292.6715729825639	-10.641946529125843		ORPHAN
1190736710090002000	NULL	2	286.9029754283818	-9.000568180969587		UNCLEAR
1194306600082658700	NULL	2	295.77751932838373	-8.449650566662715		ORPHAN
1205027680195848400	NULL	2	312.6153555912799	-19.980113149755883		VS
1203113110212722100	NULL	2	307.80464934029055	-21.456165767179844	NULL	SN
1203031680210145800	NULL	2	307.63202951408806	-21.0294143179253		SN
1204828580215620400	NULL	2	312.11911354191267	-21.9390097282277		ORPHAN
1151118940211634200	NULL	2	227.828921691489	-21.276178365981117		ORPHAN
1213950550161333000	NULL	2	324.96065605925537	-16.22585969682341		UNCLEAR
1234101590275910400	NULL	2	355.25664670565834	-27.986226705330765	NULL	SN
1151609190201136900	NULL	2	229.03830471127537	-20.19360022898901		UNCLEAR
1155553480200542000	NULL	2	238.9728679655391	-20.095000255836155	NULL	ORPHAN
1202433500200932100	NULL	2	306.13960182151334	-20.158930532493986	NULL	ORPHAN
1150627920182919400	NULL	2	226.61635879727385	-18.48872415250996	NULL	SN
1151454500161408600	NULL	2	228.72711258050967	-16.235726132298897	NULL	UNCLEAR
1150246870170244600	NULL	2	225.69532345055217	-17.04573485209504	NULL	ORPHAN
1204035140173745000	NULL	2	310.1464565516913	-17.6291752395974	NULL	SN
1173219810145931700	NULL	2	263.0825732997613	-14.992142183534467		BS
1174153080145338600	NULL	2	265.47118967100516	-14.894080592417172	NULL	ORPHAN
1170317810120855700	NULL	2	255.82421357964282	-12.148830745062472		ORPHAN
1191246090054928300	NULL	2	288.1920670176951	-5.824548642090923		UNCLEAR
1194458220041413600	NULL	2	296.24258955343424	-4.237130511060027	NULL	ORPHAN
1191831930072822000	NULL	2	289.63304838728953	-7.472804002209385		ORPHAN
1193352770023745000	NULL	2	293.46991368071434	-2.629167496813466		ORPHAN
1223435580004922900	NULL	2	338.6482786963481	-0.8230390375971787	NULL	SN
1192949890024648100	NULL	2	292.45790774880214	-2.780045835505226		ORPHAN
1224456791020838800	NULL	2	341.23666088025004	2.144138031301233	NULL	ORPHAN
1220942261043131900	NULL	2	332.4260909355899	4.52554127131254		VS
1223617331021634300	NULL	2	339.0722352040166	2.2762051307499007	NULL	VS
1225819751005225800	NULL	2	344.58232099119533	0.873835557152522		SN
1224821020000358200	NULL	2	342.08760825814295	-0.06618486615139842	NULL	SN
1225341111012030900	NULL	2	343.4213064869796	1.3419309917308928	NULL	SN
1221634730254419400	NULL	2	334.14471535056805	-25.73874045607849	NULL	SN
1235533810052852300	NULL	2	-1.1090921362861808	-5.4812194459639985	NULL	SN
1000143910071924000	NULL	2	0.43295981787890664	-7.3233591627320616	NULL	SN
1235730450052514900	NULL	2	-0.6231064913335104	-5.420831211951592		SN
1220126840054007200	NULL	2	330.361871973743	-5.668671918225864	NULL	SN
1222130420055853300	NULL	2	335.37678857434565	-5.981476077216219		SN
1215853020053527300	NULL	2	329.7209496000347	-5.590933071761822	NULL	SN
1222456110063912100	NULL	2	336.23381781422637	-6.653378767758025	NULL	SN
1224724050071923900	NULL	2	341.85023160698927	-7.32332494693633	NULL	SN
1234428190073435600	NULL	2	356.11745888174005	-7.576559083157259		SN
1225150700050745900	NULL	2	342.9612775220833	-5.129422062763376	NULL	SN
1221155110032315100	NULL	2	332.97965085791805	-3.387535208464763	NULL	SN
1231034810040123900	NULL	2	347.6450690804125	-4.023321286403092	NULL	ORPHAN
1221124890022211200	NULL	2	332.85371226102944	-2.3697922135983	NULL	SN
1222823870020120200	NULL	2	337.09946111032724	-2.0222897665442208	NULL	SN
1224558700024804500	NULL	2	341.4945933905717	-2.801276175414744	NULL	SN
1235459290001356900	NULL	2	-1.252928735398123	-0.23247281185747184	NULL	SN
1235122200040713000	NULL	2	357.8425266406029	-4.120292097683606	NULL	SN
1230800860033314200	NULL	2	347.0036122645835	-3.5539503603808886	NULL	ORPHAN
1225651900010436400	NULL	2	344.216254350866	-1.0767961670123964	NULL	SN
1225435870021409400	NULL	2	343.64948131896745	-2.2359586952841375	NULL	UNCLEAR
1224915410014438300	NULL	2	342.3142205911159	-1.7439807315651148		SN
1002034891015052400	NULL	2	5.145385744347852	1.8478908578377387	NULL	SN
1000546901013519700	NULL	2	1.445439580363762	1.5888099986838962	NULL	ORPHAN
1002851691003911000	NULL	2	7.215386497941076	0.6530653501460827		SN
1233633930000217100	NULL	2	354.14138285370194	-0.03809848572634179	NULL	SN
1224434840025324600	NULL	2	341.14519385415633	-2.8901768522323708	NULL	SN
1003715401001707400	NULL	2	9.314193057013266	0.2854119070227442		SN
1233951400001523500	NULL	2	354.9642025621275	-0.25653229575860137	NULL	SN
1233504340001008000	NULL	2	353.76809430413186	-0.16891455611118675	NULL	SN
1001927921025652000	NULL	2	4.866349399372512	2.94778994089376	NULL	SN
1004408051032649200	NULL	2	11.033576951459624	3.4470127008725098	NULL	SN
1232520500024130600	NULL	2	351.3354564149399	-2.691855641497867	NULL	SN
1004526111022144400	NULL	2	11.358825253927376	2.3623387003143654	NULL	SN
1000043501065004500	NULL	2	0.18125720520774607	6.834586170045908	NULL	SN
1235822011040227400	NULL	2	-0.40826661438957634	4.040952154707096		SN
1002937161044612000	NULL	2	7.4048568500347915	4.770019701701944	NULL	SN
1000404921065424100	NULL	2	1.0205020613583804	6.906707431560827		SN
1000049781053930200	NULL	2	0.2074282237036678	5.658390235657195	NULL	SN
1000044821041053600	NULL	2	0.18677612465913904	4.181574255776007		SN
1001829411070259200	NULL	2	4.622577223390385	7.049794073211883	NULL	SN
1004825321070723100	NULL	2	12.10554028407521	7.123084243644974	NULL	VS
1001424091084438900	NULL	2	3.6004124259005588	8.744141107683992	NULL	SN
1003644601060322400	NULL	2	9.185838405304848	6.056237655129038	NULL	SN
1002854091013945100	NULL	2	7.225375135041682	1.662541618530028	NULL	SN
1002627021024202000	NULL	2	6.612597105349891	2.700565990679105	NULL	SN
1001938161033702500	NULL	2	4.909007522998327	3.6173719775722777	NULL	SN
1235621851055218100	NULL	2	-0.9089301384264539	5.8716954176455864	NULL	VS
1003626621063049200	NULL	2	9.110952391285467	6.513692935944258	NULL	SN
1003747081044024500	NULL	2	9.446184280641296	4.6734730068214745	NULL	ORPHAN
1191611040290851100	NULL	2	289.04602896260315	-29.147532995028033	NULL	SN
1195346910291736600	NULL	2	298.44547577541147	-29.293502184788196	NULL	SN
1194019380303435800	NULL	2	295.08077299502696	-30.576617439412484	NULL	SN
